TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.031	-0.988	0.189	1.5469866	3.4950438	-0.9167328	99.65458494	-0.35523396	-19.69829604
0.02	2	-0.03	-0.986	0.193	1.2032118	3.8961144	-0.6302538	99.6660441	-0.35523396	-19.65818898
0.03	3	-0.029	-0.985	0.192	1.0886202	4.010706	-0.572958	99.67750326	-0.35523396	-19.61808192
0.04	4	-0.028	-0.986	0.191	1.0886202	3.9534102	-0.4010706	99.68896242	-0.36096354	-19.57797486
0.05	5	-0.026	-0.986	0.19	1.2032118	3.6096354	-0.2291832	99.70042158	-0.38961144	-19.53213822
0.06	6	-0.026	-0.988	0.189	1.5469866	3.0939732	-0.1145916	99.71761032	-0.39534102	-19.50349032
0.07	7	-0.027	-0.988	0.193	1.9480572	2.7501984	-0.1718874	99.73479906	-0.4010706	-19.47484242
0.08	8	-0.025	-0.988	0.195	2.005353	2.6356068	-0.286479	99.75771738	-0.4010706	-19.4519241
0.09	9	-0.026	-0.987	0.194	2.005353	2.6929026	-0.286479	99.77490612	-0.4010706	-19.4232762
0.1	10	-0.025	-0.989	0.194	1.8334656	2.6929026	-0.286479	99.79782444	-0.4297185	-19.38889872
0.11	11	-0.025	-0.99	0.192	1.718874	2.6929026	-0.1145916	99.81501318	-0.4297185	-19.36025082
0.12	12	-0.026	-0.991	0.191	1.718874	2.578311	-0.1145916	99.83220192	-0.43544808	-19.33160292
0.13	13	-0.027	-0.991	0.193	1.8334656	2.1199446	0	99.84939066	-0.44117766	-19.31441418
0.14	14	-0.027	-0.991	0.195	1.8334656	1.8907614	0.0572958	99.8665794	-0.44690724	-19.29149586
0.15	15	-0.028	-0.99	0.196	1.8334656	1.8907614	0.1145916	99.88949772	-0.48128472	-19.26284796
0.16	16	-0.029	-0.99	0.196	1.6615782	2.1772404	0.0572958	99.90668646	-0.4870143	-19.23992964
0.17	17	-0.03	-0.99	0.199	1.3750992	2.5210152	0.1145916	99.91814562	-0.49274388	-19.21701132
0.18	18	-0.032	-0.989	0.197	1.6615782	2.3491278	0.1145916	99.93533436	-0.49847346	-19.194093
0.19	19	-0.031	-0.989	0.196	2.005353	2.2345362	0.1145916	99.95825268	-0.50420304	-19.17117468
0.2	20	-0.031	-0.99	0.196	2.1199446	2.4064236	0.0572958	99.97544142	-0.5443101	-19.1367972
0.21	21	-0.029	-0.992	0.193	2.0626488	2.291832	-0.1145916	99.99835974	-0.5443101	-19.11387888
0.22	22	-0.028	-0.993	0.194	1.7761698	2.005353	-0.1145916	100.0155485	-0.55003968	-19.09096056
0.23	23	-0.025	-0.992	0.193	1.5469866	1.6615782	-0.1145916	100.0327372	-0.55003968	-19.0795014
0.24	24	-0.024	-0.991	0.193	1.3750992	1.432395	0	100.0441964	-0.55003968	-19.06231266
0.25	25	-0.027	-0.991	0.194	1.2032118	1.6042824	-0.0572958	100.049926	-0.59014674	-19.03366476
0.26	26	-0.027	-0.995	0.197	1.0886202	1.7761698	-0.0572958	100.0613851	-0.59014674	-19.01647602
0.27	27	-0.026	-0.999	0.198	1.145916	1.718874	0	100.0728443	-0.59587632	-18.99928728
0.28	28	-0.027	-0.998	0.196	0.9740286	1.432395	0.0572958	100.0843034	-0.59587632	-18.98209854
0.29	29	-0.023	-0.992	0.195	0.6302538	1.0313244	0.2291832	100.090033	-0.6016059	-18.97636896
0.3	30	-0.023	-0.987	0.193	0.5156622	0.8021412	0.2291832	100.0843034	-0.64171296	-18.95345064
0.31	31	-0.024	-0.987	0.191	0.6302538	0.6875496	0.3437748	100.090033	-0.64744254	-18.94772106
0.32	32	-0.028	-0.986	0.189	0.7448454	0.4583664	0.4010706	100.1014922	-0.65317212	-18.94199148
0.33	33	-0.031	-0.982	0.19	1.0886202	0.286479	0.4010706	100.1129513	-0.6589017	-18.94199148
0.34	34	-0.033	-0.982	0.191	1.5469866	0.3437748	0.286479	100.1244105	-0.6589017	-18.9362619
0.35	35	-0.034	-0.981	0.194	1.7761698	0.4010706	0.1145916	100.1358697	-0.72192708	-18.91334358
0.36	36	-0.032	-0.981	0.195	1.7761698	0.4010706	0	100.158788	-0.72192708	-18.907614
0.37	37	-0.032	-0.982	0.197	1.7761698	0.4583664	-0.1718874	100.1759767	-0.72192708	-18.90188442
0.38	38	-0.034	-0.983	0.198	1.718874	0.8021412	-0.1145916	100.1931655	-0.72192708	-18.89042526
0.39	39	-0.035	-0.984	0.2	2.005353	1.0886202	0	100.2103542	-0.72765666	-18.88469568
0.4	40	-0.036	-0.987	0.202	2.3491278	0.9740286	0.0572958	100.2390021	-0.7734933	-18.85604778
0.41	41	-0.036	-0.988	0.204	2.5210152	0.8021412	0.0572958	100.26765	-0.7734933	-18.8503182
0.42	42	-0.035	-0.993	0.204	2.4637194	0.9740286	0.1145916	100.2905683	-0.77922288	-18.83885904
0.43	43	-0.034	-0.995	0.202	2.1199446	1.2605076	0	100.3134866	-0.77922288	-18.82739988
0.44	44	-0.033	-0.996	0.202	1.8907614	1.432395	0	100.3306754	-0.78495246	-18.81021114
0.45	45	-0.034	-0.995	0.201	1.6615782	1.5469866	-0.0572958	100.3478641	-0.81932994	-18.78156324
0.46	46	-0.033	-0.994	0.199	1.5469866	1.5469866	0	100.3593233	-0.82505952	-18.77010408
0.47	47	-0.031	-0.992	0.199	1.6615782	1.2032118	0.0572958	100.376512	-0.82505952	-18.75864492
0.48	48	-0.027	-0.989	0.2	1.7761698	0.859437	0	100.3994303	-0.82505952	-18.74718576
0.49	49	-0.025	-0.99	0.199	1.8334656	0.6302538	0.0572958	100.4166191	-0.8307891	-18.74145618
0.5	50	-0.023	-0.99	0.2	1.6615782	0.2291832	0	100.4223487	-0.84224826	-18.7357266
0.51	51	-0.024	-0.992	0.199	1.4896908	0	0	100.4395374	-0.84224826	-18.7357266
0.52	52	-0.027	-0.99	0.199	1.3750992	-0.2291832	0.0572958	100.4509966	-0.84224826	-18.7357266
0.53	53	-0.028	-0.989	0.2	1.3178034	-0.572958	0.1145916	100.4681853	-0.84224826	-18.74145618
0.54	54	-0.032	-0.988	0.2	1.7761698	-0.9740286	0.1718874	100.485374	-0.84224826	-18.75291534
0.55	55	-0.03	-0.989	0.201	1.8334656	-1.145916	0.2291832	100.5025628	-0.86516658	-18.75291534
0.56	56	-0.031	-0.99	0.201	1.7761698	-1.3178034	0.286479	100.5197515	-0.86516658	-18.77010408
0.57	57	-0.03	-0.99	0.198	1.6615782	-1.4896908	0.1718874	100.5369403	-0.86516658	-18.78156324
0.58	58	-0.028	-0.99	0.196	1.6042824	-1.6042824	0.2291832	100.554129	-0.86516658	-18.79875198
0.59	59	-0.029	-0.991	0.196	1.432395	-1.6615782	0.1718874	100.5713177	-0.859437	-18.81594072
0.6	60	-0.028	-0.992	0.198	1.3750992	-1.6615782	0.2291832	100.5770473	-0.87662574	-18.82739988
0.61	61	-0.03	-0.992	0.202	1.432395	-1.718874	0.1145916	100.5885065	-0.87662574	-18.84458862
0.62	62	-0.033	-0.992	0.205	1.432395	-1.7761698	0.286479	100.6056952	-0.87662574	-18.86177736
0.63	63	-0.035	-0.993	0.206	1.3178034	-1.6042824	0.2291832	100.6171544	-0.87089616	-18.8789661
0.64	64	-0.037	-0.992	0.206	0.9740286	-1.432395	0.1145916	100.6286135	-0.87089616	-18.89042526
0.65	65	-0.039	-0.991	0.205	0.7448454	-1.0313244	0	100.6343431	-0.93965112	-18.8789661
