TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.003	-0.995	0.226	-2.1199446	-0.1718874	-2.291832	100.2619204	0.44117766	-47.8706409
0.02	2	0.006	-0.992	0.216	1.3750992	1.6042824	-1.8334656	100.2733796	0.4583664	-47.85345216
0.03	3	0.004	-0.995	0.216	1.4896908	1.2032118	-1.3178034	100.2905683	0.46409598	-47.83626342
0.04	4	0.002	-0.996	0.211	1.3178034	0.7448454	-0.859437	100.3020275	0.47555514	-47.82480426
0.05	5	0.002	-0.996	0.205	0.859437	0.572958	-0.6302538	100.3192162	0.48128472	-47.81907468
0.06	6	0.007	-0.995	0.205	0.6875496	0.286479	-0.5156622	100.3249458	0.4870143	-47.8133451
0.07	7	0.013	-0.994	0.204	0.3437748	0.1145916	-0.572958	100.3306754	0.49274388	-47.8133451
0.08	8	0.011	-0.989	0.204	0.1718874	-0.1718874	-0.572958	100.3306754	0.49847346	-47.8133451
0.09	9	0.008	-0.985	0.207	0.1145916	-0.4583664	-0.5156622	100.336405	0.50420304	-47.81907468
0.1	10	0.007	-0.984	0.203	0	-0.5156622	-0.4583664	100.336405	0.52139178	-47.81907468
0.11	11	0.006	-0.985	0.199	-0.1145916	-0.572958	-0.2291832	100.336405	0.52712136	-47.82480426
0.12	12	0.008	-0.99	0.195	-0.3437748	-0.9167328	0	100.3306754	0.52712136	-47.83626342
0.13	13	0.009	-0.997	0.193	-0.6875496	-1.8334656	0.286479	100.3249458	0.52712136	-47.85345216
0.14	14	0.009	-1.001	0.197	-0.8021412	-2.5210152	0.5156622	100.3192162	0.52712136	-47.88210006
0.15	15	0.012	-1.002	0.198	-1.0313244	-2.5210152	0.4010706	100.3020275	0.53858052	-47.90501838
0.16	16	0.015	-1.004	0.199	-1.432395	-2.8074942	0.1718874	100.2848387	0.5443101	-47.93366628
0.17	17	0.015	-1.001	0.204	-1.6042824	-2.9793816	0.1145916	100.26765	0.55003968	-47.96231418
0.18	18	0.015	-0.998	0.208	-1.8334656	-3.0366774	0	100.2504613	0.55576926	-47.99669166
0.19	19	0.014	-0.996	0.206	-2.1772404	-2.9793816	-0.0572958	100.2275429	0.56149884	-48.02533956
0.2	20	0.011	-0.995	0.208	-2.4064236	-2.9220858	-0.1718874	100.2103542	0.57868758	-48.05398746
0.21	21	0.008	-0.994	0.212	-2.4064236	-2.9220858	-0.1718874	100.1874359	0.58441716	-48.08263536
0.22	22	0.005	-0.99	0.215	-2.4064236	-3.0366774	-0.1718874	100.158788	0.59014674	-48.11128326
0.23	23	0.002	-0.982	0.217	-2.4064236	-2.9793816	-0.286479	100.1358697	0.6016059	-48.13993116
0.24	24	0.003	-0.98	0.22	-2.3491278	-2.9793816	-0.286479	100.1129513	0.60733548	-48.16857906
0.25	25	0.003	-0.977	0.22	-2.2345362	-2.6929026	-0.4583664	100.1129513	0.61879464	-48.19149738
0.26	26	0.006	-0.976	0.22	-2.005353	-2.578311	-0.5156622	100.090033	0.6302538	-48.2144157
0.27	27	0.007	-0.975	0.223	-1.8334656	-2.6929026	-0.6302538	100.0728443	0.64171296	-48.23733402
0.28	28	0.006	-0.976	0.221	-1.6042824	-2.7501984	-0.6875496	100.0556555	0.65317212	-48.26598192
0.29	29	0.007	-0.977	0.224	-1.432395	-3.0366774	-0.6875496	100.0384668	0.66463128	-48.29462982
0.3	30	0.007	-0.978	0.223	-1.3178034	-2.9793816	-0.7448454	100.0556555	0.68182002	-48.31754814
0.31	31	0.008	-0.979	0.224	-1.2605076	-3.0366774	-0.6875496	100.0441964	0.69327918	-48.34619604
0.32	32	0.008	-0.981	0.223	-1.2605076	-2.9793816	-0.6302538	100.0270076	0.70473834	-48.37484394
0.33	33	0.006	-0.98	0.223	-1.145916	-2.9220858	-0.572958	100.0155485	0.7161975	-48.39776226
0.34	34	0.004	-0.98	0.225	-0.9740286	-2.7501984	-0.5156622	100.0098189	0.72765666	-48.42641016
0.35	35	0	-0.98	0.226	-0.8021412	-2.6929026	-0.572958	100.0384668	0.73338624	-48.4435989
0.36	36	0	-0.981	0.229	-0.7448454	-2.2345362	-0.572958	100.0270076	0.7448454	-48.46651722
0.37	37	0	-0.982	0.225	-0.8021412	-1.8334656	-0.572958	100.0212781	0.75057498	-48.48370596
0.38	38	0.001	-0.984	0.224	-0.859437	-1.4896908	-0.6302538	100.0098189	0.76203414	-48.49516512
0.39	39	0.001	-0.986	0.222	-0.9167328	-1.145916	-0.6875496	100.0040893	0.7734933	-48.50662428
0.4	40	0.003	-0.988	0.22	-0.9167328	-1.0313244	-0.6875496	100.0384668	0.7734933	-48.50662428
0.41	41	0.005	-0.99	0.22	-1.0313244	-1.0313244	-0.572958	100.0270076	0.78495246	-48.51808344
0.42	42	0.005	-0.991	0.221	-1.0886202	-1.145916	-0.4010706	100.0155485	0.79068204	-48.5295426
0.43	43	0.005	-0.992	0.22	-1.0886202	-1.0886202	-0.1718874	100.0040893	0.79641162	-48.54100176
0.44	44	0.004	-0.993	0.218	-1.3178034	-0.9740286	-0.0572958	99.98690058	0.79641162	-48.55246092
0.45	45	0.003	-0.992	0.216	-1.432395	-0.9167328	-0.0572958	100.0155485	0.79068204	-48.55246092
0.46	46	0.003	-0.99	0.217	-1.5469866	-0.8021412	-0.1718874	99.99835974	0.79068204	-48.5581905
0.47	47	0.004	-0.99	0.216	-1.6615782	-0.8021412	-0.2291832	99.981171	0.79641162	-48.56964966
0.48	48	0.005	-0.99	0.213	-1.718874	-0.859437	-0.2291832	99.96398226	0.8021412	-48.57537924
0.49	49	0.006	-0.99	0.211	-1.7761698	-0.8021412	-0.1718874	99.94679352	0.8021412	-48.5868384
0.5	50	0.007	-0.989	0.21	-1.8907614	-0.8021412	-0.2291832	99.9525231	0.80787078	-48.5868384
0.51	51	0.008	-0.989	0.211	-1.9480572	-0.8021412	-0.1718874	99.92960478	0.81360036	-48.59829756
0.52	52	0.009	-0.989	0.209	-2.0626488	-0.6875496	-0.2291832	99.91241604	0.81360036	-48.60402714
0.53	53	0.01	-0.989	0.209	-2.1772404	-0.6302538	-0.3437748	99.88949772	0.81932994	-48.60975672
0.54	54	0.009	-0.988	0.208	-2.2345362	-0.4583664	-0.4010706	99.8665794	0.82505952	-48.60975672
0.55	55	0.009	-0.988	0.207	-2.291832	-0.3437748	-0.4010706	99.8665794	0.8307891	-48.60975672
0.56	56	0.009	-0.988	0.206	-2.2345362	-0.1718874	-0.4583664	99.84366108	0.83651868	-48.6154863
0.57	57	0.009	-0.988	0.205	-2.1772404	-0.1718874	-0.4010706	99.82074276	0.84224826	-48.6154863
0.58	58	0.012	-0.987	0.205	-2.1199446	-0.3437748	-0.286479	99.79782444	0.84224826	-48.6154863
0.59	59	0.015	-0.987	0.203	-2.1199446	-0.4010706	-0.3437748	99.77490612	0.84797784	-48.62121588
0.6	60	0.015	-0.986	0.203	-2.1772404	-0.6302538	-0.4010706	99.76917654	0.859437	-48.62694546
0.61	61	0.014	-0.987	0.205	-2.1199446	-0.7448454	-0.4010706	99.7519878	0.86516658	-48.63267504
0.62	62	0.014	-0.988	0.204	-2.1199446	-0.859437	-0.5156622	99.72906948	0.87662574	-48.63840462
0.63	63	0.015	-0.991	0.204	-2.1772404	-0.6875496	-0.5156622	99.70615116	0.88235532	-48.6441342
0.64	64	0.014	-0.995	0.205	-2.1772404	-0.859437	-0.4010706	99.68323284	0.8880849	-48.65559336
0.65	65	0.014	-0.994	0.204	-2.2345362	-1.0313244	-0.4010706	99.67750326	0.89381448	-48.66132294
0.66	66	0.012	-0.994	0.205	-2.3491278	-1.0313244	-0.3437748	99.65458494	0.89954406	-48.6727821
0.67	67	0.012	-0.993	0.204	-2.5210152	-0.9167328	-0.3437748	99.62593704	0.90527364	-48.67851168
0.68	68	0.011	-0.992	0.205	-2.4064236	-0.9740286	-0.4010706	99.60301872	0.91100322	-48.68997084
0.69	69	0.01	-0.99	0.204	-2.3491278	-0.9167328	-0.3437748	99.57437082	0.9167328	-48.70143
0.7	70	0.01	-0.989	0.203	-2.3491278	-0.7448454	-0.4010706	99.57437082	0.92246238	-48.70143
0.71	71	0.009	-0.987	0.203	-2.2345362	-0.6875496	-0.3437748	99.5514525	0.92819196	-48.70715958
0.72	72	0.008	-0.987	0.204	-2.1772404	-0.6302538	-0.3437748	99.52853418	0.93392154	-48.71288916
0.73	73	0.008	-0.986	0.204	-2.1772404	-0.5156622	-0.4010706	99.50561586	0.93965112	-48.71861874
0.74	74	0.009	-0.986	0.202	-2.1199446	-0.4583664	-0.3437748	99.48842712	0.93965112	-48.72434832
0.75	75	0.009	-0.985	0.203	-1.9480572	-0.4583664	-0.3437748	99.4941567	0.9453807	-48.72434832
0.76	76	0.01	-0.985	0.202	-1.9480572	-0.286479	-0.286479	99.47123838	0.9453807	-48.7300779
0.77	77	0.009	-0.985	0.203	-1.9480572	-0.4010706	-0.2291832	99.45404964	0.95111028	-48.7300779
0.78	78	0.009	-0.986	0.202	-1.9480572	-0.4010706	-0.1718874	99.43113132	0.95111028	-48.73580748
0.79	79	0.009	-0.987	0.202	-1.8907614	-0.1718874	-0.1718874	99.41394258	0.95683986	-48.73580748
0.8	80	0.008	-0.987	0.202	-1.8334656	-0.2291832	-0.1145916	99.43113132	0.95111028	-48.73580748
0.81	81	0.009	-0.988	0.204	-1.8334656	-0.1145916	-0.1145916	99.41394258	0.95111028	-48.73580748
0.82	82	0.01	-0.99	0.202	0.3437748	0.6302538	0.2291832	99.41394258	0.95111028	-48.7300779
0.83	83	0.01	-0.991	0.201	0.4010706	0.6302538	0.3437748	99.41967216	0.9453807	-48.72434832
0.84	84	0.008	-0.99	0.202	0.2291832	0.6302538	0.3437748	99.42540174	0.93965112	-48.71861874
0.85	85	0.007	-0.989	0.202	0.4010706	0.8021412	0.4010706	99.47696796	0.92246238	-48.70143
0.86	86	0.007	-0.99	0.2	0.286479	1.0313244	0.4583664	99.48269754	0.9167328	-48.69570042
0.87	87	0.009	-0.991	0.201	0.286479	1.0886202	0.4583664	99.48269754	0.91100322	-48.68424126
0.88	88	0.011	-0.991	0.199	0.1718874	1.2032118	0.6302538	99.48842712	0.90527364	-48.6727821
0.89	89	0.011	-0.991	0.2	0.1145916	1.0313244	0.6875496	99.48842712	0.89381448	-48.66132294
0.9	90	0.012	-0.991	0.201	0.1145916	1.0313244	0.7448454	99.5228046	0.8880849	-48.64986378
0.91	91	0.011	-0.992	0.2	0.0572958	1.0886202	0.7448454	99.5228046	0.87662574	-48.63840462
0.92	92	0.011	-0.992	0.201	0.1145916	0.9167328	0.7448454	99.52853418	0.87089616	-48.63267504
0.93	93	0.013	-0.992	0.201	0.1145916	1.0313244	0.7448454	99.52853418	0.859437	-48.62121588
0.94	94	0.013	-0.992	0.201	0.1145916	1.0313244	0.7448454	99.52853418	0.84797784	-48.6154863
0.95	95	0.014	-0.991	0.2	0.0572958	0.9740286	0.7448454	99.56291166	0.85370742	-48.59829756
0.96	96	0.013	-0.989	0.199	0	1.0886202	0.8021412	99.56864124	0.84797784	-48.59256798
0.97	97	0.013	-0.988	0.198	0.1718874	1.0313244	0.9740286	99.56864124	0.8307891	-48.58110882
0.98	98	0.013	-0.987	0.198	0.1718874	0.9740286	0.9740286	99.56864124	0.81932994	-48.57537924
0.99	99	0.012	-0.985	0.197	0.2291832	0.9740286	0.9740286	99.57437082	0.80787078	-48.56392008
1	100	0.013	-0.984	0.197	0.286479	0.8021412	1.0313244	99.59155956	0.80787078	-48.5581905
1.01	101	0.012	-0.984	0.196	0.3437748	0.7448454	0.9740286	99.59728914	0.79641162	-48.55246092
1.02	102	0.012	-0.986	0.195	0.3437748	0.6875496	0.9740286	99.59728914	0.78495246	-48.54673134
1.03	103	0.011	-0.986	0.194	0.4583664	0.572958	1.0313244	99.60301872	0.7734933	-48.54100176
1.04	104	0.012	-0.988	0.195	0.5156622	0.4010706	1.0886202	99.6087483	0.76203414	-48.54100176
1.05	105	0.012	-0.989	0.194	0.572958	0.4583664	1.145916	99.62593704	0.75630456	-48.53527218
1.06	106	0.012	-0.989	0.195	0.6875496	0.286479	1.145916	99.6373962	0.7448454	-48.53527218
1.07	107	0.01	-0.991	0.194	0.7448454	0.2291832	1.145916	99.64312578	0.73338624	-48.53527218
1.08	108	0.01	-0.99	0.193	0.8021412	0.1718874	1.0886202	99.64885536	0.72192708	-48.53527218
1.09	109	0.009	-0.989	0.193	0.859437	0.0572958	0.9740286	99.66031452	0.71046792	-48.53527218
1.1	110	0.008	-0.99	0.195	0.9167328	0.1718874	0.9740286	99.67750326	0.70473834	-48.53527218
1.11	111	0.009	-0.989	0.193	0.859437	-0.1145916	0.7448454	99.68896242	0.69900876	-48.53527218
1.12	112	0.008	-0.991	0.192	0.5156622	-0.6875496	0.1718874	99.694692	0.69900876	-48.54100176
1.13	113	0.006	-0.992	0.189	0.3437748	-0.9740286	0.1145916	99.694692	0.69900876	-48.55246092
