TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.063	-1.002	-0.018	-2.4637194	3.0939732	0.6875496	89.11215774	3.54088044	-39.49399494
0.02	2	0.058	-1.002	-0.019	-2.4064236	3.2658606	0.572958	89.08923942	3.53515086	-39.46534704
0.03	3	0.055	-1.002	-0.018	-2.3491278	3.5523396	0.4583664	89.0663211	3.52942128	-39.42523998
0.04	4	0.053	-1.003	-0.016	-2.1772404	4.010706	0.3437748	89.04913236	3.5236917	-39.38513292
0.05	5	0.056	-1.005	-0.013	-2.0626488	4.3544808	0.3437748	89.01475488	3.5236917	-39.34502586
0.06	6	0.059	-1.005	-0.011	-1.9480572	4.4117766	0.5156622	88.99756614	3.51223254	-39.29918922
0.07	7	0.062	-1.004	-0.011	-1.4896908	4.0680018	0.7448454	88.9803774	3.50650296	-39.25908216
0.08	8	0.063	-1.003	-0.008	-1.2032118	3.8388186	0.9167328	88.96891824	3.4950438	-39.22470468
0.09	9	0.063	-1.004	-0.007	-1.0313244	4.010706	1.145916	88.96318866	3.48358464	-39.18459762
0.1	10	0.06	-1.004	-0.007	-0.9740286	4.1252976	1.2605076	88.94599992	3.47785506	-39.14449056
0.11	11	0.059	-1.003	-0.007	-1.3178034	4.4117766	1.2032118	88.93454076	3.46066632	-39.09865392
0.12	12	0.057	-1.005	-0.011	-1.718874	4.5263682	1.145916	88.91735202	3.44920716	-39.05281728
0.13	13	0.057	-1.004	-0.015	-2.1199446	4.4117766	1.0886202	88.90016328	3.437748	-39.00698064
0.14	14	0.056	-1.006	-0.019	-2.4064236	4.010706	0.859437	88.87724496	3.43201842	-38.96687358
0.15	15	0.059	-1.007	-0.022	-2.6356068	3.6096354	0.8021412	88.83140832	3.42628884	-38.9324961
0.16	16	0.061	-1.006	-0.026	-2.9220858	3.0939732	0.8021412	88.80276042	3.41482968	-38.9038482
0.17	17	0.065	-1.006	-0.029	-3.2085648	2.86479	0.859437	88.77411252	3.40337052	-38.8752003
0.18	18	0.066	-1.008	-0.031	-3.4950438	2.1772404	1.145916	88.73973504	3.39191136	-38.85228198
0.19	19	0.065	-1.012	-0.031	-3.724227	1.2032118	1.3178034	88.69962798	3.3804522	-38.84082282
0.2	20	0.062	-1.015	-0.035	-4.1252976	0.1718874	1.5469866	88.62514344	3.36899304	-38.84082282
0.21	21	0.061	-1.012	-0.039	-4.4117766	-0.286479	1.7761698	88.58503638	3.3518043	-38.8465524
0.22	22	0.058	-1	-0.043	-4.297185	0	2.0626488	88.53919974	3.32888598	-38.8465524
0.23	23	0.051	-0.989	-0.045	-3.6669312	1.0886202	2.6929026	88.49909268	3.30023808	-38.83509324
0.24	24	0.038	-0.988	-0.047	-3.2085648	2.1199446	3.437748	88.47044478	3.2658606	-38.81217492
0.25	25	0.02	-0.996	-0.047	-2.86479	3.0366774	4.583664	88.42460814	3.20283522	-38.78352702
0.26	26	0.014	-1.016	-0.044	-2.8074942	3.7815228	6.589017	88.39596024	3.13980984	-38.74914954
0.27	27	0.013	-1.031	-0.039	-3.3804522	4.2398892	8.4797784	88.36158276	3.05386614	-38.7033129
0.28	28	0.015	-1.044	-0.039	-4.5263682	4.4690724	10.4851314	88.3214757	2.9507337	-38.65747626
0.29	29	0.01	-1.056	-0.039	-5.2139178	3.3804522	12.4331886	88.26990948	2.82468294	-38.6173692
0.3	30	-0.005	-1.059	-0.034	-5.9587632	1.6615782	13.750992	88.20115452	2.67571386	-38.60018046
0.31	31	-0.022	-1.056	-0.029	-7.5057498	0.4583664	14.5531332	88.12666998	2.52674478	-38.59445088
0.32	32	-0.036	-1.04	-0.03	-9.5683986	0.1145916	14.7250206	88.02926712	2.38350528	-38.5887213
0.33	33	-0.04	-1.025	-0.034	-11.5737516	0.1718874	14.32395	87.91467552	2.24026578	-38.58299172
0.34	34	-0.045	-1.014	-0.04	-13.750992	-0.5156622	13.6364004	87.77143602	2.10275586	-38.58299172
0.35	35	-0.045	-1.007	-0.036	-15.4125702	-0.859437	13.2353298	87.61100778	1.95378678	-38.5887213
0.36	36	-0.044	-0.999	-0.024	-16.6730778	-0.572958	12.7769634	87.44484996	1.82773602	-38.59445088
