TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.035	-0.999	0.166	-1.8907614	-3.0366774	1.0886202	98.9784945	-0.24637194	-20.76399792
0.02	2	-0.036	-1.001	0.168	-1.3178034	-0.9167328	0.6302538	98.96130576	-0.25210152	-20.77545708
0.03	3	-0.035	-0.999	0.167	-1.3750992	-0.7448454	0.6875496	98.9498466	-0.2578311	-20.78118666
0.04	4	-0.032	-0.995	0.167	-1.3750992	-0.8021412	0.6875496	98.93265786	-0.26356068	-20.79264582
0.05	5	-0.029	-0.995	0.166	-1.3178034	-1.145916	0.572958	98.90400996	-0.32085648	-20.7697275
0.06	6	-0.028	-0.996	0.167	-1.2032118	-1.3750992	0.5156622	98.8925508	-0.32085648	-20.78118666
0.07	7	-0.029	-0.994	0.167	-1.2032118	-1.3178034	0.4583664	98.88109164	-0.32658606	-20.7983754
0.08	8	-0.031	-0.995	0.166	-1.3178034	-1.0313244	0.5156622	98.8639029	-0.33231564	-20.80983456
0.09	9	-0.033	-0.998	0.166	-1.4896908	-0.8021412	0.6302538	98.85244374	-0.33231564	-20.81556414
0.1	10	-0.035	-0.999	0.162	-1.6042824	-0.6302538	0.6875496	98.8066071	-0.41252976	-20.77545708
0.11	11	-0.034	-0.996	0.159	-1.6615782	-0.6302538	0.6875496	98.79514794	-0.41825934	-20.78118666
0.12	12	-0.031	-0.994	0.159	-1.432395	-0.9167328	0.6302538	98.7779592	-0.42398892	-20.79264582
0.13	13	-0.031	-0.993	0.158	-1.0886202	-1.2032118	0.5156622	98.76650004	-0.4297185	-20.80410498
0.14	14	-0.032	-0.994	0.159	-0.859437	-1.3750992	0.572958	98.76077046	-0.4297185	-20.82129372
0.15	15	-0.034	-0.995	0.16	-0.7448454	-1.2605076	0.5156622	98.7206634	-0.50993262	-20.78118666
0.16	16	-0.035	-0.994	0.16	-0.6302538	-1.2032118	0.5156622	98.71493382	-0.5156622	-20.79264582
0.17	17	-0.036	-0.996	0.16	-0.4583664	-1.145916	0.5156622	98.70920424	-0.52139178	-20.80410498
0.18	18	-0.035	-0.996	0.161	-0.286479	-0.9167328	0.3437748	98.70920424	-0.52139178	-20.81556414
0.19	19	-0.033	-0.996	0.163	-0.286479	-0.7448454	0.3437748	98.70347466	-0.52139178	-20.82129372
0.2	20	-0.034	-0.996	0.164	-0.4583664	-0.6302538	0.286479	98.66909718	-0.64171296	-20.75253876
0.21	21	-0.035	-0.997	0.163	-0.6302538	-0.4010706	0.286479	98.65763802	-0.64744254	-20.75826834
0.22	22	-0.038	-0.997	0.163	-0.6875496	0	0.3437748	98.65190844	-0.65317212	-20.75826834
0.23	23	-0.039	-0.997	0.162	-0.6302538	0.286479	0.5156622	98.64617886	-0.6589017	-20.75253876
0.24	24	-0.038	-0.996	0.16	-0.6302538	0.286479	0.5156622	98.64044928	-0.66463128	-20.75253876
0.25	25	-0.034	-0.993	0.16	-0.5156622	0.1718874	0.4583664	98.58888306	-0.77922288	-20.67805422
0.26	26	-0.031	-0.992	0.162	-0.286479	0	0.4010706	98.58888306	-0.77922288	-20.67805422
0.27	27	-0.032	-0.994	0.163	-0.2291832	-0.1718874	0.2291832	98.58315348	-0.78495246	-20.67805422
0.28	28	-0.031	-0.996	0.164	-0.3437748	-0.1718874	0.1145916	98.58315348	-0.78495246	-20.6837838
0.29	29	-0.033	-0.998	0.164	-0.4010706	-0.0572958	0.1718874	98.5774239	-0.78495246	-20.6837838
0.3	30	-0.033	-0.998	0.162	-0.5156622	0	0.1718874	98.51439852	-0.9453807	-20.58065136
0.31	31	-0.035	-0.996	0.161	-0.572958	0.1145916	0.2291832	98.50866894	-0.9453807	-20.58065136
0.32	32	-0.035	-0.998	0.159	-0.572958	0.1718874	0.2291832	98.50293936	-0.95111028	-20.58065136
0.33	33	-0.035	-0.997	0.159	-0.5156622	0.4010706	0.286479	98.49720978	-0.95111028	-20.57492178
0.34	34	-0.035	-0.997	0.158	-0.572958	0.4583664	0.286479	98.4914802	-0.95683986	-20.5691922
0.35	35	-0.034	-0.995	0.158	-0.286479	0.286479	0.3437748	98.43991398	-1.04278356	-20.5118964
0.36	36	-0.034	-0.997	0.16	-0.1145916	0.1718874	0.286479	98.43991398	-1.04851314	-20.50616682
0.37	37	-0.034	-0.997	0.159	-0.1718874	0.1145916	0.2291832	98.43991398	-1.04851314	-20.50616682
0.38	38	-0.034	-0.997	0.16	-0.286479	0.2291832	0.2291832	98.4341844	-1.05424272	-20.50616682
0.39	39	-0.034	-0.997	0.16	-0.3437748	0.2291832	0.0572958	98.42845482	-1.05424272	-20.50616682
0.4	40	-0.034	-0.998	0.159	-0.4583664	0.286479	0.0572958	98.3768886	-1.12872726	-20.4546006
0.41	41	-0.035	-0.999	0.157	-0.5156622	0.286479	0.1145916	98.3768886	-1.12872726	-20.44887102
0.42	42	-0.035	-0.999	0.157	-0.5156622	0.2291832	0.1145916	98.37115902	-1.12872726	-20.44887102
0.43	43	-0.035	-0.998	0.157	-0.4583664	0.4010706	0.1145916	98.36542944	-1.13445684	-20.44314144
0.44	44	-0.033	-0.998	0.155	-0.4010706	0.4583664	0.1718874	98.35969986	-1.13445684	-20.43741186
0.45	45	-0.035	-0.997	0.156	-0.4010706	0.6302538	0.1718874	98.32532238	-1.18602306	-20.40303438
0.46	46	-0.033	-0.997	0.156	-0.3437748	0.6302538	0.1718874	98.3195928	-1.18602306	-20.3973048
0.47	47	-0.033	-0.996	0.156	-0.286479	0.4583664	0.1145916	98.3195928	-1.19175264	-20.39157522
0.48	48	-0.033	-0.996	0.157	-0.1145916	0.4010706	0.1145916	98.31386322	-1.19175264	-20.38584564
0.49	49	-0.031	-0.997	0.158	-0.1145916	0.286479	0.1145916	98.31386322	-1.19175264	-20.38584564
0.5	50	-0.031	-0.998	0.157	0	0.1718874	0.1718874	98.23937868	-1.27769634	-20.32854984
0.51	51	-0.031	-1.001	0.159	-0.1145916	0.0572958	0.1145916	98.23937868	-1.27769634	-20.32854984
0.52	52	-0.03	-1.001	0.16	-0.4010706	0	0.1718874	98.2336491	-1.27769634	-20.32854984
0.53	53	-0.03	-1.002	0.157	-0.859437	-0.1145916	0.1718874	98.22791952	-1.27769634	-20.32854984
0.54	54	-0.031	-1	0.155	-1.0313244	-0.1145916	0.1145916	98.21646036	-1.28342592	-20.32854984
