TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.035	-1.006	-0.011	-1.6042824	-0.6875496	-0.4010706	86.0869395	3.73568616	-50.89012956
0.02	2	0.035	-1.01	-0.011	-0.6302538	-0.4010706	-0.859437	86.08120992	3.74141574	-50.89585914
0.03	3	0.034	-1.009	-0.014	-0.5156622	-0.4583664	-0.6875496	86.07548034	3.74714532	-50.89585914
0.04	4	0.034	-1.011	-0.014	-0.4583664	-0.286479	-0.6302538	86.06975076	3.7528749	-50.90158872
0.05	5	0.034	-1.012	-0.008	-0.4583664	-0.4583664	-0.5156622	86.23590858	3.66120162	-50.8213746
0.06	6	0.033	-1.01	-0.009	-0.572958	-0.4583664	-0.4583664	86.22444942	3.66120162	-50.82710418
0.07	7	0.031	-1.009	-0.011	-0.4010706	-0.1145916	-0.4583664	86.22444942	3.6669312	-50.82710418
0.08	8	0.032	-1.011	-0.011	-0.3437748	0	-0.572958	86.21871984	3.67266078	-50.82710418
0.09	9	0.031	-1.012	-0.013	-0.572958	-0.0572958	-0.572958	86.21299026	3.67839036	-50.83283376
0.1	10	0.033	-1.014	-0.012	-0.8021412	-0.1718874	-0.572958	86.35050018	3.58671708	-50.75834922
0.11	11	0.033	-1.014	-0.005	-1.0313244	-0.2291832	-0.5156622	86.33904102	3.59244666	-50.75834922
0.12	12	0.032	-1.013	-0.002	-1.3178034	-0.2291832	-0.5156622	86.32758186	3.59817624	-50.7640788
0.13	13	0.031	-1.01	-0.006	-1.4896908	0.0572958	-0.6302538	86.31039312	3.60390582	-50.7640788
0.14	14	0.033	-1.006	-0.012	-1.2605076	0.7448454	-0.6302538	86.29893396	3.6096354	-50.75261964
0.15	15	0.035	-1.004	-0.014	-1.4896908	1.2032118	-0.6302538	86.3447706	3.5809875	-50.71251258
0.16	16	0.035	-1.005	-0.012	-1.6615782	1.145916	-0.572958	86.32758186	3.58671708	-50.70105342
0.17	17	0.034	-1.005	-0.013	-1.6615782	1.145916	-0.5156622	86.31039312	3.59244666	-50.68959426
0.18	18	0.034	-1.004	-0.009	-1.6042824	1.145916	-0.572958	86.29893396	3.59817624	-50.6781351
0.19	19	0.034	-1.004	-0.01	-1.6615782	1.0886202	-0.6302538	86.28174522	3.60390582	-50.66667594
