TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.002	-1.012	0.03	-1.432395	0.4583664	-0.0572958	93.97084158	-0.18907614	-14.3812458
0.02	2	0	-1.024	-0.001	-5.72958	2.4064236	-0.8021412	93.9078162	-0.18907614	-14.35832748
0.03	3	0.001	-1.028	-0.016	-6.4744254	1.6615782	-0.6875496	93.84479082	-0.18334656	-14.34113874
0.04	4	0.002	-1.022	-0.022	-6.589017	1.6042824	-0.4583664	93.77603586	-0.17761698	-14.32967958
0.05	5	0.002	-1.01	-0.015	-6.302538	1.8334656	-0.286479	93.6499851	-0.17761698	-14.30103168
0.06	6	0.001	-1.002	-0.008	-6.2452422	1.6615782	-0.1145916	93.58123014	-0.17761698	-14.28384294
0.07	7	-0.003	-0.996	-0.007	-6.5317212	1.2605076	0	93.51820476	-0.18334656	-14.27238378
0.08	8	-0.01	-0.994	-0.005	-6.7609044	1.2032118	0.2291832	93.4494498	-0.18334656	-14.26092462
0.09	9	-0.012	-0.995	-0.005	-6.7036086	1.2032118	0.0572958	93.38069484	-0.18907614	-14.24946546
0.1	10	-0.012	-0.999	-0.001	-6.5317212	1.3178034	-0.286479	93.26037366	-0.19480572	-14.22081756
0.11	11	-0.009	-1	0.002	-6.2452422	2.0626488	-0.859437	93.19734828	-0.18907614	-14.20362882
0.12	12	-0.003	-1.001	0.01	-6.016059	2.6929026	-1.0886202	93.1343229	-0.18334656	-14.17498092
0.13	13	0	-1.002	0.013	-6.1306506	2.6929026	-0.9167328	93.07129752	-0.17761698	-14.1520626
0.14	14	0.001	-1.005	0.008	-6.8182002	2.3491278	-0.572958	93.00254256	-0.1718874	-14.12914428
0.15	15	-0.001	-1.007	0.003	-7.3911582	2.1772404	-0.1718874	92.88795096	-0.1718874	-14.10049638
0.16	16	-0.004	-1.009	-0.003	-7.5057498	2.0626488	0.1718874	92.80773684	-0.17761698	-14.07757806
0.17	17	-0.006	-1.015	-0.003	-7.2192708	1.6042824	0.4010706	92.7332523	-0.18334656	-14.0661189
0.18	18	-0.012	-1.021	0.003	-6.9900876	1.145916	0.4583664	92.66449734	-0.18907614	-14.05465974
0.19	19	-0.019	-1.026	0.006	-7.2765666	0.572958	0.5156622	92.5900128	-0.19480572	-14.04893016
0.2	20	-0.026	-1.024	0.002	-7.6203414	0.4583664	0.5156622	92.46969162	-0.22345362	-14.03174142
0.21	21	-0.032	-1.016	0.003	-7.6203414	0.8021412	0.2291832	92.39520708	-0.2291832	-14.02028226
0.22	22	-0.035	-1.007	0.002	-7.5057498	1.3750992	-0.2291832	92.31499296	-0.2291832	-14.0088231
0.23	23	-0.037	-1.003	0.001	-7.1046792	1.6042824	-0.6875496	92.246238	-0.22345362	-13.99163436
0.24	24	-0.038	-0.999	0.001	-6.8182002	1.432395	-1.0313244	92.17175346	-0.21199446	-13.9801752
0.25	25	-0.035	-0.998	0.003	-6.7609044	1.2032118	-1.145916	92.06862102	-0.2291832	-13.9515273
0.26	26	-0.032	-1.001	0.008	-6.875496	1.0313244	-0.9740286	91.99986606	-0.22345362	-13.94006814
0.27	27	-0.028	-1.007	0.01	-7.3338624	0.859437	-0.6302538	91.92538152	-0.21772404	-13.93433856
0.28	28	-0.025	-1.012	0.007	-7.8495246	0.7448454	-0.2291832	91.8451674	-0.21772404	-13.9228794
0.29	29	-0.022	-1.013	0.004	-7.9068204	0.4583664	0.1145916	91.76495328	-0.21772404	-13.9228794
0.3	30	-0.023	-1.015	0.002	-7.8495246	-0.0572958	0.4010706	91.65036168	-0.24064236	-13.91142024
0.31	31	-0.024	-1.015	0.006	-8.021412	-1.2032118	0.4583664	91.57014756	-0.24064236	-13.9228794
0.32	32	-0.027	-1.013	0.01	-8.3651868	-2.291832	0.4583664	91.48420386	-0.24637194	-13.94579772
0.33	33	-0.033	-1.009	0.01	-8.8235532	-2.8074942	0.286479	91.39826016	-0.25210152	-13.9801752
0.34	34	-0.036	-1.01	0.004	-8.9954406	-3.0366774	0.1718874	91.30658688	-0.25210152	-14.0088231
0.35	35	-0.04	-1.009	-0.002	-9.2819196	-3.151269	0	91.1862657	-0.26929026	-14.02601184
0.36	36	-0.044	-1.006	-0.014	-9.167328	-3.3231564	-0.1145916	91.09459242	-0.26929026	-14.06038932
