TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.056	-1.001	0.096	-3.8388186	29.0489706	-2.0626488	93.32912862	-0.53858052	-40.97795616
0.02	2	-0.039	-1.003	0.133	0.6302538	1.432395	-0.286479	93.3348582	-0.53285094	-40.966497
0.03	3	-0.037	-1.002	0.135	0.4583664	1.2605076	-0.1718874	93.3348582	-0.53285094	-40.95503784
0.04	4	-0.034	-1.002	0.136	0.286479	1.2032118	-0.1145916	93.34058778	-0.53285094	-40.94357868
0.05	5	-0.033	-1.001	0.138	0.286479	1.145916	-0.1145916	93.48955686	-0.57868758	-40.87482372
0.06	6	-0.034	-1	0.137	0.1718874	1.0313244	-0.1718874	93.49528644	-0.57868758	-40.86336456
0.07	7	-0.034	-1	0.135	0.2291832	0.859437	-0.1718874	93.49528644	-0.572958	-40.8519054
0.08	8	-0.036	-1	0.136	0.2291832	0.8021412	-0.1718874	93.49528644	-0.572958	-40.84617582
0.09	9	-0.038	-1	0.135	0.3437748	0.6875496	-0.1718874	93.50101602	-0.572958	-40.83471666
0.1	10	-0.038	-1.001	0.133	0.3437748	0.6302538	-0.1718874	93.65571468	-0.63598338	-40.77169128
0.11	11	-0.038	-1.001	0.133	0.3437748	0.6302538	-0.2291832	93.66144426	-0.6302538	-40.7659617
0.12	12	-0.038	-1.003	0.132	0.1145916	0.4010706	-0.2291832	93.66144426	-0.6302538	-40.76023212
0.13	13	-0.037	-1.003	0.131	-0.0572958	0.286479	-0.286479	93.66144426	-0.6302538	-40.75450254
0.14	14	-0.034	-1.002	0.131	-0.2291832	0.2291832	-0.1718874	93.65571468	-0.62452422	-40.75450254
0.15	15	-0.033	-1	0.13	-0.1145916	0.1145916	-0.1718874	93.89635704	-0.71046792	-40.66282926
0.16	16	-0.034	-0.997	0.13	0.1145916	-0.0572958	-0.1718874	93.89635704	-0.71046792	-40.66282926
0.17	17	-0.036	-0.994	0.13	0.286479	-0.2291832	-0.286479	93.89635704	-0.70473834	-40.66855884
0.18	18	-0.039	-0.995	0.132	0.4010706	-0.3437748	-0.286479	93.90208662	-0.70473834	-40.66855884
0.19	19	-0.039	-0.997	0.133	0.4010706	-0.1145916	-0.3437748	93.9078162	-0.69900876	-40.67428842
0.2	20	-0.039	-0.998	0.135	0.5156622	0	-0.3437748	94.09116276	-0.7734933	-40.60553346
0.21	21	-0.04	-0.999	0.138	0.4583664	0.2291832	-0.3437748	94.09689234	-0.76776372	-40.60553346
0.22	22	-0.038	-1	0.136	0.6302538	0.4010706	-0.3437748	94.10262192	-0.76776372	-40.59980388
