TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.032	-0.996	-0.116	0.3437748	0.4010706	0.0572958	84.28785138	-1.23758928	-27.12383172
0.02	2	-0.034	-0.998	-0.116	0.4010706	0.4010706	0	84.29358096	-1.23758928	-27.11810214
0.03	3	-0.032	-0.997	-0.115	0.5156622	0.3437748	0.0572958	84.29931054	-1.23758928	-27.11237256
0.04	4	-0.033	-1	-0.115	0.5156622	0.4583664	0.1145916	84.30504012	-1.23758928	-27.11237256
0.05	5	-0.032	-0.999	-0.115	0.572958	0.4010706	0.1145916	84.19044852	-1.26623718	-27.11810214
0.06	6	-0.033	-1	-0.115	0.572958	0.4010706	0.1718874	84.1961781	-1.26623718	-27.11237256
0.07	7	-0.034	-1	-0.113	0.5156622	0.4010706	0.1145916	84.20190768	-1.26623718	-27.10664298
0.08	8	-0.033	-1.001	-0.113	0.5156622	0.4010706	0	84.20763726	-1.26623718	-27.1009134
0.09	9	-0.033	-1	-0.113	0.4010706	0.5156622	0	84.20763726	-1.26623718	-27.09518382
0.1	10	-0.031	-0.999	-0.114	0.3437748	0.3437748	-0.0572958	84.04720902	-1.30061466	-27.10664298
0.11	11	-0.031	-0.998	-0.115	0.2291832	0.3437748	0	84.0529386	-1.30061466	-27.1009134
0.12	12	-0.031	-0.997	-0.114	0.1718874	0.3437748	0.0572958	84.0529386	-1.30061466	-27.09518382
0.13	13	-0.033	-0.998	-0.114	-0.0572958	0.572958	0.1718874	84.0529386	-1.30061466	-27.08945424
0.14	14	-0.032	-0.998	-0.116	-0.1145916	0.6875496	0.2291832	84.0529386	-1.30061466	-27.08372466
0.15	15	-0.033	-1	-0.116	-0.0572958	0.6302538	0.2291832	83.89251036	-1.32926256	-27.08372466
0.16	16	-0.032	-1	-0.117	-0.0572958	0.5156622	0.2291832	83.89251036	-1.32926256	-27.07799508
0.17	17	-0.031	-1	-0.114	-0.1145916	0.4010706	0.2291832	83.89251036	-1.32926256	-27.07799508
0.18	18	-0.03	-1	-0.114	-0.1718874	0.2291832	0.1718874	83.88678078	-1.33499214	-27.0722655
0.19	19	-0.03	-0.999	-0.113	-0.2291832	0	0.1145916	83.88678078	-1.33499214	-27.0722655
0.2	20	-0.031	-1	-0.111	-0.2291832	0.0572958	0.1145916	83.68624548	-1.3750992	-27.08372466
0.21	21	-0.032	-1	-0.111	-0.286479	0.0572958	0.0572958	83.68624548	-1.3750992	-27.08372466
0.22	22	-0.031	-1.001	-0.11	-0.3437748	0	0.1145916	83.6805159	-1.3750992	-27.08372466
0.23	23	-0.031	-1.002	-0.109	-0.3437748	-0.1718874	0.1145916	83.6805159	-1.3750992	-27.08372466
0.24	24	-0.033	-1.003	-0.108	-0.4583664	-0.286479	0.1145916	83.67478632	-1.38082878	-27.08945424
0.25	25	-0.033	-1.002	-0.107	-0.572958	-0.4583664	0.1718874	83.61176094	-1.39801752	-27.09518382
0.26	26	-0.032	-1.002	-0.107	-0.6302538	-0.286479	0	83.60603136	-1.39801752	-27.1009134
0.27	27	-0.032	-1.001	-0.109	-0.7448454	-0.4010706	0	83.60030178	-1.39801752	-27.10664298
0.28	28	-0.032	-1	-0.109	-0.8021412	-0.3437748	0	83.58884262	-1.39801752	-27.10664298
0.29	29	-0.033	-0.999	-0.11	-0.6302538	-0.286479	0	83.58311304	-1.39801752	-27.11237256
0.3	30	-0.035	-0.999	-0.111	-0.6875496	-0.286479	0	83.51435808	-1.42093584	-27.12383172
0.31	31	-0.034	-0.999	-0.11	-0.6875496	-0.286479	0.0572958	83.5086285	-1.42093584	-27.1295613
0.32	32	-0.035	-0.999	-0.111	-0.6302538	-0.2291832	0.0572958	83.50289892	-1.42666542	-27.1295613
0.33	33	-0.035	-0.997	-0.111	-0.6302538	-0.1718874	0	83.49716934	-1.42666542	-27.1295613
0.34	34	-0.035	-0.995	-0.113	-0.4583664	-0.1145916	0.0572958	83.49143976	-1.42666542	-27.13529088
0.35	35	-0.034	-0.996	-0.113	-0.3437748	-0.0572958	0.1718874	83.38830732	-1.45531332	-27.14102046
