TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.057	-1.001	0.098	0.572958	-0.7448454	-0.1145916	94.78444194	-2.62987722	-8.78917572
0.02	2	-0.056	-1.002	0.097	0.6302538	-0.7448454	-0.1145916	94.79017152	-2.62987722	-8.7949053
0.03	3	-0.055	-1.002	0.097	0.6302538	-0.6875496	-0.286479	94.7959011	-2.62414764	-8.80063488
0.04	4	-0.052	-1.003	0.092	0.5156622	-0.4010706	-0.1145916	94.80163068	-2.62414764	-8.80636446
0.05	5	-0.051	-1.003	0.089	0.8021412	-0.6875496	0.0572958	94.79017152	-2.62414764	-8.81209404
0.06	6	-0.055	-1.003	0.091	1.0886202	-0.0572958	0.1145916	94.80163068	-2.62414764	-8.81209404
0.07	7	-0.059	-1.003	0.09	0.9740286	-0.2291832	0.1145916	94.81308984	-2.62414764	-8.81209404
0.08	8	-0.062	-1.003	0.091	0.8021412	-0.3437748	0.1145916	94.81881942	-2.62414764	-8.81782362
0.09	9	-0.065	-0.999	0.094	0.9740286	0.0572958	0	94.83027858	-2.62414764	-8.81782362
0.1	10	-0.065	-0.996	0.096	0.9167328	0.572958	-0.1145916	94.824549	-2.64706596	-8.81209404
0.11	11	-0.063	-0.997	0.098	0.8021412	1.3178034	-0.1718874	94.83600816	-2.64706596	-8.80063488
0.12	12	-0.063	-0.999	0.101	0.859437	1.432395	-0.2291832	94.84173774	-2.64706596	-8.78344614
0.13	13	-0.063	-1.002	0.105	1.2605076	0.9740286	-0.3437748	94.8531969	-2.64133638	-8.77198698
0.14	14	-0.062	-1.004	0.108	1.3750992	0.6302538	-0.572958	94.87038564	-2.64133638	-8.7662574
0.15	15	-0.056	-1.004	0.109	1.0886202	0.7448454	-0.572958	94.8818448	-2.6356068	-8.76052782
0.16	16	-0.053	-1.001	0.106	1.0886202	0.7448454	-0.5156622	94.89330396	-2.6356068	-8.74906866
0.17	17	-0.052	-0.997	0.103	1.432395	0.859437	-0.286479	94.90476312	-2.62987722	-8.74333908
0.18	18	-0.052	-0.995	0.107	1.5469866	1.2605076	-0.286479	94.92195186	-2.62987722	-8.72615034
0.19	19	-0.056	-0.998	0.107	1.5469866	1.9480572	-0.3437748	94.93341102	-2.62987722	-8.7089616
0.2	20	-0.057	-0.999	0.106	1.432395	1.9480572	-0.3437748	94.94487018	-2.6356068	-8.68604328
0.21	21	-0.058	-1.002	0.104	1.4896908	1.8334656	-0.1718874	94.96205892	-2.6356068	-8.66885454
0.22	22	-0.057	-1.005	0.105	1.6042824	1.6615782	0	94.97924766	-2.6356068	-8.6516658
0.23	23	-0.055	-1.007	0.101	1.5469866	1.5469866	0	94.99070682	-2.6356068	-8.63447706
0.24	24	-0.051	-1.008	0.098	1.6042824	1.2605076	0.0572958	95.00789556	-2.64133638	-8.6230179
0.25	25	-0.05	-1.007	0.099	1.6042824	1.0313244	0.0572958	95.01362514	-2.6356068	-8.61155874
0.26	26	-0.05	-1.005	0.098	1.5469866	0.859437	0	95.03081388	-2.64133638	-8.60582916
0.27	27	-0.049	-1.002	0.098	1.3750992	0.859437	-0.0572958	95.04227304	-2.64133638	-8.59437
0.28	28	-0.051	-1.002	0.097	1.145916	0.572958	-0.1145916	95.0537322	-2.6356068	-8.58864042
0.29	29	-0.052	-1.003	0.096	1.0313244	0.2291832	-0.1718874	95.06519136	-2.6356068	-8.58864042
0.3	30	-0.053	-1.001	0.094	0.9740286	0	-0.1718874	95.04227304	-2.64133638	-8.58291084
0.31	31	-0.055	-1	0.096	1.145916	0	-0.1718874	95.0537322	-2.64133638	-8.58291084
0.32	32	-0.055	-0.999	0.099	1.0886202	0	-0.4010706	95.06519136	-2.6356068	-8.58291084
0.33	33	-0.056	-0.997	0.099	1.0886202	0.286479	-0.3437748	95.07665052	-2.6356068	-8.58291084
0.34	34	-0.057	-0.998	0.101	1.2605076	0.4010706	-0.4010706	95.09383926	-2.62987722	-8.57718126
0.35	35	-0.056	-0.999	0.105	1.3750992	0.6302538	-0.4010706	95.09956884	-2.62987722	-8.57145168
0.36	36	-0.055	-1.003	0.108	1.0886202	0.6875496	-0.4010706	95.111028	-2.62987722	-8.55999252
0.37	37	-0.054	-1.009	0.107	0.9167328	0.572958	-0.3437748	95.12248716	-2.62414764	-8.55426294
0.38	38	-0.053	-1.008	0.104	0.859437	0.4010706	-0.2291832	95.12821674	-2.62414764	-8.54853336
0.39	39	-0.052	-1.009	0.103	0.7448454	0.286479	-0.1718874	95.1396759	-2.62414764	-8.54853336
0.4	40	-0.049	-1.008	0.1	0.4583664	0	-0.1145916	95.09383926	-2.61268848	-8.54280378
0.41	41	-0.048	-1.006	0.096	0.4010706	-0.2291832	0	95.09383926	-2.6069589	-8.54280378
0.42	42	-0.048	-1.003	0.096	0.5156622	-0.6302538	0	95.09956884	-2.6069589	-8.55426294
0.43	43	-0.05	-1.001	0.096	0.4010706	-0.9167328	0	95.10529842	-2.6069589	-8.55999252
0.44	44	-0.052	-0.999	0.097	0.3437748	-0.8021412	-0.1718874	95.111028	-2.6069589	-8.57145168
0.45	45	-0.055	-0.998	0.096	0.3437748	-0.7448454	-0.3437748	95.09383926	-2.6069589	-8.57718126
0.46	46	-0.057	-0.998	0.097	0.4010706	-0.8021412	-0.4583664	95.09956884	-2.60122932	-8.58291084
0.47	47	-0.058	-0.999	0.096	0.5156622	-0.7448454	-0.4583664	95.10529842	-2.59549974	-8.58864042
0.48	48	-0.058	-1	0.099	0.4583664	-0.4583664	-0.5156622	95.111028	-2.58977016	-8.59437
0.49	49	-0.059	-1.003	0.1	0.4010706	-0.286479	-0.3437748	95.11675758	-2.58977016	-8.60009958
0.5	50	-0.058	-1.003	0.1	0.3437748	-0.3437748	-0.3437748	95.09383926	-2.60122932	-8.60009958
0.51	51	-0.055	-1.003	0.102	0.4583664	-0.1718874	-0.286479	95.09383926	-2.60122932	-8.60009958
0.52	52	-0.056	-1.003	0.105	0.4583664	-0.0572958	-0.286479	95.09956884	-2.59549974	-8.60582916
0.53	53	-0.056	-1.004	0.101	0.2291832	0	-0.286479	95.10529842	-2.59549974	-8.60009958
0.54	54	-0.056	-1.001	0.103	0.4010706	0	-0.1718874	95.111028	-2.58977016	-8.60009958
0.55	55	-0.055	-1.002	0.103	0.4583664	0	-0.1145916	95.0823801	-2.6069589	-8.60009958
0.56	56	-0.055	-1	0.103	0.4010706	0	-0.2291832	95.08810968	-2.60122932	-8.60009958
0.57	57	-0.053	-1	0.104	0.4010706	0.1718874	-0.2291832	95.09383926	-2.60122932	-8.60009958
0.58	58	-0.055	-1.001	0.105	0.4010706	0.286479	-0.2291832	95.09956884	-2.59549974	-8.59437
0.59	59	-0.055	-1.002	0.105	0.4583664	0.3437748	-0.2291832	95.09956884	-2.59549974	-8.58864042
0.6	60	-0.057	-1.002	0.104	0.4583664	0.4010706	-0.1718874	95.08810968	-2.61268848	-8.58864042
0.61	61	-0.058	-1.002	0.104	0.5156622	0.572958	-0.1718874	95.09383926	-2.61268848	-8.58291084
0.62	62	-0.056	-1.001	0.105	0.572958	0.5156622	-0.1145916	95.09956884	-2.61268848	-8.57718126
0.63	63	-0.054	-1.002	0.104	0.6302538	0.6302538	-0.1145916	95.10529842	-2.6069589	-8.5657221
0.64	64	-0.053	-1.003	0.103	0.4583664	0.6302538	-0.1145916	95.111028	-2.6069589	-8.55999252
0.65	65	-0.05	-1.001	0.103	0.4010706	0.6302538	-0.1145916	95.09383926	-2.6069589	-8.55426294
0.66	66	-0.049	-1.003	0.103	0.286479	0.6302538	-0.0572958	95.09383926	-2.6069589	-8.54853336
0.67	67	-0.048	-1.003	0.102	0.1718874	0.4583664	0	95.09956884	-2.6069589	-8.54280378
0.68	68	-0.049	-1.002	0.102	0.2291832	0.1718874	-0.0572958	95.09956884	-2.60122932	-8.54280378
0.69	69	-0.05	-1.002	0.102	0.3437748	0.1145916	-0.1145916	95.10529842	-2.60122932	-8.5370742
0.7	70	-0.053	-1.002	0.102	0.1718874	0	-0.1718874	95.0537322	-2.61841806	-8.5370742
0.71	71	-0.053	-1.002	0.101	0.2291832	-0.0572958	-0.1145916	95.0537322	-2.61268848	-8.5370742
0.72	72	-0.055	-1.001	0.102	0.2291832	-0.1718874	-0.1718874	95.05946178	-2.61268848	-8.54280378
0.73	73	-0.053	-1.001	0.102	0.1718874	-0.286479	-0.286479	95.05946178	-2.6069589	-8.54280378
0.74	74	-0.051	-1	0.104	0.286479	-0.4010706	-0.1718874	95.06519136	-2.6069589	-8.54853336
0.75	75	-0.049	-1	0.107	0.286479	-0.1145916	-0.1145916	95.04227304	-2.58977016	-8.54853336
0.76	76	-0.048	-1.002	0.104	0.1145916	0.1145916	-0.1145916	95.04227304	-2.58977016	-8.54280378
0.77	77	-0.049	-1.003	0.102	0.286479	-0.1718874	0	95.04227304	-2.58977016	-8.54853336
0.78	78	-0.051	-1.002	0.103	0.286479	-0.5156622	0.0572958	95.04800262	-2.58977016	-8.55426294
0.79	79	-0.054	-1.003	0.103	0.1718874	-0.7448454	0	95.04800262	-2.58977016	-8.55999252
0.8	80	-0.056	-1.003	0.102	0.1145916	-0.572958	-0.1145916	95.0250843	-2.6069589	-8.5657221
0.81	81	-0.057	-1.002	0.1	0.1718874	-0.286479	-0.1145916	95.0250843	-2.6069589	-8.5657221
0.82	82	-0.057	-1	0.1	0.2291832	0	-0.1145916	95.03081388	-2.6069589	-8.5657221
0.83	83	-0.056	-1.001	0.102	0.2291832	0.2291832	-0.1145916	95.03081388	-2.6069589	-8.5657221
0.84	84	-0.057	-1.002	0.106	0.4010706	0	-0.286479	95.03654346	-2.60122932	-8.5657221
0.85	85	-0.057	-1.003	0.109	0.4583664	-0.2291832	-0.5156622	95.03654346	-2.6069589	-8.5657221
0.86	86	-0.053	-1.004	0.108	0.1145916	-0.4583664	-0.5156622	95.04227304	-2.60122932	-8.57145168
0.87	87	-0.048	-1.002	0.109	-0.1145916	-0.6302538	-0.3437748	95.03654346	-2.59549974	-8.57718126
0.88	88	-0.044	-0.999	0.107	-0.1145916	-0.6875496	-0.286479	95.03654346	-2.59549974	-8.58291084
0.89	89	-0.044	-0.999	0.103	-0.0572958	-0.572958	-0.1145916	95.03654346	-2.58977016	-8.58864042
0.9	90	-0.049	-0.999	0.104	0	-0.2291832	-0.1145916	95.00216598	-2.60122932	-8.59437
0.91	91	-0.056	-0.998	0.105	-0.0572958	-0.0572958	-0.1718874	95.00216598	-2.60122932	-8.59437
0.92	92	-0.06	-0.998	0.103	0.0572958	-0.0572958	-0.1145916	95.00216598	-2.60122932	-8.59437
0.93	93	-0.062	-0.999	0.101	0.0572958	0	-0.0572958	95.00216598	-2.59549974	-8.59437
