TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.047	-0.982	-0.092	6.0733548	-10.026765	6.7609044	83.10182832	-4.60085274	-61.54714836
0.02	2	0.031	-1.007	-0.047	0.9167328	1.6615782	-0.1718874	83.11328748	-4.60085274	-61.52995962
0.03	3	0.033	-1.008	-0.045	1.0313244	1.2605076	-0.2291832	83.11901706	-4.59512316	-61.51850046
0.04	4	0.032	-1.009	-0.046	1.0886202	0.9740286	-0.286479	83.13047622	-4.58939358	-61.5070413
0.05	5	0.032	-1.01	-0.045	1.0886202	0.8021412	-0.2291832	83.41695522	-3.99351726	-61.60444416
0.06	6	0.032	-1.008	-0.042	1.0886202	0.6875496	-0.1145916	83.42841438	-3.99351726	-61.59871458
0.07	7	0.03	-1.005	-0.04	1.0313244	0.5156622	-0.1718874	83.43414396	-3.99351726	-61.592985
0.08	8	0.029	-1.005	-0.039	0.8021412	0.6302538	-0.1718874	83.44560312	-3.98778768	-61.58725542
0.09	9	0.028	-1.006	-0.04	0.4583664	0.7448454	-0.1718874	83.4513327	-3.98778768	-61.58152584
0.1	10	0.026	-1.007	-0.042	0.4010706	0.9167328	0	83.8237554	-3.24867186	-61.71330618
0.11	11	0.025	-1.009	-0.042	0.5156622	0.9167328	-0.1145916	83.82948498	-3.24867186	-61.7075766
0.12	12	0.026	-1.01	-0.042	0.6875496	0.6875496	-0.1145916	83.83521456	-3.24867186	-61.70184702
0.13	13	0.026	-1.01	-0.04	0.859437	0.4010706	-0.0572958	83.84094414	-3.24867186	-61.69611744
0.14	14	0.028	-1.008	-0.038	0.8021412	0.286479	-0.1145916	83.8524033	-3.24294228	-61.69038786
0.15	15	0.028	-1.007	-0.036	0.7448454	0.286479	-0.0572958	84.25920348	-2.51528562	-61.83935694
0.16	16	0.029	-1.006	-0.035	0.6302538	0.5156622	-0.0572958	84.26493306	-2.51528562	-61.83362736
0.17	17	0.029	-1.006	-0.033	0.5156622	0.5156622	-0.1145916	84.27066264	-2.50955604	-61.82789778
0.18	18	0.028	-1.007	-0.032	0.286479	0.6302538	-0.1145916	84.27639222	-2.50955604	-61.8221682
0.19	19	0.028	-1.008	-0.033	0.286479	0.859437	-0.0572958	84.27639222	-2.50955604	-61.81643862
0.2	20	0.029	-1.007	-0.034	0.0572958	0.8021412	-0.1718874	84.68892198	-1.75898106	-61.95967812
0.21	21	0.028	-1.007	-0.032	-0.1145916	0.859437	-0.1718874	84.68892198	-1.75325148	-61.94821896
0.22	22	0.028	-1.006	-0.032	-0.286479	0.8021412	-0.1718874	84.6831924	-1.75325148	-61.94248938
0.23	23	0.029	-1.006	-0.031	-0.4010706	0.7448454	-0.2291832	84.6831924	-1.7475219	-61.9367598
0.24	24	0.03	-1.007	-0.03	-0.4583664	0.572958	-0.2291832	84.67746282	-1.7475219	-61.93103022
0.25	25	0.032	-1.005	-0.028	-0.6875496	0.3437748	-0.286479	84.95821224	-1.27196676	-62.02843308
0.26	26	0.036	-1.005	-0.027	-0.9167328	-0.1145916	-0.286479	84.94675308	-1.27196676	-62.02843308
0.27	27	0.036	-1.002	-0.025	-1.145916	-0.4010706	-0.2291832	84.93529392	-1.26623718	-62.03416266
0.28	28	0.037	-0.998	-0.024	-1.4896908	-0.4010706	-0.1145916	84.91810518	-1.26623718	-62.03989224
0.29	29	0.039	-0.993	-0.021	-2.0626488	-0.1145916	0.0572958	84.89518686	-1.26623718	-62.03989224
0.3	30	0.039	-0.988	-0.017	-2.578311	0	0.3437748	84.99258972	-1.11153852	-62.0799993
0.31	31	0.039	-0.985	-0.01	-3.2085648	-0.1145916	0.4583664	84.96394182	-1.1172681	-62.0799993
0.32	32	0.038	-0.984	-0.003	-4.1825934	-0.4010706	0.4583664	84.91810518	-1.1172681	-62.08572888
0.33	33	0.034	-0.989	0	-5.3285094	-0.7448454	0.286479	84.86653896	-1.12299768	-62.09145846
0.34	34	0.027	-1.001	0	-6.9900876	-0.572958	-0.1145916	84.79205442	-1.12299768	-62.09718804
0.35	35	0.018	-1.017	0.001	-8.880849	0.572958	-0.8021412	84.76340652	-1.08289062	-62.11437678
0.36	36	0.01	-1.036	0.006	-10.2559482	2.005353	-1.4896908	84.6545445	-1.07143146	-62.09145846
0.37	37	0.009	-1.055	0.006	-10.9434978	4.3544808	-2.1199446	84.54568248	-1.04851314	-62.0513514
0.38	38	0.018	-1.065	0	-10.7716104	7.2192708	-2.578311	84.43109088	-1.01986524	-61.98832602
0.39	39	0.036	-1.062	-0.006	-9.9121734	9.453807	-2.6356068	84.32795844	-0.98548776	-61.89665274
0.4	40	0.055	-1.05	-0.01	-9.0527364	10.2559482	-2.0626488	84.25920348	-0.92246238	-61.80497946
0.41	41	0.073	-1.03	-0.013	-8.0787078	9.8548776	-1.145916	84.17898936	-0.90527364	-61.71330618
0.42	42	0.082	-1.02	-0.008	-7.2192708	8.3651868	-0.4583664	84.09877524	-0.89381448	-61.62736248
0.43	43	0.086	-1.015	-0.005	-7.734933	6.589017	0	84.01856112	-0.89381448	-61.5643371
0.44	44	0.086	-1.009	-0.004	-8.880849	4.9274388	0.0572958	83.92688784	-0.8880849	-61.51850046
0.45	45	0.082	-1.005	-0.006	-9.9121734	3.437748	-0.1718874	83.87532162	-0.81932994	-61.50131172
0.46	46	0.074	-1.007	-0.009	-10.7143146	2.4064236	-0.6302538	83.7664596	-0.81360036	-61.4783934
0.47	47	0.067	-1.005	-0.012	-11.745639	2.0626488	-1.145916	83.64613842	-0.8021412	-61.46120466
0.48	48	0.061	-1.003	-0.015	-12.4331886	2.4637194	-1.6042824	83.52008766	-0.78495246	-61.43828634
0.49	49	0.057	-1.001	-0.017	-12.3758928	3.2085648	-2.0626488	83.3940369	-0.76203414	-61.40963844
0.5	50	0.058	-1	-0.021	-12.032118	3.6669312	-2.1772404	83.3080932	-0.69900876	-61.38672012
0.51	51	0.06	-1.001	-0.019	-11.8029348	3.6096354	-2.1199446	83.18204244	-0.67609044	-61.35807222
0.52	52	0.066	-1.001	-0.016	-11.6310474	3.3231564	-1.9480572	83.06745084	-0.65317212	-61.32369474
0.53	53	0.072	-1.002	-0.013	-11.3445684	3.2658606	-1.7761698	82.94712966	-0.63598338	-61.29504684
