TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.003	-1.001	0.001	0.6875496	-1.2032118	0.2291832	90.24661458	0.15469866	-32.95654416
0.02	2	-0.002	-1.002	0	0.8021412	-1.8334656	0.1718874	90.25807374	0.15469866	-32.9737329
0.03	3	-0.003	-1.006	0	1.2032118	-1.7761698	0	90.2695329	0.15469866	-32.99092164
0.04	4	-0.003	-1.007	0.001	1.6042824	-1.718874	0.0572958	90.28672164	0.15469866	-33.00811038
0.05	5	-0.004	-1.006	0.002	1.8334656	-1.8334656	0.0572958	90.28099206	0.15469866	-33.02529912
0.06	6	-0.006	-1.006	0.005	1.9480572	-1.7761698	0.0572958	90.2981808	0.15469866	-33.04821744
0.07	7	-0.007	-1.005	0.008	1.8907614	-1.7761698	0.1145916	90.32109912	0.14896908	-33.06540618
0.08	8	-0.007	-1.005	0.008	1.9480572	-1.5469866	0.1145916	90.33828786	0.14896908	-33.07686534
0.09	9	-0.006	-1.005	0.009	2.005353	-1.145916	0.1145916	90.36120618	0.14896908	-33.0883245
0.1	10	-0.007	-1.007	0.01	2.1199446	-0.859437	0.2291832	90.36120618	0.13750992	-33.09405408
0.11	11	-0.007	-1.01	0.01	2.0626488	-0.6302538	0.286479	90.3841245	0.13178034	-33.09978366
0.12	12	-0.009	-1.01	0.009	1.9480572	-0.572958	0.1718874	90.40131324	0.13178034	-33.10551324
0.13	13	-0.007	-1.009	0.008	1.9480572	-0.6875496	0.1718874	90.42423156	0.13178034	-33.11124282
0.14	14	-0.007	-1.011	0.011	1.7761698	-0.7448454	0.1718874	90.4414203	0.13178034	-33.12270198
0.15	15	-0.006	-1.01	0.011	1.3750992	-0.7448454	0.3437748	90.42423156	0.12032118	-33.12843156
0.16	16	-0.004	-1.007	0.011	1.145916	-0.859437	0.286479	90.43569072	0.1145916	-33.13416114
0.17	17	-0.003	-1.007	0.011	1.3178034	-1.0886202	0.4010706	90.44714988	0.10886202	-33.1456203
0.18	18	-0.004	-1.008	0.013	1.3178034	-1.3178034	0.4010706	90.46433862	0.10886202	-33.15707946
0.19	19	-0.006	-1.009	0.015	1.0313244	-1.6042824	0.5156622	90.47579778	0.10313244	-33.1742682
0.2	20	-0.007	-1.009	0.015	1.0313244	-1.8334656	0.572958	90.46433862	0.0859437	-33.19145694
0.21	21	-0.008	-1.008	0.012	0.9740286	-1.8334656	0.4583664	90.47579778	0.0859437	-33.20864568
0.22	22	-0.007	-1.009	0.013	0.859437	-2.005353	0.4010706	90.48152736	0.08021412	-33.22583442
0.23	23	-0.008	-1.009	0.014	1.0313244	-2.0626488	0.286479	90.49298652	0.08021412	-33.24875274
0.24	24	-0.007	-1.008	0.015	0.9740286	-2.005353	0.0572958	90.50444568	0.08021412	-33.27167106
0.25	25	-0.007	-1.006	0.016	1.145916	-1.8334656	0	90.49298652	0.07448454	-33.28313022
0.26	26	-0.006	-1.005	0.013	1.4896908	-1.7761698	-0.1718874	90.51017526	0.07448454	-33.30031896
0.27	27	-0.008	-1.006	0.015	2.1199446	-2.0626488	-0.2291832	90.53309358	0.08021412	-33.32323728
0.28	28	-0.008	-1.008	0.02	2.6356068	-2.5210152	-0.286479	90.56174148	0.0859437	-33.3461556
0.29	29	-0.005	-1.011	0.022	2.4637194	-2.7501984	-0.1718874	90.5846598	0.0859437	-33.3748035
0.3	30	-0.001	-1.013	0.026	2.2345362	-3.0366774	-0.0572958	90.60184854	0.09740286	-33.40918098
0.31	31	0.003	-1.013	0.026	2.0626488	-3.0939732	0	90.62476686	0.09740286	-33.43782888
0.32	32	0.006	-1.011	0.021	1.2605076	-3.437748	0	90.63622602	0.09740286	-33.47220636
0.33	33	0.009	-1.008	0.017	0.286479	-4.1825934	-0.286479	90.6419556	0.10313244	-33.51231342
0.34	34	0.009	-1.005	0.012	0	-5.0993262	-0.8021412	90.6419556	0.1145916	-33.56387964
0.35	35	0.007	-1.002	0.012	-0.1145916	-5.8441716	-1.2605076	90.63049644	0.13750992	-33.62690502
0.36	36	0.003	-0.999	0.011	-0.1145916	-6.3598338	-1.718874	90.63049644	0.15469866	-33.6899304
0.37	37	0	-0.999	0.012	-0.286479	-6.6463128	-1.9480572	90.62476686	0.17761698	-33.75868536
0.38	38	-0.003	-0.998	0.012	-0.286479	-6.7609044	-2.005353	90.62476686	0.2005353	-33.82171074
0.39	39	-0.004	-0.998	0.011	-0.1718874	-6.4744254	-2.005353	90.62476686	0.22345362	-33.88473612
0.4	40	-0.005	-0.999	0.012	0.1145916	-5.9014674	-2.005353	90.6133077	0.24064236	-33.9477615
0.41	41	-0.003	-0.999	0.012	0.4583664	-5.3285094	-2.0626488	90.61903728	0.26356068	-33.99932772
0.42	42	-0.003	-1.003	0.012	0.6875496	-4.9847346	-2.0626488	90.62476686	0.286479	-34.04516436
0.43	43	-0.006	-1.007	0.016	0.8021412	-4.6409598	-1.9480572	90.63622602	0.30939732	-34.091001
0.44	44	-0.005	-1.008	0.019	0.9167328	-4.010706	-1.8334656	90.64768518	0.33231564	-34.13110806
0.45	45	-0.008	-1.008	0.016	0.9740286	-3.6669312	-1.7761698	90.6419556	0.33804522	-34.16548554
0.46	46	-0.009	-1.009	0.016	0.9740286	-3.5523396	-1.6615782	90.65341476	0.35523396	-34.19986302
0.47	47	-0.011	-1.01	0.019	0.9167328	-3.3804522	-1.6615782	90.66487392	0.37815228	-34.2342405
0.48	48	-0.012	-1.011	0.02	0.6302538	-3.5523396	-1.6615782	90.6706035	0.39534102	-34.26861798
0.49	49	-0.011	-1.013	0.023	0.1145916	-3.724227	-1.718874	90.6706035	0.41252976	-34.30299546
0.5	50	-0.01	-1.013	0.026	-0.1718874	-3.7815228	-1.6042824	90.66487392	0.41825934	-34.33737294
0.51	51	-0.008	-1.012	0.026	-0.6875496	-3.8388186	-1.3750992	90.65914434	0.43544808	-34.37748
0.52	52	-0.008	-1.01	0.023	-1.2032118	-3.6096354	-1.2032118	90.64768518	0.44690724	-34.41185748
0.53	53	-0.01	-1.009	0.019	-1.3750992	-2.9793816	-1.0886202	90.63049644	0.4583664	-34.44050538
0.54	54	-0.01	-1.007	0.018	-1.6615782	-2.1199446	-0.9167328	90.6133077	0.46982556	-34.4634237
0.55	55	-0.011	-1.006	0.018	-2.005353	-1.3178034	-0.7448454	90.57893022	0.4583664	-34.46915328
0.56	56	-0.01	-1.006	0.023	-2.5210152	-0.9740286	-0.5156622	90.5560119	0.46409598	-34.48061244
0.57	57	-0.01	-1.009	0.025	-2.9793816	-0.3437748	-0.4583664	90.527364	0.46982556	-34.48061244
0.58	58	-0.005	-1.016	0.03	-3.437748	0.1718874	-0.5156622	90.48725694	0.47555514	-34.48061244
0.59	59	0.005	-1.024	0.034	-4.5263682	0.1145916	-0.6875496	90.4414203	0.48128472	-34.48061244
0.6	60	0.009	-1.033	0.036	-7.2192708	-0.1145916	-0.6875496	90.37266534	0.4870143	-34.48061244
0.61	61	0.003	-1.038	0.044	-10.026765	-0.4583664	-0.6302538	90.2695329	0.49274388	-34.4920716
0.62	62	-0.016	-1.045	0.046	-13.2926256	-1.0886202	-0.572958	90.13775256	0.49847346	-34.50353076
0.63	63	-0.049	-1.052	0.046	-16.7876694	-0.1718874	-0.8021412	89.96586516	0.50993262	-34.50353076
0.64	64	-0.081	-1.056	0.038	-20.626488	3.8961144	-1.3750992	89.7538707	0.5156622	-34.46915328
0.65	65	-0.095	-1.052	0.028	-24.2361234	10.1413566	-2.1199446	89.50749876	0.52139178	-34.36602084
0.66	66	-0.092	-1.045	0.027	-26.6998428	16.4438946	-2.8074942	89.2382085	0.5443101	-34.2055926
0.67	67	-0.062	-1.04	0.03	-28.0176462	20.7410796	-3.5523396	88.9517295	0.572958	-34.0050573
0.68	68	-0.028	-1.04	0.034	-29.3354496	24.064236	-3.4950438	88.65379134	0.60733548	-33.77014452
0.69	69	0.008	-1.039	0.029	-29.7365202	25.210152	-2.86479	88.3501236	0.6302538	-33.52377258
0.7	70	0.039	-1.037	0.018	-30.0229992	25.1528562	-2.005353	88.04645586	0.65317212	-33.28313022
0.71	71	0.057	-1.038	0.002	-30.7678446	24.637194	-1.2605076	87.73705854	0.66463128	-33.04248786
0.72	72	0.063	-1.038	-0.014	-31.6272816	23.8923486	-0.9740286	87.41047248	0.67609044	-32.80757508
0.73	73	0.067	-1.039	-0.025	-31.7418732	22.7464326	-1.0886202	87.089616	0.6875496	-32.58985104
0.74	74	0.065	-1.036	-0.026	-31.4553942	21.0848544	-1.5469866	86.76875952	0.71046792	-32.38358616
0.75	75	0.063	-1.032	-0.024	-31.226211	19.8816426	-2.4064236	86.45363262	0.7448454	-32.19451002
0.76	76	0.063	-1.031	-0.02	-31.5699858	19.3086846	-3.0366774	86.13277614	0.77922288	-32.00543388
0.77	77	0.064	-1.027	-0.025	-33.3461556	19.5951636	-2.9793816	85.79473092	0.81360036	-31.82208732
0.78	78	0.067	-1.025	-0.041	-35.523396	20.626488	-2.8074942	85.43376738	0.84797784	-31.62155202
0.79	79	0.076	-1.021	-0.062	-37.2995658	21.0848544	-2.3491278	85.0556151	0.87662574	-31.42101672
0.8	80	0.091	-1.013	-0.08	-38.6173692	20.912967	-1.8334656	84.66027408	0.9167328	-31.22048142
0.81	81	0.104	-1.001	-0.1	-39.1903272	20.1108258	-1.3178034	84.26493306	0.93965112	-31.03140528
0.82	82	0.112	-0.988	-0.121	-38.5600734	19.3086846	-0.4583664	83.87532162	0.95683986	-30.84232914
0.83	83	0.109	-0.975	-0.142	-37.9298196	18.7357266	0.5156622	83.49143976	0.96256944	-30.66471216
0.84	84	0.101	-0.957	-0.163	-35.6379876	18.5638392	1.3178034	83.13047622	0.96256944	-30.4813656
0.85	85	0.092	-0.948	-0.176	-33.4034514	18.3919518	1.6615782	82.78097184	0.96829902	-30.30374862
0.86	86	0.08	-0.94	-0.189	-31.0543236	18.048177	1.6042824	82.46584494	0.96829902	-30.13186122
0.87	87	0.067	-0.933	-0.193	-28.3041252	18.334656	1.432395	82.17936594	0.96829902	-29.94851466
0.88	88	0.053	-0.928	-0.203	-25.2674478	18.7930224	1.3178034	81.92153484	0.9740286	-29.7651681
0.89	89	0.041	-0.925	-0.21	-21.485925	20.2254174	1.3178034	81.7038108	0.97975818	-29.5646328
0.9	90	0.036	-0.921	-0.21	-17.475219	22.4599536	1.2032118	81.52046424	0.99694692	-29.34690876
0.91	91	0.036	-0.92	-0.209	-13.5218088	24.4653066	1.145916	81.38295432	1.01413566	-29.1062664
0.92	92	0.034	-0.92	-0.208	-8.6516658	25.496631	1.0313244	81.29128104	1.0313244	-28.85989446
0.93	93	0.026	-0.927	-0.212	-5.2139178	25.9549974	1.4896908	81.23971482	1.04851314	-28.60206336
0.94	94	0.014	-0.931	-0.203	-1.5469866	26.2414764	2.291832	81.22825566	1.0599723	-28.33850268
0.95	95	0.007	-0.937	-0.181	0.8021412	26.5852512	3.2085648	81.22825566	1.0599723	-28.074942
0.96	96	0.006	-0.941	-0.156	0.9167328	26.356068	4.1825934	81.23971482	1.04851314	-27.80565174
0.97	97	0.004	-0.937	-0.151	-0.2291832	25.3820394	5.2139178	81.23971482	1.0313244	-27.55355022
0.98	98	0.001	-0.933	-0.16	-1.6042824	24.064236	6.1879464	81.22252608	0.99694692	-27.30717828
0.99	99	-0.017	-0.916	-0.183	-1.2605076	20.1681216	7.161975	81.21106692	0.95111028	-27.09518382
1	100	-0.048	-0.905	-0.18	0.286479	11.8029348	7.7922288	81.19960776	0.86516658	-26.96340348
1.01	101	-0.073	-0.915	-0.158	4.1252976	3.0366774	8.0787078	81.2454444	0.79068204	-26.91756684
1.02	102	-0.084	-0.951	-0.061	7.9641162	-3.3231564	7.9068204	81.32565852	0.71046792	-26.94048516
1.03	103	-0.029	-0.988	0.066	0.286479	-1.8334656	6.1306506	81.3313881	0.64744254	-26.94621474
1.04	104	0.046	-1.016	0.128	-16.4438946	4.4690724	2.86479	81.1595007	0.62452422	-26.9003781
1.05	105	0.072	-1.014	0.066	-26.6998428	8.2505952	-1.2605076	80.91312876	0.6589017	-26.83162314
1.06	106	0.073	-1.09	0.007	-26.1841806	7.0473834	-3.6096354	80.64956808	0.69900876	-26.76859776
1.07	107	0.061	-1.176	-0.012	-24.4653066	3.8961144	-3.3231564	80.39746656	0.73338624	-26.73994986
1.08	108	0.026	-1.204	-0.022	-20.8556712	1.3750992	-0.859437	80.1854721	0.7448454	-26.7284907
1.09	109	0.015	-1.208	-0.036	-15.0114996	0.0572958	2.8074942	80.03650302	0.7161975	-26.72276112
1.1	110	0.01	-1.183	-0.041	-10.3705398	-0.9167328	6.8182002	79.95055932	0.64744254	-26.72276112
1.11	111	-0.012	-1.141	-0.033	-7.2192708	-0.6302538	9.9694692	79.87607478	0.5443101	-26.71130196
1.12	112	-0.032	-1.106	-0.018	-5.0993262	0.572958	11.8029348	79.82450856	0.4297185	-26.68838364
1.13	113	-0.034	-1.083	-0.025	-3.8388186	0.1145916	12.5477802	79.7844015	0.30939732	-26.66546532
1.14	114	-0.017	-1.069	-0.041	-3.3231564	-2.6929026	12.605076	79.75002402	0.17761698	-26.6711949
1.15	115	0.005	-1.062	-0.061	-3.437748	-7.2765666	12.2613012	79.73856486	0.05156622	-26.72276112
1.16	116	0.025	-1.055	-0.074	-3.6669312	-14.6677248	12.032118	79.6984578	-0.08021412	-26.8430823
1.17	117	0.038	-1.037	-0.068	-4.1252976	-20.9702628	11.9748222	79.66408032	-0.2291832	-27.02642886
1.18	118	0.044	-1.008	-0.062	-4.870143	-26.5852512	11.6310474	79.61824368	-0.38388186	-27.26707122
1.19	119	0.041	-0.969	-0.062	-5.9587632	-31.226211	11.0580894	79.56094788	-0.5443101	-27.55355022
1.2	120	0.016	-0.928	-0.065	-7.3338624	-34.7785506	9.6256944	79.50365208	-0.6875496	-27.88013628
1.21	121	-0.012	-0.893	-0.06	-7.161975	-36.2109456	7.9641162	79.4406267	-0.81932994	-28.2181815
1.22	122	-0.052	-0.875	-0.056	-7.3911582	-36.2682414	6.4744254	79.37760132	-0.93965112	-28.5619563
1.23	123	-0.091	-0.875	-0.055	-7.5630456	-35.4661002	5.3285094	79.30884636	-1.04851314	-28.90000152
1.24	124	-0.13	-0.895	-0.054	-7.6776372	-33.7472262	4.2398892	79.24582098	-1.145916	-29.22658758
1.25	125	-0.156	-0.918	-0.061	-8.0787078	-31.4553942	3.3804522	79.1827956	-1.25477802	-29.51879616
1.26	126	-0.168	-0.94	-0.061	-7.9641162	-28.5906042	2.2345362	79.11404064	-1.32353298	-29.793816
1.27	127	-0.167	-0.952	-0.057	-8.0787078	-25.210152	0.5156622	79.0395561	-1.36936962	-30.04018794
1.28	128	-0.157	-0.956	-0.056	-7.9068204	-22.1734746	-1.2032118	78.96507156	-1.39228794	-30.25791198
1.29	129	-0.141	-0.952	-0.056	-7.1046792	-19.8816426	-2.86479	78.90204618	-1.39801752	-30.45844728
1.3	130	-0.125	-0.946	-0.051	-5.9587632	-17.8189938	-4.4117766	78.87339828	-1.40947668	-30.63033468
1.31	131	-0.111	-0.946	-0.049	-4.9274388	-15.5844576	-5.6149884	78.82756164	-1.38082878	-30.7964925
1.32	132	-0.098	-0.947	-0.038	-3.8388186	-13.6936962	-6.875496	78.79318416	-1.33499214	-30.94546158
1.33	133	-0.089	-0.949	-0.026	-3.437748	-12.4904844	-7.734933	78.76453626	-1.27769634	-31.0829715
1.34	134	-0.075	-0.954	-0.014	-3.6096354	-11.5164558	-8.6516658	78.73015878	-1.21467096	-31.20902226
1.35	135	-0.059	-0.957	-0.008	-3.724227	-10.886202	-9.740286	78.73015878	-1.145916	-31.33507302
1.36	136	-0.042	-0.963	-0.004	-4.0680018	-10.599723	-10.9434978	78.69005172	-1.0599723	-31.4553942
1.37	137	-0.027	-0.966	-0.005	-4.4690724	-11.1153852	-11.9175264	78.64994466	-0.96256944	-31.58717454
1.38	138	-0.019	-0.972	-0.003	-4.870143	-12.4904844	-12.5477802	78.60410802	-0.859437	-31.73614362
1.39	139	-0.019	-0.981	0.003	-5.5003968	-14.0947668	-12.7196676	78.5525418	-0.76203414	-31.89657186
1.4	140	-0.022	-0.993	0.011	-5.72958	-15.2979786	-12.4904844	78.52962348	-0.67036086	-32.07418884
1.41	141	-0.04	-1.005	0.015	-6.589017	-15.756345	-12.2613012	78.4665981	-0.572958	-32.25180582
1.42	142	-0.056	-1.014	0.011	-6.6463128	-15.6417534	-12.318597	78.39784314	-0.48128472	-32.4294228
1.43	143	-0.071	-1.02	0.006	-6.1306506	-14.896908	-12.2040054	78.34054734	-0.38961144	-32.59558062
1.44	144	-0.084	-1.023	-0.002	-5.443101	-13.8655836	-12.0894138	78.28898112	-0.29793816	-32.75600886
1.45	145	-0.097	-1.025	0	-4.6409598	-12.9488508	-11.5737516	78.27752196	-0.2291832	-32.89924836
1.46	146	-0.112	-1.026	0.001	-4.2398892	-11.45916	-10.6570188	78.2374149	-0.14896908	-33.0310287
1.47	147	-0.121	-1.029	-0.002	-3.8388186	-10.3705398	-8.9954406	78.19730784	-0.08021412	-33.15134988
1.48	148	-0.129	-1.032	-0.007	-3.3804522	-9.5111028	-7.2765666	78.16865994	-0.02291832	-33.2602119
1.49	149	-0.136	-1.034	-0.015	-2.7501984	-9.0527364	-5.443101	78.14001204	0.00572958	-33.35761476
1.5	150	-0.143	-1.037	-0.019	-2.005353	-8.1932994	-3.5523396	78.19157826	-0.04010706	-33.41491056
1.51	151	-0.151	-1.039	-0.023	-0.9740286	-6.7609044	-1.718874	78.1801191	-0.04010706	-33.48366552
1.52	152	-0.157	-1.039	-0.028	0.3437748	-4.8128472	-0.1718874	78.18584868	-0.04583664	-33.53523174
1.53	153	-0.164	-1.031	-0.029	1.8907614	-2.4064236	0.9740286	78.20303742	-0.0572958	-33.55242048
1.54	154	-0.173	-1.022	-0.032	3.9534102	0.5156622	1.9480572	78.24314448	-0.07448454	-33.5466909
1.55	155	-0.175	-1.024	-0.041	6.4171296	3.724227	2.9220858	78.35773608	-0.1718874	-33.47220636
1.56	156	-0.174	-1.021	-0.044	9.8548776	5.0993262	4.010706	78.45513894	-0.2005353	-33.41491056
1.57	157	-0.161	-1.038	-0.045	12.4331886	5.5576926	5.0993262	78.5811897	-0.24064236	-33.35188518
1.58	158	-0.131	-1.095	-0.071	11.5164558	6.5317212	6.4171296	78.70151088	-0.29220858	-33.27167106
1.59	159	-0.097	-1.156	-0.131	8.0787078	5.5576926	8.021412	78.781725	-0.36096354	-33.2029161
1.6	160	-0.052	-1.181	-0.161	9.453807	2.005353	9.9694692	78.87912786	-0.45263682	-33.16280904
1.61	161	-0.01	-1.2	-0.134	13.5218088	-1.6615782	11.1153852	79.02236736	-0.56722842	-33.15707946
1.62	162	0.025	-1.231	-0.085	14.8396122	-2.005353	10.9434978	79.17133644	-0.67609044	-33.15134988
1.63	163	0.053	-1.248	-0.078	10.886202	-2.2345362	10.7716104	79.28019846	-0.77922288	-33.15707946
1.64	164	0.061	-1.242	-0.132	4.6982556	-4.8128472	10.0840608	79.33176468	-0.8880849	-33.18572736
1.65	165	0.053	-1.236	-0.207	2.4637194	-7.734933	9.9121734	79.354683	-0.98548776	-33.24302316
1.66	166	0.048	-1.24	-0.244	1.9480572	-11.4018642	10.1413566	79.3833309	-1.10580894	-33.34042602
1.67	167	0.035	-1.234	-0.28	2.7501984	-14.2666542	10.1986524	79.4119788	-1.22613012	-33.4607472
1.68	168	0.017	-1.198	-0.303	3.151269	-14.6677248	9.7975818	79.45208586	-1.3464513	-33.58679796
1.69	169	-0.021	-1.127	-0.312	2.9220858	-13.464513	8.307891	79.48646334	-1.44385416	-33.70138956
1.7	170	-0.076	-1.039	-0.329	2.4637194	-7.161975	5.2139178	79.41770838	-1.55844576	-33.7472262
1.71	171	-0.136	-0.96	-0.349	-0.5156622	4.9274388	0.4583664	79.4119788	-1.55271618	-33.69565998
1.72	172	-0.193	-0.901	-0.351	-3.2658606	18.5065434	-3.5523396	79.37187174	-1.4896908	-33.52377258
1.73	173	-0.237	-0.87	-0.322	-3.5523396	26.8144344	-5.8441716	79.3260351	-1.39228794	-33.27167106
1.74	174	-0.266	-0.866	-0.289	-2.7501984	31.6272816	-5.9587632	79.28592804	-1.28342592	-32.9737329
1.75	175	-0.255	-0.877	-0.265	-1.6042824	34.091001	-4.2398892	79.2400914	-1.2318597	-32.63568768
1.76	176	-0.192	-0.899	-0.253	0.1145916	33.8618178	-1.3750992	79.22863224	-1.16310474	-32.30337204
1.77	177	-0.107	-0.917	-0.242	3.0939732	32.2575354	1.4896908	79.25155056	-1.12872726	-31.98824514
1.78	178	-0.008	-0.929	-0.228	6.4744254	28.9916748	3.3804522	79.30884636	-1.1172681	-31.69603656
1.79	179	0.087	-0.931	-0.216	8.5370742	24.7517856	2.9793816	79.38906048	-1.10580894	-31.44966462
1.8	180	0.159	-0.919	-0.212	8.9954406	21.0275586	0.0572958	79.45781544	-1.01986524	-31.26058848
1.81	181	0.203	-0.907	-0.226	7.448454	19.194093	-3.437748	79.5265704	-0.95683986	-31.07724192
1.82	182	0.234	-0.896	-0.234	4.9274388	18.048177	-6.875496	79.57240704	-0.859437	-30.9110841
1.83	183	0.261	-0.894	-0.236	1.9480572	16.5011904	-9.5683986	79.58959578	-0.7448454	-30.7678446
1.84	184	0.256	-0.899	-0.253	-2.005353	13.2353298	-11.0007936	79.56667746	-0.61306506	-30.65898258
1.85	185	0.225	-0.91	-0.269	-5.2139178	10.026765	-11.8029348	79.48073376	-0.42398892	-30.60741636
1.86	186	0.162	-0.939	-0.272	-7.3338624	7.448454	-11.8602306	79.40624922	-0.29220858	-30.55585014
1.87	187	0.08	-0.975	-0.266	-9.2819196	6.1306506	-11.2299768	79.30884636	-0.17761698	-30.51574308
1.88	188	-0.004	-0.99	-0.248	-10.313244	5.3285094	-10.4851314	79.20571392	-0.06875496	-30.4813656
1.89	189	-0.08	-0.984	-0.223	-8.9381448	5.0993262	-9.9694692	79.10831106	0.03437748	-30.4527177
1.9	190	-0.128	-0.957	-0.195	-6.1306506	6.5317212	-9.6256944	79.0395561	0.09167328	-30.38969232
1.91	191	-0.152	-0.919	-0.173	-3.3804522	9.6829902	-9.167328	79.00517862	0.19480572	-30.31520778
1.92	192	-0.149	-0.882	-0.156	-1.145916	14.1520626	-8.8235532	78.99371946	0.30366774	-30.18915702
1.93	193	-0.115	-0.858	-0.139	1.145916	19.5951636	-8.3651868	78.99944904	0.41825934	-30.01726962
1.94	194	-0.057	-0.853	-0.12	3.3804522	24.2934192	-7.5630456	79.03382652	0.53285094	-29.793816
1.95	195	0.001	-0.871	-0.104	4.6982556	28.1322378	-5.72958	79.08539274	0.63598338	-29.53025532
1.96	196	0.052	-0.894	-0.094	5.0420304	31.1116194	-3.9534102	79.13695896	0.72192708	-29.23231716
1.97	197	0.09	-0.915	-0.089	5.3285094	33.1169724	-2.291832	79.19425476	0.8021412	-28.91146068
1.98	198	0.118	-0.931	-0.077	5.0993262	34.0337052	-0.6302538	79.24582098	0.859437	-28.57914504
1.99	199	0.133	-0.93	-0.069	4.7555514	34.0337052	0.5156622	79.2973872	0.91100322	-28.2468294
2	200	0.137	-0.921	-0.059	4.583664	33.7472262	1.432395	79.354683	0.9740286	-27.92024334
2.01	201	0.132	-0.9	-0.045	4.8128472	32.4867186	1.8907614	79.40624922	1.0026765	-27.59938686
2.02	202	0.125	-0.878	-0.032	5.2139178	30.366774	2.4064236	79.46354502	1.02559482	-27.3014487
2.03	203	0.119	-0.854	-0.018	6.0733548	28.3041252	3.0366774	79.5265704	1.04278356	-27.0149697
2.04	204	0.12	-0.84	-0.014	7.2765666	26.069589	4.1252976	79.60105494	1.04278356	-26.7571386
2.05	205	0.123	-0.838	-0.019	8.1932994	23.7204612	5.5576926	79.6984578	1.04278356	-26.51649624
