TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.065	-1.002	-0.015	-1.0886202	1.432395	0.6302538	88.76838294	-3.79871154	14.08903722
0.02	2	-0.068	-1.004	-0.015	-0.9740286	1.2605076	0.6302538	88.75692378	-3.80444112	14.10049638
0.03	3	-0.069	-1.003	-0.015	-0.9167328	1.0886202	0.6302538	88.74546462	-3.8101707	14.11195554
0.04	4	-0.072	-1.002	-0.013	-0.9740286	1.0886202	0.572958	88.73400546	-3.81590028	14.1234147
0.05	5	-0.071	-1.002	-0.016	-0.7448454	1.0313244	0.572958	88.6652505	-3.82162986	14.16925134
0.06	6	-0.071	-1.002	-0.017	-0.6302538	1.2032118	0.3437748	88.65952092	-3.82162986	14.1807105
0.07	7	-0.069	-1.002	-0.018	-0.5156622	1.2605076	0.286479	88.65379134	-3.82735944	14.19216966
0.08	8	-0.066	-1.001	-0.018	-0.4010706	1.3750992	0.3437748	88.64806176	-3.83308902	14.2093584
0.09	9	-0.064	-1.001	-0.019	-0.4010706	1.432395	0.4010706	88.64233218	-3.83308902	14.22081756
0.1	10	-0.063	-1.001	-0.018	-0.3437748	1.2605076	0.4583664	88.56211806	-3.81590028	14.27811336
0.11	11	-0.066	-1.001	-0.019	-0.1145916	1.2032118	0.4010706	88.55638848	-3.82162986	14.28957252
0.12	12	-0.068	-1.003	-0.015	-0.0572958	1.2605076	0.3437748	88.55638848	-3.82735944	14.30103168
0.13	13	-0.07	-1.004	-0.013	-0.3437748	1.432395	0.3437748	88.5506589	-3.83308902	14.31822042
0.14	14	-0.071	-1.005	-0.013	-0.572958	1.6615782	0.3437748	88.54492932	-3.83308902	14.33540916
0.15	15	-0.072	-1.005	-0.014	-0.5156622	1.718874	0.3437748	88.4933631	-3.83308902	14.37551622
0.16	16	-0.071	-1.004	-0.015	-0.4010706	1.8334656	0.2291832	88.48763352	-3.8388186	14.39270496
0.17	17	-0.069	-1.006	-0.014	-0.3437748	1.8334656	0.1145916	88.48190394	-3.8388186	14.4098937
0.18	18	-0.067	-1.01	-0.015	-0.5156622	1.8334656	0.1718874	88.47617436	-3.84454818	14.42708244
0.19	19	-0.066	-1.01	-0.018	-0.6875496	1.7761698	0.286479	88.47044478	-3.84454818	14.45000076
0.2	20	-0.064	-1.009	-0.022	-0.6302538	1.6042824	0.4010706	88.39596024	-3.82735944	14.50156698
0.21	21	-0.063	-1.008	-0.025	-0.6875496	1.2605076	0.4583664	88.38450108	-3.83308902	14.51302614
0.22	22	-0.063	-1.004	-0.025	-0.7448454	1.0886202	0.4583664	88.3787715	-3.8388186	14.5244853
0.23	23	-0.062	-1.003	-0.027	-0.859437	0.9740286	0.4583664	88.36731234	-3.84454818	14.53594446
0.24	24	-0.064	-1	-0.028	-0.9167328	0.9740286	0.3437748	88.35585318	-3.84454818	14.54740362
0.25	25	-0.068	-0.997	-0.028	-0.6302538	0.8021412	0.2291832	88.25272074	-3.8388186	14.60469942
