TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.122	-0.993	-0.064	-0.9167328	-8.0787078	-0.4583664	87.8917572	-6.35410422	-64.6869582
0.02	2	-0.126	-0.991	-0.075	-0.5156622	-9.8548776	-0.572958	87.89748678	-6.34837464	-64.78436106
0.03	3	-0.127	-0.988	-0.074	0	-9.6256944	-0.7448454	87.90894594	-6.34264506	-64.88176392
0.04	4	-0.129	-0.987	-0.071	0.4583664	-9.1100322	-0.6875496	87.92613468	-6.3311859	-64.9734372
0.05	5	-0.128	-0.986	-0.069	0.8021412	-8.59437	-0.7448454	87.92613468	-6.3311859	-65.0593809
0.06	6	-0.125	-0.988	-0.07	1.0313244	-8.021412	-0.6302538	87.94332342	-6.32545632	-65.13959502
0.07	7	-0.125	-0.989	-0.067	1.3750992	-7.5057498	-0.4010706	87.96624174	-6.31972674	-65.21407956
0.08	8	-0.126	-0.991	-0.065	1.5469866	-6.9900876	-0.2291832	87.99488964	-6.31972674	-65.28283452
0.09	9	-0.128	-0.994	-0.063	1.4896908	-6.6463128	-0.0572958	88.01780796	-6.31972674	-65.35158948
0.1	10	-0.126	-0.995	-0.063	1.6042824	-6.1306506	0	88.01207838	-6.32545632	-65.40888528
0.11	11	-0.123	-0.996	-0.062	1.7761698	-5.6722842	0	88.04072628	-6.32545632	-65.46618108
0.12	12	-0.122	-0.996	-0.063	2.1772404	-5.3285094	-0.1145916	88.06937418	-6.32545632	-65.5177473
0.13	13	-0.122	-0.997	-0.063	2.4064236	-4.870143	-0.1718874	88.09802208	-6.31972674	-65.56358394
0.14	14	-0.123	-0.997	-0.064	2.6356068	-4.4117766	-0.1718874	88.13239956	-6.31972674	-65.60942058
0.15	15	-0.123	-0.996	-0.063	2.9220858	-4.010706	-0.1145916	88.13812914	-6.32545632	-65.64379806
0.16	16	-0.124	-0.996	-0.064	3.2085648	-3.6096354	0	88.1782362	-6.31972674	-65.67817554
0.17	17	-0.125	-0.995	-0.06	3.3231564	-3.151269	0.1145916	88.21261368	-6.32545632	-65.71255302
0.18	18	-0.126	-0.994	-0.059	3.5523396	-2.9220858	0.286479	88.25272074	-6.32545632	-65.74120092
0.19	19	-0.127	-0.992	-0.058	3.724227	-2.6356068	0.4010706	88.2928278	-6.3311859	-65.76411924
0.2	20	-0.124	-0.992	-0.058	4.010706	-2.3491278	0.4010706	88.31001654	-6.33691548	-65.78703756
0.21	21	-0.121	-0.99	-0.056	4.2398892	-1.9480572	0.3437748	88.35585318	-6.34264506	-65.8042263
0.22	22	-0.116	-0.989	-0.055	4.5263682	-2.0626488	0.286479	88.40168982	-6.34837464	-65.82714462
0.23	23	-0.112	-0.988	-0.054	4.7555514	-1.9480572	0.286479	88.45325604	-6.34837464	-65.84433336
0.24	24	-0.11	-0.989	-0.052	5.0420304	-1.9480572	0.3437748	88.51055184	-6.35410422	-65.8615221
0.25	25	-0.108	-0.992	-0.048	5.5576926	-2.005353	0.4010706	88.54492932	-6.34837464	-65.87871084
0.26	26	-0.106	-0.996	-0.043	5.9587632	-2.005353	0.4583664	88.6079547	-6.35410422	-65.89589958
0.27	27	-0.106	-0.998	-0.039	6.3598338	-2.1772404	0.6302538	88.67670966	-6.3598338	-65.9188179
0.28	28	-0.106	-0.997	-0.034	6.4171296	-2.5210152	0.859437	88.74546462	-6.37129296	-65.94173622
0.29	29	-0.105	-0.996	-0.032	6.3598338	-2.9220858	0.9740286	88.81421958	-6.37702254	-65.97038412
0.3	30	-0.104	-0.996	-0.027	6.3598338	-3.3804522	1.0313244	88.87151538	-6.38275212	-65.99903202
0.31	31	-0.105	-1	-0.026	5.9014674	-3.7815228	1.2032118	88.93454076	-6.39421128	-66.0334095
0.32	32	-0.106	-1.003	-0.02	5.2712136	-4.1252976	1.3750992	88.99183656	-6.40567044	-66.07924614
0.33	33	-0.106	-1.006	-0.016	4.6982556	-4.4690724	1.4896908	89.04913236	-6.42285918	-66.1193532
0.34	34	-0.107	-1.007	-0.014	4.3544808	-4.870143	1.3750992	89.10069858	-6.43431834	-66.17091942
0.35	35	-0.106	-1.004	-0.011	4.297185	-5.156622	0.9740286	89.14080564	-6.44004792	-66.21675606
0.36	36	-0.106	-0.999	-0.01	4.4690724	-5.2712136	0.5156622	89.19237186	-6.4457775	-66.26832228
0.37	37	-0.106	-0.994	-0.008	4.583664	-5.3285094	0.286479	89.24966766	-6.4457775	-66.3198885
0.38	38	-0.106	-0.99	-0.008	4.5263682	-5.5003968	0.1145916	89.30123388	-6.4457775	-66.3771843
0.39	39	-0.104	-0.992	-0.01	4.297185	-5.8441716	0.0572958	89.3528001	-6.4457775	-66.4344801
0.4	40	-0.102	-1	-0.009	3.724227	-6.4744254	0	89.39290716	-6.43431834	-66.4917759
0.41	41	-0.101	-1.013	-0.006	2.86479	-7.161975	-0.1145916	89.42728464	-6.43431834	-66.56626044
0.42	42	-0.103	-1.029	-0.006	1.7761698	-7.2192708	-0.572958	89.45593254	-6.42285918	-66.6350154
0.43	43	-0.108	-1.043	-0.005	0.2291832	-6.6463128	-1.432395	89.4673917	-6.41140002	-66.70377036
0.44	44	-0.116	-1.049	-0.002	-1.8907614	-5.2139178	-1.9480572	89.45593254	-6.3884817	-66.75533658
0.45	45	-0.122	-1.047	0.004	-4.7555514	-2.7501984	-2.3491278	89.4100959	-6.36556338	-66.78398448
0.46	46	-0.125	-1.045	0.009	-6.9327918	-0.4583664	-2.5210152	89.34134094	-6.34264506	-66.78971406
0.47	47	-0.123	-1.045	0.013	-8.0787078	1.7761698	-2.6356068	89.25539724	-6.31399716	-66.77252532
0.48	48	-0.117	-1.048	0.014	-9.0527364	3.7815228	-2.6356068	89.15799438	-6.29107884	-66.73814784
0.49	49	-0.104	-1.045	0.014	-10.1986524	5.0420304	-2.1199446	89.04913236	-6.26816052	-66.68658162
0.5	50	-0.089	-1.041	0.02	-10.8289062	5.9587632	-1.4896908	88.93454076	-6.25097178	-66.62928582
0.51	51	-0.073	-1.033	0.021	-11.6883432	6.9900876	-0.8021412	88.80849	-6.23951262	-66.56053086
0.52	52	-0.063	-1.023	0.018	-12.4331886	7.734933	-0.1145916	88.67098008	-6.23951262	-66.48604632
0.53	53	-0.058	-1.006	0.013	-12.4904844	8.307891	0.3437748	88.53347016	-6.2452422	-66.4058322
0.54	54	-0.053	-0.992	0.012	-11.6883432	8.307891	0.4010706	88.4074194	-6.25097178	-66.3198885
0.55	55	-0.051	-0.984	0.011	-10.9434978	7.8495246	0.6302538	88.28709822	-6.2452422	-66.23967438
0.56	56	-0.049	-0.978	0.011	-10.313244	7.3338624	0.9167328	88.17250662	-6.25670136	-66.16518984
0.57	57	-0.047	-0.977	0.014	-9.5111028	7.0473834	1.2605076	88.06937418	-6.26816052	-66.09643488
0.58	58	-0.05	-0.981	0.02	-9.2246238	7.3338624	1.4896908	87.96624174	-6.28534926	-66.02767992
0.59	59	-0.058	-0.984	0.018	-9.453807	8.1360036	1.4896908	87.85737972	-6.29680842	-65.94173622
0.6	60	-0.07	-0.991	0.023	-9.8548776	8.5370742	1.432395	87.75997686	-6.302538	-65.85579252
0.61	61	-0.078	-0.997	0.026	-10.7716104	9.740286	1.3750992	87.63965568	-6.31972674	-65.76411924
0.62	62	-0.081	-0.994	0.014	-11.172681	10.5424272	1.6042824	87.50787534	-6.33691548	-65.65525722
0.63	63	-0.082	-0.996	0.009	-10.886202	11.0007936	1.8907614	87.38755416	-6.35410422	-65.5463952
0.64	64	-0.078	-1.005	0.003	-11.3445684	11.0580894	2.291832	87.25577382	-6.37129296	-65.43753318
0.65	65	-0.077	-1.009	-0.011	-11.8029348	11.0007936	2.6356068	87.12399348	-6.39421128	-65.32867116
0.66	66	-0.085	-1.018	-0.03	-12.0894138	9.9694692	3.151269	86.99221314	-6.42285918	-65.22553872
0.67	67	-0.087	-1.025	-0.047	-12.8342592	8.4797784	3.8961144	86.84897364	-6.46296624	-65.13959502
0.68	68	-0.092	-1.018	-0.066	-14.7250206	6.5317212	5.156622	86.6885454	-6.50880288	-65.07656964
0.69	69	-0.096	-0.993	-0.091	-17.5898106	4.010706	6.4744254	86.50519884	-6.57755784	-65.03646258
0.7	70	-0.092	-0.953	-0.113	-20.8556712	1.4896908	6.8182002	86.28174522	-6.64058322	-65.01354426
0.71	71	-0.092	-0.892	-0.133	-24.1788276	-0.9167328	5.3858052	86.03537328	-6.69787902	-65.02500342
0.72	72	-0.106	-0.824	-0.144	-25.3820394	-3.5523396	1.4896908	85.78327176	-6.71506776	-65.0593809
0.73	73	-0.122	-0.768	-0.153	-25.3820394	-7.1046792	-4.5263682	85.53689982	-6.6749607	-65.13386544
0.74	74	-0.136	-0.743	-0.163	-25.4393352	-11.1153852	-11.2299768	85.29052788	-6.57182826	-65.2599162
0.75	75	-0.136	-0.766	-0.164	-25.8404058	-15.2979786	-17.6471064	85.04415594	-6.41140002	-65.42607402
0.76	76	-0.119	-0.825	-0.145	-25.8977016	-18.2200644	-22.1734746	84.80351358	-6.20513514	-65.6323389
0.77	77	-0.098	-0.933	-0.127	-24.5226024	-20.5118964	-23.3193906	84.58578954	-5.99314068	-65.85579252
0.78	78	-0.082	-1.017	-0.082	-20.7410796	-21.9442914	-21.4286292	84.40244298	-5.79833496	-66.09643488
0.79	79	-0.071	-1.106	-0.015	-14.5531332	-23.0329116	-18.621135	84.27639222	-5.62644756	-66.3485364
0.8	80	-0.079	-1.179	0.031	-10.313244	-23.0329116	-15.469866	84.20763726	-5.48893764	-66.58917876
0.81	81	-0.105	-1.222	0.063	-7.5057498	-22.2880662	-12.1467096	84.15607104	-5.3858052	-66.82409154
0.82	82	-0.143	-1.227	0.089	-5.9587632	-20.5691922	-8.59437	84.11596398	-5.31705024	-67.04181558
0.83	83	-0.177	-1.19	0.107	-5.5576926	-18.4492476	-5.3285094	84.0815865	-5.27694318	-67.22516214
0.84	84	-0.197	-1.147	0.105	-6.875496	-15.9282324	-2.6929026	84.03002028	-5.26548402	-67.39131996
0.85	85	-0.211	-1.116	0.09	-9.5111028	-13.0061466	-0.4010706	83.9669949	-5.28840234	-67.52882988
0.86	86	-0.199	-1.111	0.07	-12.7196676	-10.8289062	1.7761698	83.8524033	-5.31705024	-67.63196232
0.87	87	-0.18	-1.088	0.052	-14.6677248	-8.9954406	3.9534102	83.7091638	-5.36288688	-67.71790602
0.88	88	-0.162	-1.036	0.038	-14.610429	-7.161975	5.72958	83.57165388	-5.42591226	-67.78666098
0.89	89	-0.15	-0.979	0.033	-12.891555	-5.6722842	6.6463128	83.44560312	-5.5003968	-67.8382272
0.9	90	-0.151	-0.924	0.027	-11.172681	-4.1825934	6.9900876	83.35392984	-5.5863405	-67.87833426
0.91	91	-0.159	-0.871	0.027	-10.1986524	-2.3491278	6.9900876	83.25652698	-5.66082504	-67.895523
0.92	92	-0.175	-0.841	0.029	-9.6829902	-0.859437	7.2765666	83.15339454	-5.73530958	-67.895523
0.93	93	-0.187	-0.828	0.035	-10.2559482	0.7448454	7.8495246	83.0502621	-5.80979412	-67.88406384
0.94	94	-0.202	-0.823	0.038	-10.4851314	2.005353	8.4797784	82.94140008	-5.89573782	-67.84968636
0.95	95	-0.208	-0.836	0.04	-10.4851314	3.6096354	8.8235532	82.8497268	-5.99887026	-67.81530888
0.96	96	-0.209	-0.845	0.043	-9.7975818	5.3285094	8.5370742	82.74086478	-6.07908438	-67.7522835
0.97	97	-0.214	-0.859	0.048	-8.8235532	6.7609044	7.5630456	82.64346192	-6.14783934	-67.67779896
0.98	98	-0.211	-0.872	0.052	-8.1360036	8.307891	5.6722842	82.55178864	-6.19940556	-67.58612568
0.99	99	-0.2	-0.888	0.051	-8.1932994	9.7975818	3.3804522	82.45438578	-6.22232388	-67.48872282
1	100	-0.192	-0.904	0.051	-7.9068204	11.0007936	1.0313244	82.39708998	-6.2452422	-67.39131996
1.01	101	-0.184	-0.928	0.049	-8.021412	11.8602306	-1.3750992	82.29968712	-6.2165943	-67.27672836
1.02	102	-0.181	-0.942	0.047	-7.3911582	11.172681	-2.9793816	82.21374342	-6.17648724	-67.16786634
1.03	103	-0.172	-0.956	0.054	-6.589017	10.6570188	-4.583664	82.1335293	-6.11919144	-67.07046348
1.04	104	-0.162	-0.974	0.073	-6.7036086	11.6310474	-5.72958	82.05331518	-6.05043648	-66.96160146
1.05	105	-0.144	-1.007	0.081	-7.6776372	13.750992	-5.9587632	81.9902898	-5.9874111	-66.84128028
1.06	106	-0.14	-1.033	0.089	-8.4224826	15.8136408	-5.0420304	81.88715736	-5.91865614	-66.6923112
1.07	107	-0.152	-1.063	0.072	-7.5057498	17.18874	-3.6669312	81.79548408	-5.86136034	-66.53188296
1.08	108	-0.167	-1.093	0.06	-5.72958	18.7930224	-1.718874	81.71526996	-5.82698286	-66.3485364
1.09	109	-0.194	-1.116	0.075	-5.2139178	21.8296998	0	81.63505584	-5.79833496	-66.13081236
1.1	110	-0.22	-1.099	0.108	-6.1879464	24.350715	0.4583664	81.57203046	-5.79260538	-65.90162916
1.11	111	-0.238	-1.089	0.107	-7.1046792	25.9549974	0.572958	81.4746276	-5.76968706	-65.64379806
1.12	112	-0.239	-1.098	0.11	-5.7868758	25.5539268	1.2605076	81.38295432	-5.75249832	-65.39169654
1.13	113	-0.225	-1.104	0.118	-2.4064236	24.637194	1.8907614	81.3313881	-5.74103916	-65.1453246
1.14	114	-0.208	-1.113	0.155	2.2345362	24.5798982	1.7761698	81.32565852	-5.72958	-64.89895266
1.15	115	-0.19	-1.13	0.19	7.0473834	24.8090814	1.2605076	81.40014306	-5.71812084	-64.6583103
1.16	116	-0.174	-1.142	0.23	12.891555	25.3820394	1.7761698	81.5032755	-5.7009321	-64.40620878
1.17	117	-0.188	-1.195	0.215	12.4904844	23.0902074	3.3231564	81.60640794	-5.70666168	-64.171296
1.18	118	-0.224	-1.373	-0.145	-6.1879464	10.026765	5.8441716	81.52619382	-5.75249832	-64.06243398
1.19	119	-0.134	-1.596	-0.266	-12.7769634	-8.8235532	9.3965112	81.40587264	-5.85563076	-64.13691852
1.2	120	-0.039	-1.678	-0.552	-13.6364004	-17.8189938	14.9542038	81.28555146	-6.02751816	-64.29161718
1.21	121	0.082	-1.698	-0.599	-1.0886202	-22.631841	18.8503182	81.29701062	-6.23951262	-64.4864229
1.22	122	0.173	-1.522	-0.493	7.8495246	-18.2200644	17.7044022	81.39441348	-6.43431834	-64.64112156
1.23	123	0.104	-1.184	-0.298	6.302538	-13.0061466	9.2819196	81.4746276	-6.54318036	-64.75571316
1.24	124	-0.048	-0.983	-0.292	11.5164558	-5.72958	-1.5469866	81.60067836	-6.5317212	-64.81300896
1.25	125	-0.185	-0.949	-0.323	19.3086846	5.6722842	-10.7143146	81.77256576	-6.42858876	-64.76717232
1.26	126	-0.246	-1.007	-0.281	20.5118964	17.5898106	-13.2926256	81.95591232	-6.2738901	-64.61247366
1.27	127	-0.244	-1.02	-0.335	16.9595568	29.1635622	-10.6570188	82.09915182	-6.13638018	-64.33745382
1.28	128	-0.276	-0.998	-0.394	15.6417534	36.0390582	-4.6409598	82.21374342	-6.05043648	-63.98221986
1.29	129	-0.34	-0.966	-0.389	13.178034	36.096354	2.9220858	82.3054167	-6.03897732	-63.62125632
1.3	130	-0.352	-0.936	-0.337	8.7662574	30.5959572	10.5424272	82.3340646	-6.14210976	-63.30612942
1.31	131	-0.312	-0.899	-0.303	2.9220858	25.6112226	16.1001198	82.3340646	-6.26816052	-63.03110958
1.32	132	-0.234	-0.893	-0.294	-1.8334656	21.772404	17.3033316	82.28249838	-6.4171296	-62.7961968
1.33	133	-0.108	-0.904	-0.295	-3.6096354	16.6730778	14.610429	82.22520258	-6.54318036	-62.61285024
1.34	134	0.005	-0.896	-0.274	-0.572958	13.6364004	9.9121734	82.19655468	-6.62912406	-62.46388116
