TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.014	-1.003	0.101	-1.8907614	0.859437	-0.2291832	97.10492184	-0.36669312	-24.7231377
0.02	2	-0.014	-1.003	0.103	-1.718874	0.8021412	-0.3437748	97.0877331	-0.36096354	-24.71740812
0.03	3	-0.01	-1.003	0.104	-1.5469866	0.6875496	-0.4010706	97.07054436	-0.36096354	-24.71167854
0.04	4	-0.008	-1.002	0.104	-1.3178034	0.6302538	-0.286479	97.05335562	-0.35523396	-24.70021938
0.05	5	-0.006	-1.001	0.102	-1.4896908	0.7448454	-0.1718874	96.99033024	-0.34950438	-24.70021938
0.06	6	-0.004	-1	0.1	-1.6042824	0.9167328	-0.1718874	96.9731415	-0.34950438	-24.68876022
0.07	7	-0.003	-1	0.097	-1.432395	1.0313244	-0.0572958	96.95595276	-0.34950438	-24.68303064
0.08	8	-0.003	-1.002	0.098	-1.432395	1.2032118	0	96.93876402	-0.34950438	-24.6658419
0.09	9	-0.005	-1.002	0.101	-1.2032118	1.2032118	-0.1145916	96.92730486	-0.34950438	-24.65438274
0.1	10	-0.007	-1.002	0.102	-0.9167328	1.0886202	-0.2291832	96.85282032	-0.3437748	-24.64865316
0.11	11	-0.007	-1.002	0.101	-0.9167328	1.2032118	-0.3437748	96.84136116	-0.33804522	-24.637194
0.12	12	-0.007	-1.005	0.1	-0.9740286	0.9740286	-0.286479	96.829902	-0.33804522	-24.62573484
0.13	13	-0.006	-1.005	0.102	-1.0886202	0.859437	-0.1718874	96.81844284	-0.33804522	-24.62000526
0.14	14	-0.006	-1.004	0.101	-1.145916	0.6875496	-0.1718874	96.80698368	-0.33804522	-24.61427568
0.15	15	-0.005	-1.004	0.1	-1.3750992	0.6302538	-0.1145916	96.72103998	-0.32085648	-24.61427568
0.16	16	-0.002	-1.003	0.099	-1.2605076	0.3437748	-0.1145916	96.70385124	-0.32085648	-24.6085461
0.17	17	0	-1.004	0.098	-1.0886202	0.1145916	-0.1145916	96.69239208	-0.3151269	-24.6085461
0.18	18	0	-1.003	0.096	-0.9740286	-0.1718874	0	96.6866625	-0.3151269	-24.6085461
0.19	19	0	-1.001	0.096	-0.9167328	-0.5156622	-0.0572958	96.67520334	-0.3151269	-24.61427568
0.2	20	0	-1	0.095	-0.859437	-0.7448454	0	96.57780048	-0.29220858	-24.637194
0.21	21	-0.002	-0.999	0.095	-0.6875496	-1.0313244	0	96.56634132	-0.286479	-24.64292358
0.22	22	-0.004	-1.001	0.097	-0.4010706	-1.0313244	0	96.56634132	-0.286479	-24.65438274
0.23	23	-0.007	-1.001	0.095	-0.3437748	-0.6875496	0	96.56061174	-0.286479	-24.66011232
0.24	24	-0.008	-1.001	0.096	-0.3437748	-0.5156622	-0.1145916	96.56061174	-0.286479	-24.6658419
0.25	25	-0.008	-1.003	0.094	-0.2291832	-0.3437748	-0.1145916	96.35434686	-0.26929026	-24.68303064
0.26	26	-0.009	-1.003	0.096	-0.3437748	-0.2291832	-0.1145916	96.34861728	-0.26929026	-24.68303064
0.27	27	-0.008	-1.003	0.097	-0.6302538	0.0572958	-0.1145916	96.3428877	-0.26356068	-24.68303064
0.28	28	-0.008	-1.003	0.099	-0.6875496	0.3437748	-0.0572958	96.33142854	-0.26356068	-24.68303064
0.29	29	-0.008	-1.003	0.098	-0.6302538	0.3437748	0	96.32569896	-0.26356068	-24.67730106
0.3	30	-0.007	-1.002	0.097	-0.5156622	0.286479	0	96.1710003	-0.2578311	-24.68303064
0.31	31	-0.006	-1.003	0.098	-0.4010706	0.3437748	0.0572958	96.1710003	-0.2578311	-24.68303064
0.32	32	-0.006	-1.004	0.097	-0.572958	0.4010706	0.0572958	96.16527072	-0.2578311	-24.67730106
0.33	33	-0.005	-1.004	0.095	-0.6875496	0.4583664	0.2291832	96.15381156	-0.2578311	-24.67157148
0.34	34	-0.008	-1.005	0.097	-0.6302538	0.6302538	0.2291832	96.14808198	-0.26356068	-24.6658419
0.35	35	-0.01	-1.006	0.097	-0.7448454	0.6302538	0.1145916	96.07359744	-0.26929026	-24.66011232
0.36	36	-0.01	-1.007	0.094	-0.9167328	0.6302538	0	96.06213828	-0.26929026	-24.65438274
0.37	37	-0.009	-1.007	0.093	-0.9740286	0.5156622	0	96.05067912	-0.26929026	-24.64865316
0.38	38	-0.006	-1.006	0.09	-0.7448454	-0.1145916	0	96.04494954	-0.26929026	-24.65438274
