TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.035	-1.005	-0.029	-0.8021412	-1.0886202	-0.2291832	87.7771656	-1.67303736	-49.20563304
0.02	2	-0.036	-1.005	-0.03	-0.7448454	-0.9167328	-0.1718874	87.76570644	-1.67303736	-49.2170922
0.03	3	-0.038	-1.006	-0.028	-0.7448454	-0.7448454	0	87.75997686	-1.67303736	-49.22282178
0.04	4	-0.038	-1.005	-0.029	-0.7448454	-0.6302538	0	87.75424728	-1.67303736	-49.22855136
0.05	5	-0.038	-1.005	-0.028	-0.6875496	-0.5156622	0	87.69695148	-1.68449652	-49.25146968
0.06	6	-0.038	-1.005	-0.028	-0.5156622	-0.4010706	0	87.6912219	-1.68449652	-49.25719926
0.07	7	-0.036	-1.005	-0.029	-0.2291832	-0.286479	0	87.6912219	-1.68449652	-49.25719926
0.08	8	-0.036	-1.005	-0.028	-0.1718874	-0.2291832	0	87.6912219	-1.68449652	-49.26292884
0.09	9	-0.036	-1.005	-0.027	-0.1145916	-0.286479	0.0572958	87.68549232	-1.68449652	-49.26292884
0.1	10	-0.035	-1.004	-0.026	-0.0572958	-0.1718874	0.1145916	87.62819652	-1.69595568	-49.28011758
0.11	11	-0.035	-1.004	-0.027	-0.1145916	-0.286479	0.1145916	87.62819652	-1.69595568	-49.28584716
0.12	12	-0.035	-1.005	-0.028	-0.2291832	-0.3437748	0.0572958	87.62246694	-1.69595568	-49.29157674
0.13	13	-0.036	-1.004	-0.029	-0.1145916	-0.4010706	0	87.62246694	-1.70168526	-49.29157674
0.14	14	-0.037	-1.005	-0.03	0	-0.3437748	0.0572958	87.62246694	-1.70168526	-49.29730632
0.15	15	-0.036	-1.005	-0.03	0.1718874	-0.286479	0.0572958	87.57090072	-1.70741484	-49.31449506
0.16	16	-0.036	-1.006	-0.03	0.572958	-0.1718874	0.1718874	87.58235988	-1.71314442	-49.31449506
0.17	17	-0.037	-1.006	-0.03	0.6875496	0	0.0572958	87.58808946	-1.71314442	-49.31449506
0.18	18	-0.037	-1.007	-0.029	0.9740286	0.1145916	0.0572958	87.59954862	-1.71314442	-49.31449506
0.19	19	-0.036	-1.008	-0.028	1.0313244	0.1718874	0	87.61100778	-1.71314442	-49.31449506
0.2	20	-0.036	-1.007	-0.029	0.9167328	0.1718874	0	87.57090072	-1.718874	-49.32595422
0.21	21	-0.034	-1.007	-0.028	0.9167328	0.0572958	0	87.58235988	-1.718874	-49.32595422
0.22	22	-0.033	-1.006	-0.028	1.0313244	0.2291832	0	87.59381904	-1.718874	-49.32022464
