TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.017	-1.007	0.005	0.7448454	1.3750992	0.1718874	90.79092468	-0.3437748	-55.12428918
0.02	2	-0.017	-1.008	0.006	0.9740286	1.2605076	0.1718874	90.80238384	-0.34950438	-55.11283002
0.03	3	-0.016	-1.006	0.006	1.145916	1.0886202	0.1145916	90.813843	-0.34950438	-55.10137086
0.04	4	-0.015	-1.006	0.008	1.2032118	1.145916	0.1718874	90.82530216	-0.34950438	-55.0899117
0.05	5	-0.015	-1.006	0.008	1.3178034	1.3178034	0.1145916	90.813843	-0.35523396	-55.08418212
0.06	6	-0.014	-1.007	0.008	1.4896908	1.5469866	0.1718874	90.83103174	-0.36096354	-55.06699338
0.07	7	-0.016	-1.006	0.006	1.6042824	1.8334656	0.1718874	90.8424909	-0.36096354	-55.04980464
0.08	8	-0.016	-1.006	0.004	1.6615782	2.005353	0.286479	90.85967964	-0.36669312	-55.02688632
0.09	9	-0.017	-1.007	0.002	1.9480572	1.7761698	0.2291832	90.88259796	-0.36669312	-55.00969758
0.1	10	-0.017	-1.007	0.004	2.1199446	1.8334656	0.286479	90.88259796	-0.3724227	-54.99250884
0.11	11	-0.015	-1.008	0.008	2.291832	1.6042824	0.1718874	90.90551628	-0.37815228	-54.98104968
0.12	12	-0.014	-1.008	0.011	2.2345362	1.6042824	0.1145916	90.9284346	-0.37815228	-54.96386094
0.13	13	-0.017	-1.007	0.013	2.2345362	1.718874	0.0572958	90.95135292	-0.37815228	-54.9466722
0.14	14	-0.019	-1.007	0.017	2.0626488	2.005353	0.0572958	90.97427124	-0.38388186	-54.92375388
0.15	15	-0.02	-1.009	0.017	1.8907614	2.2345362	0	90.98000082	-0.38961144	-54.90656514
0.16	16	-0.019	-1.011	0.019	1.432395	2.2345362	-0.0572958	90.99145998	-0.38961144	-54.88364682
0.17	17	-0.017	-1.01	0.019	0.9740286	2.005353	-0.0572958	91.00291914	-0.38961144	-54.8607285
0.18	18	-0.015	-1.009	0.02	0.4583664	1.8334656	-0.1145916	91.00864872	-0.38388186	-54.84353976
0.19	19	-0.012	-1.009	0.019	-0.0572958	1.2605076	-0.3437748	91.00291914	-0.38388186	-54.8320806
0.2	20	-0.009	-1.01	0.017	-0.6875496	1.145916	-0.4583664	90.97427124	-0.3724227	-54.82635102
0.21	21	-0.006	-1.011	0.015	-1.145916	0.9167328	-0.6302538	90.96281208	-0.36669312	-54.81489186
0.22	22	-0.005	-1.012	0.01	-1.4896908	1.0886202	-0.572958	90.94562334	-0.36096354	-54.8034327
0.23	23	-0.002	-1.012	0.007	-1.718874	1.145916	-0.572958	90.9284346	-0.35523396	-54.79197354
0.24	24	-0.001	-1.012	0.007	-1.9480572	1.0886202	-0.5156622	90.90551628	-0.35523396	-54.78051438
0.25	25	0	-1.014	0.008	-2.3491278	1.2032118	-0.6875496	90.86540922	-0.33804522	-54.7747848
0.26	26	0.001	-1.015	0.006	-3.0366774	1.432395	-0.9167328	90.83103174	-0.33231564	-54.75759606
0.27	27	0.002	-1.019	0.001	-3.8961144	1.4896908	-1.2605076	90.79092468	-0.32085648	-54.7461369
0.28	28	0.003	-1.023	-0.005	-4.8128472	1.718874	-1.5469866	90.74508804	-0.30366774	-54.72894816
0.29	29	0.007	-1.026	-0.006	-6.1306506	1.4896908	-1.718874	90.68206266	-0.286479	-54.71175942
0.3	30	0.008	-1.029	-0.003	-7.3911582	0.9740286	-1.8907614	90.59611896	-0.26356068	-54.70602984
0.31	31	0.011	-1.034	0.004	-8.7089616	0.3437748	-2.0626488	90.50444568	-0.24637194	-54.70030026
0.32	32	0.017	-1.036	0.008	-10.026765	-0.5156622	-2.1772404	90.40704282	-0.22345362	-54.70602984
0.33	33	0.024	-1.036	0.007	-11.8602306	-1.6042824	-2.4064236	90.28672164	-0.2005353	-54.72894816
0.34	34	0.032	-1.031	-0.004	-13.750992	-2.8074942	-2.5210152	90.14348214	-0.17761698	-54.75759606
0.35	35	0.037	-1.021	-0.016	-15.8136408	-4.6409598	-2.5210152	89.97732432	-0.1432395	-54.8034327
0.36	36	0.038	-1.008	-0.027	-16.902261	-5.156622	-2.4064236	89.8111665	-0.12032118	-54.8607285
