TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.028	-1.006	-0.015	-8.7089616	3.724227	-1.2032118	88.52774058	0.46409598	-43.17811488
0.02	2	0.034	-1.007	-0.018	-11.2872726	5.0420304	-0.9740286	88.41314898	0.47555514	-43.13227824
0.03	3	0.03	-1.007	-0.021	-11.6310474	5.6149884	-0.7448454	88.2928278	0.48128472	-43.07498244
0.04	4	0.027	-1.01	-0.022	-11.45916	6.1879464	-0.9167328	88.1782362	0.49274388	-43.01768664
0.05	5	0.026	-1.007	-0.024	-11.4018642	6.5317212	-1.145916	88.05791502	0.50420304	-42.95466126
0.06	6	0.024	-1.003	-0.027	-11.0007936	6.9900876	-1.3750992	87.949053	0.5156622	-42.8859063
0.07	7	0.025	-1	-0.03	-10.886202	7.3911582	-1.3750992	87.8344614	0.53285094	-42.81142176
0.08	8	0.023	-0.992	-0.04	-10.6570188	7.8495246	-1.0313244	87.72559938	0.5443101	-42.73693722
0.09	9	0.029	-0.985	-0.041	-10.1986524	8.1360036	-0.4583664	87.62246694	0.5443101	-42.6567231
0.1	10	0.032	-0.989	-0.034	-9.9121734	8.5370742	0	87.5193345	0.55003968	-42.5707794
0.11	11	0.033	-1	-0.028	-9.740286	9.0527364	0.1145916	87.42193164	0.55003968	-42.4848357
0.12	12	0.031	-1.003	-0.026	-9.3965112	9.5111028	-0.1145916	87.32452878	0.55003968	-42.39316242
0.13	13	0.025	-1.005	-0.025	-8.4224826	9.5683986	-0.286479	87.23858508	0.55576926	-42.29575956
0.14	14	0.021	-1.002	-0.029	-8.0787078	9.3965112	-0.1718874	87.15837096	0.56149884	-42.20408628
0.15	15	0.021	-0.996	-0.028	-7.3911582	9.3392154	0.3437748	87.08388642	0.56149884	-42.112413
0.16	16	0.03	-0.994	-0.029	-6.875496	9.1100322	0.8021412	87.00940188	0.55576926	-42.0264693
0.17	17	0.04	-0.99	-0.028	-6.3598338	9.2246238	1.2032118	86.9463765	0.5443101	-41.93479602
0.18	18	0.044	-0.994	-0.028	-5.72958	8.9954406	1.432395	86.8890807	0.53285094	-41.84312274
0.19	19	0.046	-0.995	-0.036	-5.72958	8.307891	1.2605076	86.82605532	0.52139178	-41.76290862
0.2	20	0.049	-0.995	-0.041	-5.7868758	8.021412	1.5469866	86.76875952	0.5156622	-41.6826945
0.21	21	0.052	-0.997	-0.047	-5.443101	7.3338624	1.6615782	86.71146372	0.49847346	-41.60820996
0.22	22	0.055	-0.998	-0.052	-5.0420304	6.3598338	1.8907614	86.6598975	0.48128472	-41.54518458
0.23	23	0.059	-0.997	-0.055	-4.2398892	5.443101	2.291832	86.61406086	0.4583664	-41.48788878
0.24	24	0.055	-0.997	-0.057	-3.3804522	4.1252976	2.6356068	86.57968338	0.43544808	-41.44778172
0.25	25	0.051	-0.999	-0.058	-2.9793816	3.0366774	2.7501984	86.5453059	0.42398892	-41.41913382
0.26	26	0.048	-0.997	-0.06	-2.9793816	2.4637194	2.578311	86.51092842	0.39534102	-41.39048592
0.27	27	0.047	-0.994	-0.06	-2.9220858	1.718874	2.1772404	86.48228052	0.3724227	-41.37329718
0.28	28	0.051	-0.989	-0.067	-2.9793816	1.2032118	1.9480572	86.45363262	0.35523396	-41.36183802
0.29	29	0.06	-0.985	-0.078	-2.578311	1.145916	1.8907614	86.42498472	0.33804522	-41.35037886
0.3	30	0.068	-0.984	-0.078	-1.6615782	0.859437	2.005353	86.38487766	0.36096354	-41.3389197
0.31	31	0.077	-0.991	-0.075	-1.145916	0.7448454	2.2345362	86.3734185	0.33804522	-41.33319012
0.32	32	0.082	-1.001	-0.069	-0.6302538	0.6302538	2.5210152	86.36768892	0.3151269	-41.32173096
0.33	33	0.083	-1.013	-0.062	0	0.572958	2.8074942	86.36768892	0.286479	-41.31600138
0.34	34	0.079	-1.023	-0.052	1.4896908	0.2291832	3.2658606	86.37914808	0.2578311	-41.3102718
0.35	35	0.073	-1.034	-0.047	2.1199446	-0.1718874	3.724227	86.4020664	0.24637194	-41.3102718
0.36	36	0.066	-1.038	-0.056	2.4637194	-0.5156622	4.583664	86.42498472	0.2005353	-41.31600138
0.37	37	0.056	-1.036	-0.062	2.8074942	-0.9740286	5.156622	86.45363262	0.14896908	-41.32173096
0.38	38	0.048	-1.035	-0.065	3.2658606	-1.6615782	5.5003968	86.4880101	0.09167328	-41.33319012
0.39	39	0.042	-1.029	-0.069	3.6096354	-1.9480572	5.9014674	86.52811716	0.03437748	-41.35037886
0.4	40	0.042	-1.022	-0.082	4.0680018	-2.1772404	6.2452422	86.55676506	-0.01145916	-41.3675676
0.41	41	0.041	-1.016	-0.092	4.0680018	-2.8074942	6.5317212	86.59687212	-0.08021412	-41.39048592
0.42	42	0.033	-1.015	-0.096	3.3231564	-3.6669312	6.875496	86.6312496	-0.14896908	-41.4248634
0.43	43	0.022	-1.017	-0.106	2.291832	-4.4690724	7.5057498	86.6598975	-0.22345362	-41.46497046
0.44	44	0.012	-1.021	-0.111	0.572958	-6.4171296	8.021412	86.66562708	-0.30366774	-41.52226626
0.45	45	0.007	-1.02	-0.106	-0.9740286	-8.2505952	8.4797784	86.64843834	-0.38961144	-41.60248038
0.46	46	-0.009	-1.026	-0.113	-2.3491278	-9.9121734	8.5370742	86.62552002	-0.47555514	-41.69415366
0.47	47	-0.02	-1.027	-0.123	-3.2085648	-12.4331886	8.5370742	86.59687212	-0.56722842	-41.81447484
