TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.099	-1.024	0.039	-5.0420304	-1.3750992	-0.286479	89.57052414	-1.64438946	1.27196676
0.02	2	-0.108	-1.023	0.046	-4.9274388	1.6042824	-1.2605076	89.51895792	-1.6329303	1.28342592
0.03	3	-0.102	-1.021	0.045	-5.156622	5.156622	-2.1772404	89.46166212	-1.61001198	1.33499214
0.04	4	-0.09	-1.014	0.037	-5.6722842	7.6776372	-2.6929026	89.40436632	-1.58709366	1.40947668
0.05	5	-0.074	-1.005	0.035	-5.8441716	9.0527364	-2.6356068	89.34707052	-1.5756345	1.50114996
0.06	6	-0.051	-0.999	0.035	-5.8441716	10.0840608	-2.291832	89.28404514	-1.55271618	1.59855282
0.07	7	-0.032	-0.997	0.032	-6.3598338	10.886202	-1.5469866	89.21529018	-1.54125702	1.70741484
0.08	8	-0.017	-0.997	0.03	-6.9327918	11.5164558	-1.2605076	89.14080564	-1.52979786	1.82200644
0.09	9	-0.004	-1	0.028	-6.7036086	12.318597	-1.0313244	89.0663211	-1.52406828	1.94232762
0.1	10	0.001	-1.002	0.028	-6.5317212	12.6623718	-1.0886202	89.00329572	-1.50114996	2.0626488
0.11	11	0.006	-1.002	0.024	-6.6463128	12.318597	-1.0886202	88.92881118	-1.4896908	2.18296998
0.12	12	0.001	-0.999	0.023	-6.5317212	11.0580894	-1.0886202	88.86005622	-1.48396122	2.291832
0.13	13	-0.005	-0.996	0.025	-6.3598338	9.3965112	-0.9740286	88.79130126	-1.47250206	2.38350528
0.14	14	-0.011	-0.998	0.028	-6.1879464	8.021412	-0.7448454	88.7225463	-1.46677248	2.4637194
0.15	15	-0.016	-1.001	0.028	-6.1306506	6.2452422	-0.6302538	88.67670966	-1.45531332	2.5210152
0.16	16	-0.022	-1.003	0.027	-5.9587632	4.870143	-0.6875496	88.61368428	-1.44958374	2.56685184
0.17	17	-0.026	-1.003	0.027	-5.9014674	4.1252976	-0.9167328	88.5506589	-1.43812458	2.61268848
0.18	18	-0.026	-1.003	0.027	-5.7868758	3.724227	-1.2032118	88.48763352	-1.42666542	2.64706596
0.19	19	-0.024	-1.004	0.024	-6.1306506	2.9220858	-1.432395	88.42460814	-1.40947668	2.67571386
0.2	20	-0.026	-1.005	0.02	-6.4744254	1.8334656	-1.5469866	88.3787715	-1.39228794	2.68717302
0.21	21	-0.029	-1.007	0.019	-7.1046792	0.6875496	-1.6042824	88.30428696	-1.3750992	2.6929026
0.22	22	-0.033	-1.001	0.02	-7.2765666	-0.3437748	-1.6615782	88.22980242	-1.36364004	2.68717302
0.23	23	-0.036	-0.993	0.023	-6.4171296	-0.0572958	-1.6042824	88.16677704	-1.3464513	2.68717302
0.24	24	-0.037	-0.991	0.027	-5.5576926	-0.1145916	-1.5469866	88.10948124	-1.32926256	2.68144344
0.25	25	-0.041	-0.99	0.03	-5.0993262	-0.286479	-1.3750992	88.09802208	-1.32926256	2.67571386
0.26	26	-0.047	-0.995	0.025	-4.9847346	-0.0572958	-1.432395	88.04645586	-1.31207382	2.67571386
0.27	27	-0.052	-0.999	0.023	-5.0420304	0.572958	-1.6042824	87.99488964	-1.30061466	2.67571386
0.28	28	-0.052	-0.998	0.022	-4.6982556	1.4896908	-1.9480572	87.94332342	-1.27769634	2.6929026
0.29	29	-0.052	-0.997	0.026	-4.297185	2.3491278	-2.1772404	87.90321636	-1.2605076	2.71582092
0.3	30	-0.048	-0.997	0.03	-3.8961144	3.3231564	-2.578311	87.88602762	-1.24331886	2.74446882
0.31	31	-0.044	-1.002	0.028	-3.8388186	4.7555514	-3.151269	87.84592056	-1.20894138	2.79030546
0.32	32	-0.041	-1.002	0.025	-4.0680018	5.443101	-3.6096354	87.8058135	-1.1745639	2.84187168
0.33	33	-0.039	-1.007	0.022	-4.2398892	6.0733548	-4.0680018	87.75997686	-1.13445684	2.89916748
0.34	34	-0.041	-1.009	0.015	-4.6409598	6.7609044	-4.583664	87.70841064	-1.0886202	2.96219286
0.35	35	-0.045	-1.011	0.007	-5.3858052	7.1046792	-5.0420304	87.65684442	-1.04278356	3.03094782
0.36	36	-0.045	-1.01	-0.003	-6.1306506	7.6203414	-5.5003968	87.59381904	-0.99121734	3.10543236
0.37	37	-0.045	-1.006	-0.016	-6.7609044	8.59437	-5.9014674	87.52506408	-0.92819196	3.18564648
0.38	38	-0.044	-1.002	-0.019	-6.9900876	10.4278356	-5.9014674	87.45057954	-0.87089616	3.28877892
0.39	39	-0.041	-1.002	-0.015	-7.0473834	12.1467096	-5.7868758	87.376095	-0.81360036	3.40337052
0.4	40	-0.038	-1.001	-0.019	-7.6203414	12.3758928	-5.443101	87.29588088	-0.76203414	3.5236917
0.41	41	-0.036	-1	-0.014	-8.307891	11.8029348	-5.3858052	87.2042076	-0.70473834	3.6382833
0.42	42	-0.03	-1	-0.011	-9.2246238	11.4018642	-5.5003968	87.10680474	-0.64744254	3.74714532
0.43	43	-0.023	-1	-0.013	-10.2559482	11.5737516	-5.72958	87.0036723	-0.59014674	3.85600734
0.44	44	-0.018	-1.007	-0.016	-11.0580894	11.5737516	-6.302538	86.8890807	-0.52712136	3.97059894
0.45	45	-0.017	-1.015	-0.024	-12.2613012	11.2872726	-6.7036086	86.76302994	-0.4583664	4.07373138
0.46	46	-0.015	-1.016	-0.033	-13.8655836	10.7143146	-7.0473834	86.61979044	-0.38388186	4.17686382
0.47	47	-0.016	-1.013	-0.045	-15.1260912	10.026765	-7.448454	86.4593622	-0.30939732	4.2685371
0.48	48	-0.017	-1.017	-0.064	-15.9855282	9.8548776	-7.6203414	86.29893396	-0.2291832	4.36021038
0.49	49	-0.016	-1.021	-0.068	-18.1054728	8.9381448	-7.448454	86.10985782	-0.15469866	4.4404245
0.5	50	-0.017	-1.014	-0.049	-20.2827132	8.2505952	-7.1046792	85.90359294	-0.0859437	4.51490904
0.51	51	-0.017	-0.996	-0.032	-21.6578124	8.1360036	-6.4744254	85.6858689	-0.01718874	4.58939358
0.52	52	-0.016	-0.991	-0.024	-21.4286292	8.6516658	-5.72958	85.46241528	0.03437748	4.6696077
0.53	53	-0.017	-0.989	-0.019	-21.2567418	9.3392154	-5.3858052	85.24469124	0.09167328	4.7555514
0.54	54	-0.017	-0.997	-0.022	-22.4599536	9.9121734	-5.2712136	85.01550804	0.14896908	4.84722468
0.55	55	-0.019	-1.004	-0.024	-25.6112226	10.599723	-4.9274388	84.76340652	0.2005353	4.94462754
0.56	56	-0.02	-1.007	-0.032	-28.074942	10.2559482	-4.1252976	84.47692752	0.24637194	5.0420304
0.57	57	-0.027	-0.999	-0.037	-29.7365202	10.9434978	-3.437748	84.17325978	0.28074942	5.13943326
0.58	58	-0.043	-0.987	-0.048	-30.4813656	12.891555	-3.2085648	83.86386246	0.32085648	5.25975444
0.59	59	-0.049	-0.977	-0.056	-31.4553942	15.5271618	-3.724227	83.54300598	0.36669312	5.40872352
0.6	60	-0.05	-0.965	-0.067	-32.8304934	17.7044022	-4.4117766	83.21069034	0.41825934	5.57488134
0.61	61	-0.045	-0.953	-0.081	-34.2628884	18.3919518	-4.870143	82.86118596	0.48128472	5.74676874
0.62	62	-0.03	-0.937	-0.101	-36.7266078	19.9389384	-4.6409598	82.48303368	0.5443101	5.93584488
0.63	63	-0.003	-0.926	-0.121	-39.0184398	22.1734746	-3.5523396	82.08769266	0.59587632	6.14210976
0.64	64	0.02	-0.921	-0.138	-40.393539	21.5432208	-1.7761698	81.6751629	0.63598338	6.34837464
0.65	65	0.035	-0.931	-0.152	-40.8519054	19.194093	0.2291832	81.25690356	0.65317212	6.5317212
0.66	66	0.036	-0.943	-0.148	-40.9092012	16.6730778	2.005353	80.8443738	0.65317212	6.69787902
0.67	67	0.021	-0.944	-0.129	-40.10706	15.0114996	3.3804522	80.43757362	0.63598338	6.8468481
0.68	68	0.012	-0.941	-0.122	-39.820581	14.4385416	3.8388186	80.03077344	0.61306506	6.9900876
0.69	69	0.011	-0.939	-0.134	-40.0497642	14.5531332	3.6096354	79.62397326	0.59587632	7.1333271
0.7	70	0.008	-0.928	-0.147	-41.1956802	13.178034	3.4950438	79.20571392	0.57868758	7.26510744
0.71	71	0.016	-0.926	-0.156	-40.6227222	12.4331886	3.437748	78.79318416	0.56149884	7.3911582
0.72	72	0.022	-0.933	-0.165	-41.1956802	9.9121734	3.8961144	78.37492482	0.53285094	7.48856106
0.73	73	0.026	-0.935	-0.17	-41.7113424	5.6149884	4.583664	77.9509359	0.49847346	7.55158644
0.74	74	0.019	-0.937	-0.173	-41.6540466	0.9167328	5.3858052	77.52694698	0.44117766	7.5630456
