TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.051	-0.998	0.144	0.2291832	1.432395	-1.0886202	98.60034222	3.51796212	-38.39391558
0.02	2	0.052	-0.996	0.145	0.2291832	1.3750992	-1.0313244	98.60034222	3.5236917	-38.37672684
0.03	3	0.053	-0.998	0.146	0.1145916	1.432395	-1.2032118	98.6060718	3.53515086	-38.3595381
0.04	4	0.054	-1	0.145	-0.286479	1.3178034	-1.2032118	98.60034222	3.54088044	-38.34807894
0.05	5	0.056	-1	0.144	-0.6875496	1.3750992	-1.3178034	98.56023516	3.5523396	-38.3308902
0.06	6	0.058	-1	0.142	-0.4010706	1.4896908	-1.2605076	98.56023516	3.56379876	-38.31943104
0.07	7	0.058	-1	0.143	-0.286479	1.4896908	-1.3178034	98.55450558	3.57525792	-38.3022423
0.08	8	0.057	-0.999	0.142	-0.4010706	1.3750992	-1.2605076	98.55450558	3.5809875	-38.28505356
0.09	9	0.056	-0.998	0.141	-0.4583664	1.3750992	-1.3178034	98.548776	3.59244666	-38.26786482
0.1	10	0.054	-0.998	0.142	-0.6302538	1.2605076	-1.4896908	98.50866894	3.60390582	-38.25640566
0.11	11	0.053	-0.997	0.143	-1.145916	1.2605076	-1.4896908	98.49720978	3.61536498	-38.23921692
0.12	12	0.053	-0.997	0.144	-1.145916	1.3178034	-1.5469866	98.48575062	3.62682414	-38.22775776
0.13	13	0.054	-0.998	0.144	-0.9740286	1.432395	-1.5469866	98.48002104	3.6382833	-38.21056902
0.14	14	0.054	-1	0.143	-0.859437	1.6615782	-1.6042824	98.46856188	3.65547204	-38.1876507
0.15	15	0.055	-0.998	0.141	-0.9167328	1.8334656	-1.6615782	98.43991398	3.6669312	-38.17046196
0.16	16	0.057	-0.997	0.141	-0.8021412	1.8907614	-1.6042824	98.42845482	3.67839036	-38.15327322
0.17	17	0.058	-0.995	0.14	-0.7448454	1.718874	-1.7761698	98.42272524	3.68984952	-38.1303549
0.18	18	0.057	-0.996	0.138	-0.4010706	1.7761698	-1.7761698	98.41699566	3.70703826	-38.11316616
0.19	19	0.059	-0.998	0.139	-0.1145916	1.6042824	-1.8334656	98.41699566	3.724227	-38.09024784
0.2	20	0.061	-0.999	0.141	-0.1145916	1.432395	-1.8334656	98.38261818	3.74141574	-38.07878868
