TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.044	-1.002	0.039	-1.2032118	-3.0366774	-0.1145916	90.76227678	-2.15432208	-60.37831404
0.02	2	-0.043	-1	0.038	-1.2605076	-3.8961144	-0.1145916	90.75081762	-2.1485925	-60.4184211
0.03	3	-0.043	-1.001	0.04	-0.9740286	-4.010706	-0.1145916	90.74508804	-2.1485925	-60.45852816
0.04	4	-0.045	-1.003	0.04	-0.8021412	-3.7815228	-0.2291832	90.73935846	-2.14286292	-60.49290564
0.05	5	-0.046	-1.005	0.041	-0.8021412	-3.3804522	-0.286479	90.73362888	-2.14286292	-60.52728312
0.06	6	-0.045	-1.006	0.041	-0.7448454	-3.151269	-0.4010706	90.7278993	-2.13713334	-60.55593102
0.07	7	-0.045	-1.006	0.043	-0.7448454	-2.86479	-0.5156622	90.72216972	-2.12567418	-60.58457892
0.08	8	-0.044	-1.007	0.043	-0.5156622	-2.6356068	-0.6875496	90.71644014	-2.1199446	-60.61322682
0.09	9	-0.045	-1.007	0.047	-0.5156622	-2.4064236	-0.572958	90.71644014	-2.11421502	-60.63614514
0.1	10	-0.043	-1.009	0.05	-0.6302538	-1.8907614	-0.5156622	90.7278993	-2.10848544	-60.65333388
0.11	11	-0.04	-1.011	0.049	-0.9167328	-1.3178034	-0.3437748	90.72216972	-2.10275586	-60.66479304
0.12	12	-0.039	-1.008	0.044	-1.0313244	-1.145916	-0.1145916	90.71071056	-2.10275586	-60.6762522
0.13	13	-0.037	-1.007	0.043	-1.0886202	-1.432395	-0.0572958	90.6992514	-2.09702628	-60.69344094
0.14	14	-0.037	-1.005	0.044	-1.0313244	-2.1199446	0.0572958	90.68779224	-2.10275586	-60.71062968
0.15	15	-0.038	-1.003	0.045	-1.145916	-2.9793816	0.1145916	90.69352182	-2.09702628	-60.73927758
0.16	16	-0.04	-1.003	0.047	-1.3178034	-3.6669312	0	90.67633308	-2.09702628	-60.77365506
0.17	17	-0.045	-1.007	0.048	-1.432395	-3.8961144	-0.1145916	90.66487392	-2.09702628	-60.81376212
0.18	18	-0.05	-1.01	0.046	-1.6615782	-3.724227	-0.1718874	90.64768518	-2.0912967	-60.85386918
0.19	19	-0.051	-1.007	0.044	-1.7761698	-3.4950438	-0.2291832	90.63622602	-2.08556712	-60.88824666
0.2	20	-0.057	-1.005	0.045	-1.7761698	-3.3804522	-0.286479	90.62476686	-2.09702628	-60.92262414
0.21	21	-0.058	-1.006	0.046	-1.8907614	-3.0939732	-0.4010706	90.60757812	-2.0912967	-60.95127204
0.22	22	-0.058	-1.008	0.046	-2.1772404	-2.8074942	-0.7448454	90.5846598	-2.07983754	-60.97991994
