TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.024	-0.997	0.008	2.1772404	-6.1306506	2.6356068	90.12056382	-0.99694692	-14.74793892
0.02	2	-0.023	-0.998	0.011	2.4637194	-6.7609044	2.6929026	90.14348214	-1.02559482	-14.81669388
0.03	3	-0.024	-0.999	0.013	2.86479	-7.3338624	2.578311	90.17785962	-1.04851314	-14.88544884
0.04	4	-0.028	-0.998	0.012	3.6096354	-8.0787078	2.5210152	90.21796668	-1.07143146	-14.96566296
0.05	5	-0.033	-0.999	0.014	4.4690724	-8.7662574	2.4637194	90.26380332	-1.09434978	-15.05160666
0.06	6	-0.033	-1.005	0.018	4.8128472	-9.3965112	2.1772404	90.31536954	-1.11153852	-15.14327994
0.07	7	-0.031	-1.006	0.018	5.156622	-10.4278356	1.8907614	90.37266534	-1.12872726	-15.24641238
0.08	8	-0.031	-1.004	0.013	5.156622	-11.745639	1.7761698	90.42423156	-1.14018642	-15.36673356
0.09	9	-0.03	-1.001	0.011	5.5576926	-13.4072172	1.718874	90.48725694	-1.15164558	-15.4985139
0.1	10	-0.031	-1.002	0.009	5.72958	-14.610429	1.5469866	90.55028232	-1.16310474	-15.6417534
0.11	11	-0.028	-1.003	0.009	5.7868758	-15.2406828	1.2032118	90.6133077	-1.16883432	-15.79072248
0.12	12	-0.031	-0.992	0.013	6.589017	-16.042824	0.7448454	90.68206266	-1.1745639	-15.95115072
0.13	13	-0.045	-0.976	0.019	7.9641162	-17.3606274	0.1718874	90.77373594	-1.16883432	-16.11730854
0.14	14	-0.062	-0.971	0.039	8.9954406	-18.2200644	-0.4010706	90.8711388	-1.15164558	-16.3006551
0.15	15	-0.07	-0.978	0.069	8.1360036	-17.4179232	-1.3750992	90.96281208	-1.14018642	-16.46681292
0.16	16	-0.07	-0.988	0.084	6.4171296	-15.3552744	-2.4637194	91.03156704	-1.10580894	-16.615782
0.17	17	-0.065	-0.998	0.084	4.870143	-13.0634424	-3.0939732	91.08886284	-1.07143146	-16.74756234
0.18	18	-0.057	-1.009	0.083	3.5523396	-11.1153852	-3.437748	91.1289699	-1.0313244	-16.85642436
0.19	19	-0.05	-1.015	0.085	2.6929026	-9.6256944	-3.5523396	91.1576178	-0.99121734	-16.94809764
0.2	20	-0.042	-1.018	0.089	2.3491278	-8.4224826	-3.5523396	91.19772486	-0.95683986	-17.02831176
0.21	21	-0.036	-1.018	0.086	1.9480572	-7.6776372	-3.4950438	91.22064318	-0.9167328	-17.10852588
0.22	22	-0.031	-1.02	0.082	1.3750992	-6.9900876	-3.437748	91.23210234	-0.87662574	-17.17728084
0.23	23	-0.027	-1.019	0.077	0.9167328	-6.4744254	-3.3804522	91.2435615	-0.84224826	-17.24030622
