TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.046	-0.984	0.222	-1.6042824	0.5156622	-0.859437	99.36810594	-2.30329116	-1.4896908
0.02	2	-0.039	-0.984	0.218	-1.8334656	0.6302538	-0.859437	99.34518762	-2.291832	-1.47823164
0.03	3	-0.043	-0.981	0.216	-1.7761698	0.4010706	-0.9740286	99.32799888	-2.28610242	-1.47250206
0.04	4	-0.055	-0.975	0.214	-1.6615782	0.1718874	-1.145916	99.31081014	-2.27464326	-1.47250206
0.05	5	-0.055	-0.972	0.214	-1.0886202	0.1145916	-1.2605076	99.34518762	-2.28037284	-1.47250206
0.06	6	-0.052	-0.976	0.215	-0.6875496	0.1145916	-1.3750992	99.33945804	-2.2631841	-1.46677248
0.07	7	-0.045	-0.983	0.215	-0.4010706	0.1145916	-1.3178034	99.33372846	-2.25172494	-1.4610429
0.08	8	-0.039	-0.991	0.213	-0.4583664	0.0572958	-1.2605076	99.32799888	-2.24026578	-1.4610429
0.09	9	-0.035	-0.993	0.209	-0.572958	-0.0572958	-0.9740286	99.3222693	-2.22880662	-1.4610429
0.1	10	-0.039	-0.989	0.205	-0.6875496	-0.572958	-0.8021412	99.34518762	-2.21734746	-1.46677248
0.11	11	-0.05	-0.98	0.206	-0.8021412	-1.5469866	-0.8021412	99.33372846	-2.2058883	-1.48396122
0.12	12	-0.057	-0.974	0.211	-0.0572958	-1.9480572	-0.7448454	99.33372846	-2.19442914	-1.50114996
0.13	13	-0.052	-0.977	0.213	0.4010706	-1.3178034	-0.9167328	99.33945804	-2.18296998	-1.51260912
0.14	14	-0.048	-0.984	0.215	0.572958	-0.859437	-1.0886202	99.34518762	-2.17151082	-1.5183387
0.15	15	-0.042	-0.993	0.215	0.572958	-0.6875496	-1.0886202	99.39675384	-2.15432208	-1.52979786
0.16	16	-0.03	-0.999	0.213	0.286479	-0.572958	-1.0313244	99.39675384	-2.14286292	-1.52979786
0.17	17	-0.032	-0.997	0.208	0	-0.7448454	-0.9167328	99.39675384	-2.13140376	-1.53552744
0.18	18	-0.038	-0.988	0.21	-0.0572958	-1.145916	-0.8021412	99.39675384	-2.1199446	-1.5469866
0.19	19	-0.047	-0.983	0.215	0.1718874	-1.4896908	-1.0313244	99.40248342	-2.10848544	-1.55844576
0.2	20	-0.048	-0.982	0.216	0.572958	-1.145916	-1.2032118	99.4368609	-2.09702628	-1.5756345
0.21	21	-0.043	-0.983	0.218	0.8021412	-0.859437	-1.3178034	99.44832006	-2.08556712	-1.58136408
0.22	22	-0.039	-0.991	0.218	0.859437	-0.4010706	-1.3178034	99.45404964	-2.06837838	-1.58136408
0.23	23	-0.027	-0.996	0.218	0.572958	0.0572958	-1.145916	99.45977922	-2.05691922	-1.5756345
0.24	24	-0.021	-0.995	0.212	-0.1718874	0.5156622	-1.145916	99.45977922	-2.05118964	-1.56990492
0.25	25	-0.022	-0.988	0.208	-0.6302538	0.572958	-1.0886202	99.48842712	-2.01108258	-1.56990492
0.26	26	-0.028	-0.977	0.207	-0.6302538	0.1145916	-1.0886202	99.48269754	-1.99962342	-1.56990492
0.27	27	-0.031	-0.975	0.206	-0.286479	-0.0572958	-1.3178034	99.47696796	-1.98816426	-1.56417534
0.28	28	-0.028	-0.984	0.206	0	-0.0572958	-1.6615782	99.47696796	-1.97097552	-1.56417534
0.29	29	-0.029	-0.991	0.207	-0.1145916	-0.286479	-1.6042824	99.47696796	-1.95378678	-1.56417534
0.3	30	-0.039	-0.99	0.206	-0.2291832	-0.6302538	-1.4896908	99.50561586	-1.93659804	-1.56990492
0.31	31	-0.039	-0.987	0.213	-0.1145916	-1.0313244	-1.4896908	99.49988628	-1.9194093	-1.58136408
0.32	32	-0.039	-0.989	0.215	-0.1718874	-0.7448454	-1.6615782	99.49988628	-1.90222056	-1.58136408
0.33	33	-0.034	-0.995	0.21	-0.4583664	-0.0572958	-1.7761698	99.4941567	-1.88503182	-1.58136408
