TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.046	-1	0.021	-2.86479	-5.7868758	-5.2139178	89.74241154	-1.24331886	-19.2227409
0.02	2	-0.058	-1.001	0.013	-3.2085648	-5.0993262	-6.4171296	89.71376364	-1.18029348	-19.27430712
0.03	3	-0.064	-1.005	0.012	-2.9793816	-2.1199446	-6.8182002	89.68511574	-1.11153852	-19.29722544
0.04	4	-0.067	-1.014	0.015	-2.5210152	1.145916	-7.5057498	89.65646784	-1.03705398	-19.28576628
0.05	5	-0.063	-1.019	0.02	-2.5210152	3.724227	-8.1932994	89.63354952	-0.9740286	-19.24565922
0.06	6	-0.055	-1.02	0.021	-2.578311	5.9014674	-8.7089616	89.60490162	-0.8880849	-19.18836342
0.07	7	-0.043	-1.019	0.017	-3.151269	7.734933	-9.2246238	89.57052414	-0.79641162	-19.1081493
0.08	8	-0.038	-1.013	0.015	-4.010706	10.3705398	-9.3965112	89.5246875	-0.70473834	-19.00501686
0.09	9	-0.036	-1.005	0.008	-4.870143	13.178034	-9.167328	89.47312128	-0.61879464	-18.8789661
0.1	10	-0.033	-0.998	0.003	-5.5576926	15.8136408	-8.8235532	89.4100959	-0.53858052	-18.72426744
0.11	11	-0.029	-0.996	-0.002	-6.1306506	18.2773602	-8.5370742	89.34134094	-0.45263682	-18.54092088
0.12	12	-0.034	-0.997	-0.011	-6.4744254	20.7983754	-8.2505952	89.27258598	-0.37815228	-18.34038558
0.13	13	-0.035	-1.003	-0.013	-6.5317212	22.058883	-7.9068204	89.20383102	-0.29793816	-18.12266154
0.14	14	-0.03	-1.009	-0.013	-6.4171296	22.631841	-7.9641162	89.12934648	-0.22345362	-17.89920792
0.15	15	-0.03	-1.012	-0.018	-5.9587632	22.5745452	-7.9068204	89.06059152	-0.15469866	-17.6757543
0.16	16	-0.034	-1.018	-0.022	-5.0420304	22.058883	-8.1360036	89.0090253	-0.07448454	-17.45803026
0.17	17	-0.039	-1.02	-0.023	-4.2398892	22.1161788	-8.7662574	88.96318866	0.00572958	-17.24030622
0.18	18	-0.04	-1.024	-0.026	-2.9793816	22.8610242	-9.5683986	88.92881118	0.09740286	-17.0168526
0.19	19	-0.037	-1.024	-0.028	-2.0626488	24.064236	-10.4278356	88.90589286	0.2005353	-16.78193982
0.2	20	-0.029	-1.021	-0.026	-1.0313244	25.6685184	-11.6310474	88.88870412	0.30939732	-16.5298383
0.21	21	-0.019	-1.017	-0.026	-0.6302538	26.642547	-12.891555	88.87724496	0.43544808	-16.26627762
0.22	22	-0.013	-1.011	-0.033	-0.5156622	28.0176462	-13.8655836	88.87151538	0.56722842	-15.99125778
0.23	23	0.002	-1.002	-0.031	-0.4583664	29.6219286	-14.3812458	88.8657858	0.71046792	-15.6990492
0.24	24	0.027	-0.99	-0.024	-0.2291832	31.4553942	-14.6677248	88.86005622	0.85370742	-15.39538146
0.25	25	0.062	-0.977	-0.015	0.0572958	32.7731976	-14.8396122	88.86005622	1.00840608	-15.07452498
0.26	26	0.099	-0.96	-0.003	0.1145916	33.2888598	-14.9542038	88.8657858	1.15164558	-14.74793892
0.27	27	0.139	-0.951	0.011	0.0572958	33.0023808	-14.9542038	88.8657858	1.30061466	-14.42135286
0.28	28	0.154	-0.95	0.035	-0.0572958	29.9657034	-14.7823164	88.87151538	1.44385416	-14.12914428
0.29	29	0.145	-0.964	0.062	-1.0313244	26.7571386	-15.0114996	88.86005622	1.59282324	-13.8655836
0.3	30	0.121	-0.981	0.094	-2.2345362	24.8090814	-15.9855282	88.85432664	1.75898106	-13.62494124
0.31	31	0.099	-0.999	0.117	-2.1772404	24.637194	-17.3606274	88.8371379	1.93086846	-13.38429888
0.32	32	0.077	-1.017	0.134	-2.2345362	26.356068	-19.0795014	88.81994916	2.11421502	-13.12646778
0.33	33	0.053	-1.034	0.144	-2.1772404	28.074942	-19.7097552	88.80276042	2.30902074	-12.85144794
0.34	34	0.037	-1.049	0.149	-2.291832	28.4760126	-19.0222056	88.78557168	2.49809688	-12.5764281
0.35	35	0.033	-1.063	0.145	-3.4950438	28.5333084	-17.475219	88.77411252	2.66998428	-12.29567868
0.36	36	0.046	-1.074	0.137	-6.4171296	27.3300966	-15.8709366	88.71681672	2.82468294	-12.032118
0.37	37	0.066	-1.081	0.131	-9.6829902	25.0955604	-14.9542038	88.62514344	2.97365202	-11.78574606
0.38	38	0.086	-1.085	0.124	-12.1467096	21.772404	-14.5531332	88.51055184	3.11689152	-11.5737516
0.39	39	0.088	-1.075	0.123	-14.0947668	18.1627686	-14.7250206	88.37304192	3.26013102	-11.39613462
0.4	40	0.071	-1.06	0.116	-15.3552744	16.2147114	-15.469866	88.235532	3.41482968	-11.24143596
0.41	41	0.051	-1.042	0.089	-16.4438946	16.329303	-16.5011904	88.07510376	3.57525792	-11.0867373
