TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0	-1	0.137	4.3544808	2.0626488	-0.1145916	96.52050468	0.48128472	-14.43281202
0.02	2	-0.003	-0.997	0.139	0.859437	1.7761698	-0.1145916	96.53196384	0.48128472	-14.41562328
0.03	3	-0.006	-0.998	0.142	1.0313244	1.6615782	-0.1145916	96.53769342	0.48128472	-14.39843454
0.04	4	-0.008	-0.998	0.142	1.0886202	1.5469866	-0.286479	96.54915258	0.48128472	-14.38697538
0.05	5	-0.008	-1.001	0.141	1.0313244	1.6615782	-0.3437748	96.56634132	0.46409598	-14.36405706
0.06	6	-0.007	-0.999	0.139	0.6875496	1.718874	-0.4010706	96.57780048	0.46982556	-14.34686832
0.07	7	-0.005	-1.001	0.138	0.5156622	1.9480572	-0.4583664	96.57780048	0.46982556	-14.32395
0.08	8	-0.002	-1.003	0.135	0.3437748	2.005353	-0.3437748	96.58353006	0.46982556	-14.30676126
0.09	9	-0.003	-1.003	0.133	0.3437748	1.8907614	-0.3437748	96.58925964	0.46982556	-14.28384294
0.1	10	-0.003	-1.003	0.135	0.286479	1.9480572	-0.1718874	96.58925964	0.4583664	-14.26092462
0.11	11	-0.003	-1.001	0.138	0.1145916	1.6615782	-0.2291832	96.58925964	0.4583664	-14.24373588
0.12	12	-0.003	-1.001	0.138	0.0572958	1.6042824	-0.3437748	96.59498922	0.4583664	-14.23227672
0.13	13	-0.005	-1	0.139	-0.1145916	1.6042824	-0.4583664	96.58925964	0.46409598	-14.21508798
0.14	14	-0.004	-1	0.137	-0.1145916	1.6042824	-0.5156622	96.58925964	0.46409598	-14.19789924
0.15	15	-0.005	-1.003	0.137	-0.4010706	1.6042824	-0.4583664	96.58353006	0.4583664	-14.17498092
0.16	16	-0.001	-1.003	0.137	-0.572958	1.6615782	-0.4010706	96.57780048	0.4583664	-14.15779218
0.17	17	0	-1.002	0.138	-0.8021412	1.6615782	-0.2291832	96.56634132	0.4583664	-14.14060344
0.18	18	0.002	-1.003	0.139	-0.9167328	1.6042824	-0.0572958	96.56061174	0.4583664	-14.12914428
0.19	19	0.001	-1.001	0.137	-0.9167328	1.6042824	-0.0572958	96.54915258	0.4583664	-14.11195554
0.2	20	-0.002	-1.001	0.14	-0.859437	1.2032118	-0.0572958	96.543423	0.44690724	-14.0947668
0.21	21	-0.005	-0.999	0.14	-0.859437	1.0886202	-0.0572958	96.53769342	0.44690724	-14.08330764
0.22	22	-0.005	-0.999	0.141	-0.572958	1.145916	-0.2291832	96.53196384	0.44690724	-14.07184848
0.23	23	-0.005	-1	0.142	-0.8021412	1.2605076	-0.4010706	96.52050468	0.44690724	-14.06038932
0.24	24	-0.004	-1	0.141	-0.6875496	1.3750992	-0.5156622	96.5147751	0.45263682	-14.04893016
0.25	25	-0.001	-1.002	0.138	-0.5156622	1.3750992	-0.4010706	96.5147751	0.44690724	-14.03174142
0.26	26	0	-1.002	0.139	-0.6302538	1.3178034	-0.286479	96.50904552	0.44690724	-14.01455268
0.27	27	0	-1.001	0.14	-0.4583664	1.145916	-0.1145916	96.50331594	0.44690724	-14.00309352
0.28	28	0	-1.001	0.137	-0.286479	0.9167328	-0.1145916	96.49758636	0.44690724	-13.99736394
0.29	29	-0.001	-1.002	0.135	-0.286479	0.8021412	-0.1145916	96.49758636	0.44690724	-13.98590478
0.3	30	-0.001	-1.001	0.14	-0.1145916	0.6302538	-0.1718874	96.50904552	0.4297185	-13.97444562
0.31	31	-0.004	-1	0.14	-0.3437748	0.6302538	-0.286479	96.50331594	0.43544808	-13.96871604
0.32	32	-0.004	-0.997	0.14	-0.5156622	0.6302538	-0.3437748	96.49758636	0.43544808	-13.96298646
0.33	33	-0.005	-0.997	0.14	-0.5156622	0.6302538	-0.3437748	96.49185678	0.44117766	-13.95725688
0.34	34	-0.005	-0.997	0.138	-0.5156622	0.7448454	-0.286479	96.4861272	0.44117766	-13.94579772
0.35	35	-0.004	-0.998	0.134	-0.6875496	0.8021412	-0.286479	96.47466804	0.4297185	-13.93433856
0.36	36	-0.006	-0.999	0.133	-0.4583664	0.8021412	-0.2291832	96.46893846	0.4297185	-13.92860898
0.37	37	-0.004	-1	0.134	-0.286479	0.9740286	-0.286479	96.46893846	0.43544808	-13.91714982
0.38	38	-0.003	-1.001	0.134	-0.286479	1.0886202	-0.2291832	96.46320888	0.43544808	-13.90569066
0.39	39	-0.003	-1.003	0.135	-0.4010706	1.2032118	-0.286479	96.4574793	0.43544808	-13.8942315
0.4	40	-0.005	-1.002	0.137	-0.286479	1.145916	-0.4010706	96.46320888	0.42398892	-13.87704276
0.41	41	-0.005	-1.002	0.139	-0.4010706	1.0886202	-0.3437748	96.4574793	0.4297185	-13.8655836
0.42	42	-0.006	-1.001	0.138	-0.6875496	0.9167328	-0.4010706	96.45174972	0.4297185	-13.85985402
0.43	43	-0.006	-1.001	0.136	-0.6302538	0.859437	-0.572958	96.44029056	0.43544808	-13.84839486
0.44	44	-0.004	-1.002	0.134	-0.5156622	0.6875496	-0.6875496	96.43456098	0.44117766	-13.84266528
0.45	45	-0.001	-1.003	0.134	-0.572958	0.9740286	-0.7448454	96.4288314	0.44117766	-13.83120612
0.46	46	0	-1.002	0.132	-0.7448454	1.2605076	-0.572958	96.42310182	0.44690724	-13.81401738
0.47	47	0	-1	0.133	-0.9167328	0.9740286	-0.1718874	96.41164266	0.44690724	-13.80255822
0.48	48	-0.001	-0.996	0.134	-0.286479	-0.3437748	0.4583664	96.40591308	0.44117766	-13.8082878
0.49	49	-0.004	-0.999	0.134	-0.1718874	-0.572958	0.6875496	96.40591308	0.43544808	-13.81401738
0.5	50	-0.008	-1.001	0.135	-0.286479	-0.6302538	0.6302538	96.40591308	0.4010706	-13.81401738
0.51	51	-0.01	-1.003	0.134	-0.0572958	-0.5156622	0.4583664	96.40591308	0.4010706	-13.81974696
0.52	52	-0.009	-1.008	0.133	0	-0.286479	0.2291832	96.40591308	0.39534102	-13.82547654
0.53	53	-0.006	-1.008	0.134	-0.0572958	-0.1718874	0.0572958	96.4001835	0.39534102	-13.82547654
0.54	54	-0.002	-1.003	0.135	-0.0572958	-0.286479	0	96.4001835	0.39534102	-13.83120612
0.55	55	-0.001	-1	0.134	-0.2291832	-0.4583664	0	96.41164266	0.38961144	-13.83120612
0.56	56	0	-0.998	0.135	-0.2291832	-0.5156622	0.1718874	96.40591308	0.38961144	-13.8369357
0.57	57	-0.002	-0.996	0.135	-0.3437748	-0.5156622	0.1145916	96.40591308	0.38961144	-13.84266528
0.58	58	-0.004	-0.994	0.132	0	-0.1145916	0.0572958	96.40591308	0.38961144	-13.84839486
0.59	59	-0.006	-0.994	0.133	0.1145916	-0.0572958	-0.0572958	96.40591308	0.38961144	-13.84839486
0.6	60	-0.006	-0.994	0.131	0.1718874	0	-0.286479	96.4001835	0.34950438	-13.8369357
0.61	61	-0.005	-0.995	0.131	0.4010706	0.1718874	-0.4010706	96.40591308	0.35523396	-13.83120612
0.62	62	-0.003	-0.995	0.135	0.4010706	0.0572958	-0.572958	96.41164266	0.36096354	-13.83120612
0.63	63	-0.002	-0.994	0.137	0.2291832	0.1718874	-0.6302538	96.41164266	0.36669312	-13.83120612
0.64	64	0	-0.995	0.134	0.0572958	0.1718874	-0.572958	96.41164266	0.3724227	-13.82547654
0.65	65	0	-0.995	0.132	0.1145916	0	-0.572958	96.41164266	0.3724227	-13.82547654
0.66	66	0	-0.995	0.133	0.286479	-0.1718874	-0.4010706	96.41164266	0.37815228	-13.82547654
0.67	67	-0.002	-0.997	0.135	0.4010706	-0.2291832	-0.3437748	96.41737224	0.37815228	-13.82547654
0.68	68	-0.001	-0.999	0.132	0.4010706	-0.2291832	-0.3437748	96.42310182	0.38388186	-13.83120612
0.69	69	-0.002	-1	0.132	0.3437748	-0.1718874	-0.3437748	96.42310182	0.38961144	-13.83120612
0.7	70	-0.002	-1.004	0.132	0.6302538	-0.1145916	-0.286479	96.4288314	0.37815228	-13.83120612
0.71	71	-0.005	-1.006	0.133	0.6875496	-0.1718874	-0.1718874	96.43456098	0.38388186	-13.83120612
0.72	72	-0.007	-1.005	0.135	0.572958	-0.286479	-0.1145916	96.44029056	0.38388186	-13.83120612
0.73	73	-0.004	-1.004	0.134	0.4583664	0	-0.1718874	96.44602014	0.38388186	-13.83120612
0.74	74	-0.003	-1.001	0.135	0.286479	0.2291832	-0.2291832	96.44602014	0.38961144	-13.83120612
0.75	75	-0.002	-1	0.133	0.4010706	0.4010706	-0.1718874	96.45174972	0.38388186	-13.82547654
0.76	76	-0.002	-1.001	0.132	0.286479	0.5156622	-0.2291832	96.45174972	0.38388186	-13.81974696
0.77	77	-0.002	-1	0.131	0.286479	0.5156622	-0.1718874	96.4574793	0.38388186	-13.81401738
0.78	78	0	-1	0.13	0.286479	0.4583664	-0.1718874	96.4574793	0.38388186	-13.8082878
0.79	79	0	-0.999	0.13	0.0572958	0.3437748	-0.1718874	96.46320888	0.38961144	-13.80255822
0.8	80	0.002	-0.999	0.13	0.4010706	0.2291832	-0.0572958	96.44602014	0.4010706	-13.80255822
0.81	81	0.004	-1.001	0.13	0.4010706	0.2291832	-0.0572958	96.44602014	0.4010706	-13.80255822
0.82	82	0.004	-0.999	0.13	0.4583664	0.1718874	0	96.45174972	0.4010706	-13.80255822
0.83	83	0.002	-1	0.131	0.5156622	-0.0572958	0.1718874	96.4574793	0.4010706	-13.80255822
0.84	84	0.001	-0.997	0.13	0.6875496	-0.1718874	0.3437748	96.46320888	0.39534102	-13.80255822
0.85	85	0	-0.997	0.132	0.8021412	-0.286479	0.4583664	96.47466804	0.38961144	-13.8082878
0.86	86	0	-0.994	0.132	0.859437	-0.4010706	0.5156622	96.48039762	0.38388186	-13.8082878
0.87	87	-0.003	-0.994	0.131	0.9740286	-0.5156622	0.572958	96.49185678	0.37815228	-13.81974696
0.88	88	-0.002	-0.995	0.133	1.2032118	-0.4583664	0.5156622	96.50331594	0.3724227	-13.81974696
0.89	89	-0.001	-0.996	0.135	0.9167328	-0.4010706	0.5156622	96.5147751	0.3724227	-13.82547654
0.9	90	-0.003	-0.997	0.136	0.9740286	-0.3437748	0.4583664	96.52623426	0.36096354	-13.83120612
0.91	91	-0.002	-0.999	0.135	1.0313244	-0.4583664	0.4010706	96.53769342	0.35523396	-13.8369357
0.92	92	-0.003	-1.002	0.135	0.9740286	-0.3437748	0.3437748	96.543423	0.34950438	-13.8369357
0.93	93	-0.003	-1.002	0.134	1.145916	-0.572958	0.3437748	96.55488216	0.34950438	-13.84266528
0.94	94	-0.003	-1.003	0.134	0.9740286	-0.572958	0.286479	96.56634132	0.34950438	-13.84839486
0.95	95	-0.002	-1.002	0.135	0.8021412	-0.572958	0.2291832	96.5720709	0.33804522	-13.85412444
0.96	96	-0.004	-1	0.134	0.859437	-0.572958	0.1718874	96.58353006	0.33804522	-13.85985402
0.97	97	-0.003	-0.998	0.132	0.6875496	-0.5156622	0.1145916	96.58925964	0.33804522	-13.8655836
0.98	98	-0.005	-0.998	0.132	0.6875496	-0.572958	0	96.59498922	0.33804522	-13.87131318
0.99	99	-0.006	-0.999	0.132	0.6875496	-0.4010706	0.1145916	96.60644838	0.33804522	-13.87704276
1	100	-0.004	-1.003	0.13	0.6875496	-0.286479	0.1145916	96.58353006	0.32658606	-13.87704276
1.01	101	-0.002	-1.002	0.131	0.572958	-0.1145916	0.1718874	96.58925964	0.32085648	-13.87704276
1.02	102	0	-1	0.132	0.6302538	-0.0572958	0.1718874	96.6007188	0.32085648	-13.88277234
1.03	103	0	-1	0.131	0.6302538	0	0.2291832	96.60644838	0.32085648	-13.88277234
1.04	104	-0.002	-1.003	0.134	0.572958	0.0572958	0.2291832	96.61217796	0.3151269	-13.88277234
1.05	105	-0.005	-1.003	0.134	0.572958	-0.1145916	0.3437748	96.61217796	0.29220858	-13.87704276
1.06	106	-0.005	-1.002	0.134	0.7448454	-0.1718874	0.4010706	96.61790754	0.286479	-13.88277234
1.07	107	-0.003	-1.002	0.133	0.6302538	-0.1145916	0.3437748	96.62363712	0.286479	-13.88277234
1.08	108	0.001	-0.997	0.134	0.6302538	0.0572958	0.3437748	96.6293667	0.28074942	-13.88277234
1.09	109	0.002	-0.996	0.134	0.6875496	0.0572958	0.3437748	96.64082586	0.28074942	-13.88277234
1.1	110	0.002	-0.998	0.135	0.6302538	0.0572958	0.286479	96.6293667	0.286479	-13.88277234
1.11	111	0	-1.001	0.137	0.3437748	0.2291832	0.1145916	96.6293667	0.286479	-13.88277234
1.12	112	0	-1	0.136	0.4010706	0.1718874	0.1145916	96.63509628	0.28074942	-13.87704276
1.13	113	-0.002	-1	0.135	0.5156622	0.3437748	0.1145916	96.64082586	0.28074942	-13.87704276
1.14	114	-0.004	-1.001	0.136	0.286479	0.3437748	0	96.64655544	0.28074942	-13.87131318
1.15	115	-0.003	-1	0.135	0.4010706	0.2291832	-0.1145916	96.64655544	0.27501984	-13.8655836
1.16	116	-0.001	-1	0.139	0.286479	0.2291832	-0.1145916	96.64655544	0.27501984	-13.8655836
1.17	117	-0.001	-0.996	0.141	0.286479	0.1145916	0	96.65228502	0.27501984	-13.85985402
1.18	118	0	-0.995	0.139	0.286479	0.1718874	0	96.65228502	0.27501984	-13.85985402
1.19	119	0	-0.997	0.135	0.286479	0.286479	0	96.6580146	0.27501984	-13.85985402
1.2	120	0	-0.996	0.135	0.5156622	0.3437748	0.1718874	96.65228502	0.26929026	-13.85412444
1.21	121	-0.002	-0.997	0.136	0.2291832	0.2291832	0.0572958	96.65228502	0.26929026	-13.84839486
1.22	122	-0.003	-1.001	0.135	0.286479	0.3437748	0.0572958	96.6580146	0.26929026	-13.84839486
1.23	123	-0.005	-1.001	0.137	0	0.4583664	0	96.6580146	0.26929026	-13.84266528
1.24	124	-0.004	-1.002	0.136	0.2291832	0.6302538	-0.0572958	96.6580146	0.26929026	-13.8369357
1.25	125	-0.004	-1.003	0.137	0	0.7448454	0	96.65228502	0.25210152	-13.82547654
1.26	126	-0.004	-1.005	0.136	0.1718874	0.5156622	0.0572958	96.6580146	0.25210152	-13.81974696
1.27	127	-0.003	-1.006	0.136	0.286479	0.5156622	0.0572958	96.6580146	0.24637194	-13.81401738
1.28	128	-0.001	-1.007	0.138	0.1145916	0.4583664	0.1145916	96.6580146	0.24637194	-13.8082878
1.29	129	-0.001	-1.003	0.14	-0.1145916	0.5156622	0.1145916	96.6580146	0.24637194	-13.80255822
1.3	130	-0.001	-1	0.14	-0.2291832	0.572958	0.1145916	96.6580146	0.24637194	-13.80255822
1.31	131	0	-0.997	0.138	-0.4010706	0.6302538	0	96.65228502	0.24637194	-13.79109906
1.32	132	0	-0.997	0.137	-0.4010706	0.572958	0	96.64655544	0.24064236	-13.78536948
1.33	133	-0.002	-0.997	0.137	-0.4583664	0.5156622	0	96.64655544	0.24064236	-13.78536948
1.34	134	-0.001	-0.998	0.135	-0.286479	0.4010706	0	96.64082586	0.24064236	-13.7796399
1.35	135	0	-1	0.136	-0.2291832	0.3437748	0	96.63509628	0.23491278	-13.77391032
1.36	136	0	-1.001	0.138	-0.1718874	0.3437748	-0.0572958	96.6293667	0.24064236	-13.76818074
1.37	137	0	-1.001	0.141	-0.2291832	0.1718874	-0.2291832	96.6293667	0.24064236	-13.76818074
1.38	138	0	-1.001	0.14	-0.1145916	0.1718874	-0.1145916	96.6293667	0.24064236	-13.76818074
1.39	139	0	-1.001	0.139	-0.1145916	0.1718874	-0.1145916	96.62363712	0.24064236	-13.76245116
1.4	140	0.001	-1	0.141	-0.2291832	0.1718874	0	96.64655544	0.26356068	-13.76245116
1.41	141	0	-0.999	0.141	-0.1145916	0	0.1145916	96.64655544	0.26356068	-13.76818074
