TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.061	-1.001	-0.069	-0.1718874	-0.2291832	-0.3437748	87.46776828	-2.53820394	-47.0398518
0.02	2	-0.061	-0.998	-0.095	0.1718874	0.1145916	-0.0572958	87.47349786	-2.53820394	-47.03412222
0.03	3	-0.063	-0.997	-0.094	0.1145916	0	-0.0572958	87.47349786	-2.53247436	-47.03412222
0.04	4	-0.066	-0.998	-0.093	0.286479	-0.1718874	0	87.47922744	-2.53247436	-47.0398518
0.05	5	-0.067	-1	-0.095	0.2291832	-0.3437748	0	87.08388642	-2.58977016	-47.0684997
0.06	6	-0.07	-0.999	-0.095	0.2291832	-0.4583664	-0.0572958	87.08388642	-2.58977016	-47.07422928
0.07	7	-0.071	-0.997	-0.095	0.4010706	-0.5156622	-0.0572958	87.089616	-2.58977016	-47.07995886
0.08	8	-0.071	-0.996	-0.094	0.4583664	-0.6302538	-0.1718874	87.09534558	-2.58977016	-47.08568844
0.09	9	-0.073	-0.996	-0.096	0.5156622	-0.6302538	-0.3437748	87.10107516	-2.58404058	-47.0971476
0.1	10	-0.072	-0.997	-0.095	0.572958	-0.572958	-0.4583664	86.95783566	-2.61268848	-47.10860676
0.11	11	-0.073	-0.996	-0.094	0.6875496	-0.6302538	-0.4583664	86.96929482	-2.6069589	-47.11433634
0.12	12	-0.072	-0.997	-0.093	0.6875496	-0.8021412	-0.3437748	86.9750244	-2.6069589	-47.1257955
0.13	13	-0.073	-0.997	-0.093	0.8021412	-0.8021412	-0.2291832	86.98648356	-2.60122932	-47.13152508
0.14	14	-0.072	-0.998	-0.094	0.6302538	-0.6875496	-0.2291832	86.99221314	-2.60122932	-47.14298424
0.15	15	-0.072	-0.999	-0.093	0.572958	-0.5156622	-0.286479	86.79167784	-2.64706596	-47.1544434
0.16	16	-0.072	-1	-0.094	0.572958	-0.4010706	-0.2291832	86.79740742	-2.64706596	-47.16017298
0.17	17	-0.072	-1	-0.095	0.572958	-0.2291832	-0.286479	86.803137	-2.64133638	-47.16590256
0.18	18	-0.072	-1	-0.096	0.6302538	-0.2291832	-0.2291832	86.80886658	-2.64133638	-47.16590256
0.19	19	-0.073	-0.999	-0.096	0.572958	-0.1145916	-0.2291832	86.81459616	-2.6356068	-47.16590256
0.2	20	-0.073	-0.999	-0.095	0.5156622	-0.0572958	-0.286479	86.56249464	-2.70436176	-47.1830913
0.21	21	-0.072	-0.998	-0.091	0.6302538	0	-0.3437748	86.56822422	-2.69863218	-47.1830913
0.22	22	-0.072	-0.998	-0.092	0.6875496	0.1145916	-0.3437748	86.5739538	-2.69863218	-47.17736172
0.23	23	-0.073	-0.998	-0.091	0.7448454	0.1145916	-0.3437748	86.57968338	-2.6929026	-47.17736172
0.24	24	-0.074	-0.999	-0.091	0.6875496	0.286479	-0.3437748	86.58541296	-2.68717302	-47.17163214
0.25	25	-0.076	-0.997	-0.087	0.7448454	0.572958	-0.3437748	86.48228052	-2.73300966	-47.17163214
0.26	26	-0.074	-0.999	-0.088	0.7448454	0.7448454	-0.3437748	86.4880101	-2.72728008	-47.16017298
0.27	27	-0.072	-0.998	-0.09	0.4010706	0.9167328	-0.3437748	86.49373968	-2.7215505	-47.1544434
