TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.07	-1.005	0.024	-0.0572958	-1.4896908	-0.1718874	91.89673362	-2.44080108	-21.16506852
0.02	2	-0.075	-1.005	0.001	0.4010706	-3.151269	0.0572958	91.9024632	-2.44080108	-21.19371642
0.03	3	-0.076	-1.004	0.002	0.5156622	-2.9793816	0	91.90819278	-2.44080108	-21.22236432
0.04	4	-0.078	-1.005	0.004	0.572958	-2.578311	-0.2291832	91.91965194	-2.4350715	-21.25101222
0.05	5	-0.079	-1.005	0.007	0.5156622	-2.5210152	-0.286479	91.85089698	-2.50382646	-21.23955306
0.06	6	-0.082	-1.005	0.006	0.4010706	-2.1199446	-0.4010706	91.85662656	-2.49809688	-21.26247138
0.07	7	-0.085	-1.005	0.001	0.2291832	-1.9480572	-0.4583664	91.86235614	-2.4923673	-21.27966012
0.08	8	-0.082	-1.005	0.001	0.1145916	-1.718874	-0.3437748	91.86235614	-2.48663772	-21.29684886
0.09	9	-0.076	-1.002	0.001	0.0572958	-1.718874	-0.2291832	91.86808572	-2.48663772	-21.3140376
0.1	10	-0.071	-1.002	0.003	0.1145916	-1.6042824	-0.286479	91.74776454	-2.55539268	-21.29684886
0.11	11	-0.069	-1	0.003	0.4010706	-1.432395	-0.4583664	91.75349412	-2.5496631	-21.3140376
0.12	12	-0.071	-1.006	0.003	0.6302538	-1.3178034	-0.4583664	91.7592237	-2.54393352	-21.32549676
0.13	13	-0.074	-1.01	0.006	0.7448454	-1.718874	-0.4010706	91.76495328	-2.53820394	-21.3426855
0.14	14	-0.077	-1.008	0.008	0.8021412	-2.0626488	-0.286479	91.77641244	-2.53247436	-21.35987424
0.15	15	-0.077	-1.006	0.008	0.6875496	-1.6042824	-0.4583664	91.69046874	-2.6069589	-21.3426855
0.16	16	-0.074	-1.007	0.009	0.8021412	-0.9740286	-0.5156622	91.7019279	-2.60122932	-21.35414466
0.17	17	-0.072	-1.007	0.008	0.7448454	-0.6875496	-0.572958	91.70765748	-2.59549974	-21.35987424
0.18	18	-0.076	-1.004	0.008	0.8021412	-0.8021412	-0.6302538	91.71911664	-2.58404058	-21.36560382
