TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.052	-1.002	-0.08	-0.4010706	0.1145916	0.0572958	85.49679276	-3.34034514	-39.85495848
0.02	2	-0.047	-1	-0.099	-0.5156622	-0.4010706	0	85.49106318	-3.34034514	-39.86068806
0.03	3	-0.049	-0.998	-0.097	-0.6875496	-0.2291832	-0.1145916	85.47960402	-3.34034514	-39.86068806
0.04	4	-0.048	-0.999	-0.096	-0.859437	0.0572958	-0.1718874	85.47387444	-3.34034514	-39.86068806
0.05	5	-0.046	-1.001	-0.1	-0.859437	0.4583664	-0.1718874	85.370742	-3.31169724	-39.86641764
0.06	6	-0.047	-1.008	-0.098	-0.9167328	0.859437	-0.1145916	85.35928284	-3.31169724	-39.85495848
0.07	7	-0.045	-1.008	-0.097	-1.145916	0.7448454	0	85.34782368	-3.31169724	-39.8492289
0.08	8	-0.04	-1.005	-0.101	-1.2032118	0.3437748	-0.0572958	85.33636452	-3.31169724	-39.84349932
0.09	9	-0.036	-1	-0.103	-1.145916	0	0	85.32490536	-3.31169724	-39.84349932
0.1	10	-0.04	-0.997	-0.102	-0.6875496	-0.286479	0.1145916	85.17593628	-3.2658606	-39.86068806
0.11	11	-0.047	-0.998	-0.101	-0.4010706	-0.286479	0.1718874	85.1702067	-3.2658606	-39.86641764
0.12	12	-0.052	-0.998	-0.104	-0.4010706	0	0.286479	85.1702067	-3.27159018	-39.86641764
0.13	13	-0.052	-0.997	-0.105	-0.3437748	0	0.3437748	85.16447712	-3.27159018	-39.86068806
0.14	14	-0.05	-0.996	-0.107	-0.1718874	-0.2291832	0.3437748	85.16447712	-3.27731976	-39.86641764
0.15	15	-0.047	-0.994	-0.108	-0.0572958	-0.4010706	0.1718874	84.91810518	-3.22002396	-39.88933596
0.16	16	-0.045	-0.996	-0.107	-0.286479	-0.4010706	0	84.9123756	-3.22002396	-39.89506554
0.17	17	-0.045	-0.998	-0.106	-0.286479	-0.6302538	-0.1145916	84.9123756	-3.22002396	-39.90079512
0.18	18	-0.047	-0.998	-0.106	-0.286479	-0.8021412	-0.0572958	84.9123756	-3.22002396	-39.91225428
0.19	19	-0.049	-0.997	-0.104	-0.1718874	-0.859437	0	84.90664602	-3.22002396	-39.91798386
0.2	20	-0.049	-0.996	-0.103	-0.2291832	-0.6302538	0	84.75767694	-3.18564648	-39.94090218
0.21	21	-0.05	-0.999	-0.103	-0.2291832	-0.572958	0	84.75767694	-3.18564648	-39.94663176
0.22	22	-0.048	-0.999	-0.101	-0.1145916	-0.6302538	0.1145916	84.75194736	-3.18564648	-39.95236134
0.23	23	-0.048	-1.002	-0.1	-0.286479	-0.6302538	0	84.75194736	-3.19137606	-39.95809092
0.24	24	-0.045	-1.001	-0.099	-0.4010706	-0.9740286	0	84.74621778	-3.19137606	-39.96955008
0.25	25	-0.045	-0.998	-0.098	-0.572958	-1.3178034	0	84.69465156	-3.16845774	-39.98673882
0.26	26	-0.05	-0.999	-0.098	-0.7448454	-1.3750992	0	84.6831924	-3.17418732	-39.99819798
0.27	27	-0.053	-0.997	-0.092	-0.6875496	-1.3178034	0.0572958	84.67746282	-3.17418732	-40.01538672
0.28	28	-0.053	-0.998	-0.095	-0.8021412	-0.9167328	0.1145916	84.67173324	-3.17418732	-40.0211163
0.29	29	-0.057	-0.997	-0.097	-1.145916	-0.7448454	0.2291832	84.66027408	-3.1799169	-40.03257546
0.3	30	-0.057	-0.993	-0.106	-1.2032118	-1.3178034	0.1718874	84.5972487	-3.1799169	-40.0497642
0.31	31	-0.056	-0.988	-0.108	-1.2605076	-2.0626488	-0.0572958	84.58578954	-3.1799169	-40.06695294
0.32	32	-0.061	-0.988	-0.103	-1.145916	-2.5210152	-0.4010706	84.58005996	-3.17418732	-40.09560084
0.33	33	-0.073	-0.985	-0.098	-1.2605076	-2.5210152	-0.859437	84.5686008	-3.16845774	-40.11851916
0.34	34	-0.079	-0.985	-0.091	-1.8334656	-1.6615782	-1.3178034	84.55141206	-3.15699858	-40.1357079
0.35	35	-0.079	-0.985	-0.095	-3.3804522	-0.859437	-1.432395	84.49984584	-3.15699858	-40.15289664
0.36	36	-0.079	-0.982	-0.1	-4.6409598	-0.6875496	-1.5469866	84.44827962	-3.13980984	-40.15862622
0.37	37	-0.082	-0.987	-0.095	-5.5003968	-1.0886202	-1.7761698	84.3967134	-3.1226211	-40.17008538
0.38	38	-0.075	-0.993	-0.101	-6.875496	-1.5469866	-1.8907614	84.32795844	-3.10543236	-40.1930037
0.39	39	-0.064	-0.996	-0.11	-8.2505952	-2.291832	-2.005353	84.24201474	-3.08824362	-40.21592202
0.4	40	-0.067	-0.999	-0.113	-8.8235532	-3.7815228	-2.0626488	84.15034146	-3.07678446	-40.25602908
0.41	41	-0.087	-1.01	-0.114	-9.167328	-4.9847346	-2.0626488	84.05866818	-3.05959572	-40.31332488
0.42	42	-0.112	-1.01	-0.118	-9.1100322	-5.6722842	-1.8907614	83.97272448	-3.04240698	-40.37062068
0.43	43	-0.137	-1.005	-0.116	-8.1932994	-4.6982556	-2.2345362	83.89251036	-3.02521824	-40.4221869
0.44	44	-0.148	-0.998	-0.103	-7.1046792	-2.5210152	-2.86479	83.81802582	-3.00229992	-40.4508348
0.45	45	-0.145	-0.995	-0.093	-6.2452422	-0.2291832	-3.3804522	83.75500044	-2.99657034	-40.45656438
0.46	46	-0.133	-0.993	-0.089	-6.1879464	1.3178034	-3.6669312	83.68624548	-2.96219286	-40.4508348
0.47	47	-0.122	-0.992	-0.093	-6.1879464	2.1199446	-3.724227	83.6232201	-2.9220858	-40.43364606
0.48	48	-0.116	-0.997	-0.092	-6.016059	2.005353	-3.4950438	83.56019472	-2.88770832	-40.41645732
0.49	49	-0.112	-1.005	-0.082	-5.72958	1.3750992	-2.9220858	83.50289892	-2.85906042	-40.40499816
0.5	50	-0.106	-1.01	-0.074	-5.6722842	1.0313244	-2.7501984	83.4513327	-2.84760126	-40.39926858
0.51	51	-0.097	-1.011	-0.071	-6.2452422	0.572958	-2.9793816	83.38830732	-2.81895336	-40.39926858
0.52	52	-0.096	-1.012	-0.08	-7.1046792	-0.6875496	-3.3804522	83.31955236	-2.78457588	-40.41072774
0.53	53	-0.101	-1.006	-0.092	-7.9068204	-2.6929026	-3.7815228	83.23933824	-2.7501984	-40.43937564
0.54	54	-0.108	-1.001	-0.099	-8.1360036	-4.6982556	-4.1252976	83.15912412	-2.71582092	-40.49094186
0.55	55	-0.108	-0.994	-0.093	-8.0787078	-5.72958	-4.870143	83.07891	-2.68144344	-40.55969682
0.56	56	-0.101	-0.99	-0.085	-7.7922288	-5.6149884	-5.5003968	83.00442546	-2.6356068	-40.6227222
0.57	57	-0.095	-0.991	-0.083	-7.9068204	-5.72958	-5.9014674	82.92994092	-2.58404058	-40.68574758
0.58	58	-0.1	-0.999	-0.084	-8.7662574	-6.302538	-6.016059	82.84399722	-2.52674478	-40.75450254
0.59	59	-0.111	-1.007	-0.085	-9.9121734	-7.448454	-5.6722842	82.74659436	-2.48090814	-40.83471666
0.6	60	-0.114	-1.006	-0.085	-10.313244	-8.59437	-5.2139178	82.6491915	-2.45226024	-40.93211952
0.61	61	-0.111	-1.001	-0.082	-10.1986524	-9.5111028	-4.9847346	82.55178864	-2.41215318	-41.02952238
0.62	62	-0.104	-0.992	-0.085	-10.7716104	-9.453807	-5.2139178	82.4486562	-2.37204612	-41.13265482
0.63	63	-0.1	-0.983	-0.089	-10.7143146	-9.0527364	-5.72958	82.34552376	-2.32620948	-41.23005768
0.64	64	-0.097	-0.981	-0.094	-10.7143146	-9.0527364	-6.0733548	82.24239132	-2.27464326	-41.32746054
0.65	65	-0.093	-0.979	-0.09	-10.4851314	-9.3965112	-5.9014674	82.14498846	-2.2345362	-41.43059298
0.66	66	-0.091	-0.975	-0.075	-9.9121734	-10.4851314	-5.156622	82.0475856	-2.19442914	-41.539455
0.67	67	-0.1	-0.967	-0.069	-10.7143146	-9.9694692	-4.7555514	81.94445316	-2.16005166	-41.64831702
0.68	68	-0.11	-0.959	-0.081	-12.2040054	-7.7922288	-4.9274388	81.82413198	-2.1199446	-41.73426072
0.69	69	-0.108	-0.953	-0.1	-13.6364004	-5.156622	-4.870143	81.68662206	-2.07983754	-41.79155652
0.7	70	-0.085	-0.937	-0.125	-15.0687954	-1.5469866	-4.1825934	81.5319234	-2.05118964	-41.81447484
0.71	71	-0.043	-0.907	-0.133	-15.756345	0.6302538	-2.578311	81.37149516	-2.02254174	-41.81447484
0.72	72	0	-0.89	-0.123	-16.1001198	0.286479	0	81.21106692	-2.02254174	-41.81447484
0.73	73	0.031	-0.891	-0.106	-17.475219	-2.4064236	2.9793816	81.03344994	-2.05691922	-41.83166358
0.74	74	0.016	-0.92	-0.099	-19.480572	-8.307891	6.5317212	80.83864422	-2.13713334	-41.90614812
0.75	75	-0.031	-0.98	-0.102	-20.7983754	-13.6936962	8.3651868	80.63810892	-2.24026578	-42.03219888
0.76	76	-0.083	-1.043	-0.106	-21.0848544	-15.9282324	7.5057498	80.43184404	-2.33766864	-42.17543838
0.77	77	-0.09	-1.075	-0.104	-20.3973048	-14.6677248	4.870143	80.23130874	-2.4064236	-42.3129483
0.78	78	-0.064	-1.08	-0.096	-18.907614	-14.4958374	2.0626488	80.04796218	-2.45226024	-42.4561878
0.79	79	-0.027	-1.075	-0.07	-16.329303	-16.5011904	0.0572958	79.88753394	-2.47517856	-42.61661604
0.8	80	0.002	-1.071	-0.046	-14.2093584	-20.2827132	-0.9167328	79.77294234	-2.4923673	-42.81715134
0.81	81	0.016	-1.071	-0.019	-12.1467096	-24.923673	-1.8334656	79.65835074	-2.50955604	-43.06925286
0.82	82	0	-1.08	0.006	-9.453807	-29.9084076	-3.5523396	79.5838662	-2.5210152	-43.36719102
0.83	83	-0.033	-1.09	0.027	-7.734933	-32.945085	-5.9587632	79.52084082	-2.51528562	-43.69950666
0.84	84	-0.067	-1.09	0.026	-7.2192708	-33.6899304	-9.167328	79.4692746	-2.48090814	-44.04901104
0.85	85	-0.094	-1.087	0.012	-6.9900876	-32.2575354	-12.7769634	79.42916754	-2.4064236	-44.38705626
0.86	86	-0.105	-1.087	-0.007	-6.8182002	-29.2781538	-16.4438946	79.37760132	-2.291832	-44.70218316
0.87	87	-0.096	-1.076	-0.016	-7.5630456	-25.8977016	-19.4232762	79.31457594	-2.14286292	-44.99439174
0.88	88	-0.065	-1.055	-0.016	-8.9954406	-23.2620948	-21.2567418	79.23436182	-1.97097552	-45.25795242
0.89	89	-0.015	-1.019	-0.038	-10.9434978	-21.8869956	-21.8296998	79.13122938	-1.79335854	-45.51578352
0.9	90	0.022	-0.992	-0.047	-12.4331886	-21.485925	-21.4286292	79.02809694	-1.61574156	-45.76215546
0.91	91	0.054	-0.964	-0.041	-12.2040054	-22.7464326	-20.2254174	78.91350534	-1.45531332	-46.02571614
