TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.061	-1.007	0.104	-0.6302538	0	0.286479	94.0224078	4.14248634	15.8136408
0.02	2	0.061	-1.01	0.106	-0.6875496	-0.1145916	0.4010706	94.01667822	4.13675676	15.80791122
0.03	3	0.06	-1.007	0.107	-0.9167328	-0.286479	0.5156622	94.00521906	4.13102718	15.80791122
0.04	4	0.062	-1.002	0.105	-1.0886202	-0.3437748	0.572958	93.9937599	4.1252976	15.80218164
0.05	5	0.062	-1	0.106	-1.0886202	-0.3437748	0.572958	94.02813738	4.10810886	15.77926332
0.06	6	0.062	-1.001	0.106	-1.0313244	-0.3437748	0.572958	94.01667822	4.10237928	15.77353374
0.07	7	0.061	-1.002	0.106	-0.8021412	-0.5156622	0.572958	94.00521906	4.0966497	15.76780416
0.08	8	0.06	-1	0.107	-0.6875496	-0.5156622	0.5156622	93.99948948	4.0966497	15.76207458
0.09	9	0.06	-1.002	0.106	-0.572958	-0.4010706	0.286479	93.9937599	4.09092012	15.756345
0.1	10	0.061	-1.001	0.104	-0.5156622	-0.286479	0.286479	94.0510557	4.07373138	15.7276971
0.11	11	0.062	-1	0.105	-0.3437748	-0.3437748	0.1718874	94.04532612	4.07373138	15.7276971
0.12	12	0.062	-0.998	0.105	-0.286479	-0.1718874	0.286479	94.03959654	4.0680018	15.72196752
0.13	13	0.062	-0.998	0.106	-0.2291832	-0.1718874	0.3437748	94.03959654	4.0680018	15.72196752
0.14	14	0.062	-0.998	0.105	-0.1145916	-0.2291832	0.4010706	94.03959654	4.06227222	15.72196752
0.15	15	0.062	-0.998	0.105	-0.1718874	-0.3437748	0.4583664	94.09116276	4.04508348	15.69331962
0.16	16	0.061	-1	0.105	-0.2291832	-0.286479	0.5156622	94.08543318	4.0393539	15.68759004
0.17	17	0.059	-1.002	0.106	-0.1145916	-0.1718874	0.5156622	94.08543318	4.03362432	15.68759004
0.18	18	0.059	-1.002	0.104	-0.2291832	0	0.4583664	94.0797036	4.02789474	15.68759004
0.19	19	0.058	-1.003	0.104	-0.1145916	0.2291832	0.2291832	94.0797036	4.02789474	15.68759004
0.2	20	0.061	-1.004	0.104	0	0.286479	0.1718874	94.17137688	3.99351726	15.65894214
0.21	21	0.062	-1.004	0.103	0	0.286479	0.1145916	94.17137688	3.99351726	15.65894214
0.22	22	0.062	-1.004	0.105	-0.0572958	0.4583664	0.2291832	94.17137688	3.98778768	15.66467172
0.23	23	0.063	-1.003	0.105	-0.0572958	0.4010706	0.2291832	94.17137688	3.98778768	15.6704013
0.24	24	0.063	-1.001	0.104	0	0.4010706	0.286479	94.17137688	3.9820581	15.6704013
0.25	25	0.063	-1.002	0.103	-0.0572958	0.5156622	0.3437748	94.20002478	3.97632852	15.66467172
0.26	26	0.063	-1.004	0.103	-0.1145916	0.3437748	0.3437748	94.20002478	3.97059894	15.6704013
0.27	27	0.062	-1.006	0.104	0	0.286479	0.4583664	94.20002478	3.96486936	15.6704013
0.28	28	0.062	-1.004	0.103	-0.1718874	0.0572958	0.5156622	94.20002478	3.95913978	15.6704013
0.29	29	0.061	-1.004	0.103	-0.286479	0.0572958	0.5156622	94.1942952	3.9534102	15.6704013
0.3	30	0.06	-1.004	0.103	-0.3437748	0.286479	0.4010706	94.21721352	3.94195104	15.66467172
0.31	31	0.06	-1.003	0.103	-0.3437748	0.286479	0.3437748	94.21148394	3.93622146	15.66467172
0.32	32	0.06	-1.003	0.104	-0.286479	0.4010706	0.3437748	94.21148394	3.93049188	15.6704013
0.33	33	0.06	-1.002	0.103	-0.3437748	0.4010706	0.3437748	94.20575436	3.93049188	15.67613088
0.34	34	0.06	-1.001	0.103	-0.286479	0.4010706	0.4010706	94.20575436	3.9247623	15.67613088
0.35	35	0.061	-1.002	0.104	-0.2291832	0.2291832	0.4583664	94.24586142	3.90757356	15.66467172
0.36	36	0.061	-1.001	0.106	-0.1718874	0.2291832	0.4010706	94.24013184	3.90757356	15.66467172
0.37	37	0.063	-1.001	0.103	-0.1718874	0.4010706	0.4583664	94.24013184	3.90184398	15.6704013
0.38	38	0.063	-0.999	0.103	-0.0572958	0.4010706	0.4583664	94.24013184	3.8961144	15.67613088
0.39	39	0.06	-0.997	0.105	0	0.5156622	0.4583664	94.24013184	3.89038482	15.68186046
0.4	40	0.06	-0.998	0.105	0.0572958	0.4010706	0.286479	94.26877974	3.87892566	15.6704013
0.41	41	0.06	-0.999	0.103	0.1145916	0.3437748	0.286479	94.26877974	3.87892566	15.67613088
0.42	42	0.061	-1	0.104	0.1718874	0.4583664	0.286479	94.27450932	3.87319608	15.68186046
