TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.081	-1.007	0.11	-2.005353	4.6409598	1.7761698	97.16794722	7.32240324	9.70590852
0.02	2	0.082	-1.01	0.114	-2.2345362	5.2139178	2.0626488	97.15075848	7.29375534	9.75747474
0.03	3	0.081	-1.013	0.116	-2.6929026	5.6149884	2.4064236	97.12784016	7.26510744	9.80904096
0.04	4	0.082	-1.018	0.117	-3.151269	5.9587632	2.7501984	97.10492184	7.22500038	9.86060718
0.05	5	0.081	-1.023	0.117	-3.724227	6.1879464	3.2085648	97.05335562	7.161975	9.92363256
0.06	6	0.079	-1.03	0.12	-4.5263682	6.4171296	3.7815228	97.01324856	7.11613836	9.98092836
0.07	7	0.073	-1.039	0.119	-6.0733548	6.589017	4.8128472	96.95595276	7.05884256	10.03822416
0.08	8	0.065	-1.045	0.114	-7.161975	7.734933	5.8441716	96.89292738	6.98435802	10.10697912
0.09	9	0.058	-1.048	0.111	-7.734933	9.3965112	7.0473834	96.82417242	6.9041439	10.19292282
0.1	10	0.053	-1.051	0.105	-7.8495246	11.172681	8.6516658	96.7439583	6.78382272	10.29605526
0.11	11	0.048	-1.053	0.099	-7.6203414	12.6623718	10.313244	96.67520334	6.66350154	10.40491728
0.12	12	0.041	-1.054	0.093	-7.448454	13.5791046	11.8029348	96.61217796	6.52599162	10.52523846
0.13	13	0.035	-1.053	0.085	-7.5630456	13.750992	12.9488508	96.54915258	6.37702254	10.64555964
0.14	14	0.031	-1.046	0.078	-8.0787078	13.750992	13.8655836	96.47466804	6.22232388	10.76015124
0.15	15	0.028	-1.037	0.074	-8.7089616	13.4072172	14.7823164	96.38299476	6.03897732	10.88047242
0.16	16	0.03	-1.032	0.069	-9.740286	12.5477802	15.469866	96.29705106	5.8728195	10.98360486
0.17	17	0.029	-1.03	0.063	-11.4018642	11.2872726	15.8709366	96.18818904	5.69520252	11.07527814
0.18	18	0.029	-1.025	0.054	-13.6936962	9.8548776	15.9282324	96.0564087	5.52331512	11.15549226
0.19	19	0.029	-1.014	0.047	-15.6417534	8.0787078	15.8709366	95.90171004	5.3571573	11.21851764
0.2	20	0.03	-0.998	0.047	-17.0741484	6.1879464	15.5844576	95.7126339	5.17954032	11.26435428
0.21	21	0.034	-0.98	0.055	-17.18874	3.9534102	15.1260912	95.5407465	5.02484166	11.28154302
0.22	22	0.034	-0.973	0.073	-17.2460358	2.2345362	14.4958374	95.3688591	4.87587258	11.2872726
0.23	23	0.024	-0.975	0.095	-18.1627686	1.718874	13.5218088	95.17978296	4.73836266	11.29300218
0.24	24	0.018	-0.984	0.108	-19.7097552	1.3178034	12.6623718	94.98497724	4.6123119	11.29300218
0.25	25	0.022	-0.998	0.111	-21.5432208	0.8021412	12.1467096	94.76152362	4.48053156	11.2872726
0.26	26	0.027	-1.012	0.1	-22.7464326	0	11.8029348	94.53234042	4.36021038	11.27581344
0.27	27	0.02	-1.022	0.095	-22.6891368	-1.0313244	11.5164558	94.29742764	4.24561878	11.25289512
0.28	28	0.008	-1.034	0.094	-22.2880662	-1.7761698	11.0580894	94.06824444	4.13675676	11.22424722
0.29	29	-0.003	-1.046	0.087	-22.2307704	-2.2345362	10.5424272	93.83906124	4.03362432	11.18986974
