TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.029	-1.006	-0.006	0.286479	2.005353	-0.4010706	86.75157078	4.0393539	-18.5351913
0.02	2	0.007	-1.002	0.012	1.145916	2.4064236	0	86.76302994	4.0393539	-18.51227298
0.03	3	0.007	-0.995	0.013	1.0313244	1.718874	-0.2291832	86.7744891	4.04508348	-18.48935466
0.04	4	0.001	-0.993	0.017	0.572958	1.4896908	-0.9740286	86.78021868	4.05081306	-18.4778955
0.05	5	0.011	-0.985	0.019	-0.0572958	2.2345362	-2.005353	86.80886658	4.04508348	-18.44351802
0.06	6	0.017	-0.988	0.022	-1.3178034	2.6356068	-2.4064236	86.79740742	4.07373138	-18.4205997
0.07	7	0.019	-0.994	0.021	-0.9167328	3.2085648	-2.9220858	86.78594826	4.10237928	-18.3919518
0.08	8	0.021	-1.003	0.025	-0.8021412	3.3804522	-3.3231564	86.78021868	4.13675676	-18.35757432
0.09	9	0.021	-1.017	0.026	-1.2605076	3.9534102	-3.6096354	86.76875952	4.17113424	-18.32319684
0.1	10	0.023	-1.026	0.026	-2.1199446	4.583664	-3.5523396	86.76875952	4.19978214	-18.27163062
0.11	11	0.024	-1.032	0.027	-2.5210152	5.3858052	-3.2658606	86.7458412	4.23415962	-18.2200644
0.12	12	0.028	-1.031	0.028	-2.9220858	6.016059	-2.9793816	86.7171933	4.26280752	-18.1627686
0.13	13	0.029	-1.027	0.029	-3.3231564	6.302538	-2.3491278	86.6885454	4.29145542	-18.1054728
0.14	14	0.029	-1.024	0.031	-3.437748	5.7868758	-1.8907614	86.65416792	4.30864416	-18.048177
0.15	15	0.028	-1.021	0.032	-3.5523396	5.443101	-1.7761698	86.64270876	4.31437374	-17.9908812
0.16	16	0.029	-1.018	0.035	-3.7815228	5.2712136	-1.8907614	86.6026017	4.33729206	-17.93931498
0.17	17	0.03	-1.015	0.035	-4.1825934	5.5003968	-2.4064236	86.56249464	4.36021038	-17.88774876
0.18	18	0.028	-1.014	0.032	-4.297185	5.5576926	-2.86479	86.52238758	4.39458786	-17.83045296
