TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.074	-1.006	0.011	-0.572958	-2.005353	-0.3437748	92.22904926	-2.95646328	-19.26284796
0.02	2	-0.077	-1.002	0.009	-0.572958	-2.1199446	-0.2291832	92.22331968	-2.9507337	-19.2800367
0.03	3	-0.075	-1.002	0.009	-0.6875496	-1.8907614	-0.2291832	92.2175901	-2.9507337	-19.30295502
0.04	4	-0.074	-1.002	0.007	-0.6302538	-1.8334656	-0.1718874	92.21186052	-2.94500412	-19.32014376
0.05	5	-0.072	-1.002	0.011	-0.286479	-1.9480572	-0.1718874	92.12018724	-2.99084076	-19.3086846
0.06	6	-0.075	-1.004	0.015	-0.4010706	-2.1772404	-0.3437748	92.12018724	-2.98511118	-19.33160292
0.07	7	-0.078	-1.002	0.012	-0.3437748	-2.291832	-0.5156622	92.11445766	-2.9793816	-19.35452124
0.08	8	-0.08	-1.001	0.012	-0.0572958	-2.0626488	-0.5156622	92.11445766	-2.97365202	-19.37743956
0.09	9	-0.079	-1.002	0.013	0.0572958	-1.7761698	-0.4583664	92.12018724	-2.96792244	-19.3946283
0.1	10	-0.078	-1.003	0.013	0	-1.6042824	-0.4583664	92.02278438	-3.0366774	-19.37170998
0.11	11	-0.078	-1.003	0.015	-0.1145916	-1.3178034	-0.3437748	92.02278438	-3.03094782	-19.38889872
0.12	12	-0.076	-1.003	0.016	-0.6302538	-0.9740286	-0.286479	92.0170548	-3.02521824	-19.3946283
0.13	13	-0.077	-1.003	0.015	-0.6875496	-0.859437	-0.2291832	92.01132522	-3.02521824	-19.40608746
0.14	14	-0.074	-1.005	0.013	-0.8021412	-0.859437	-0.2291832	91.99986606	-3.01948866	-19.41181704
0.15	15	-0.072	-1.006	0.011	-0.7448454	-0.8021412	-0.4010706	91.89100404	-3.05959572	-19.3946283
0.16	16	-0.07	-1.006	0.01	-0.6302538	-0.572958	-0.5156622	91.88527446	-3.05386614	-19.40035788
