TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.007	-1.017	0.017	0.572958	5.0993262	-0.9167328	90.12056382	1.56417534	-20.1681216
0.02	2	0.009	-1.019	0.018	0.1718874	3.9534102	-1.0313244	90.1262934	1.5756345	-20.12801454
0.03	3	0.011	-1.019	0.02	-0.286479	2.1199446	-1.145916	90.12056382	1.58709366	-20.10509622
0.04	4	0.009	-1.013	0.02	-0.6302538	0.286479	-1.432395	90.11483424	1.59855282	-20.10509622
0.05	5	0.01	-1.011	0.018	-1.145916	-0.4583664	-1.9480572	90.0976455	1.61001198	-20.10509622
0.06	6	0.018	-1.013	0.019	-1.7761698	-0.572958	-2.6929026	90.08045676	1.63865988	-20.1108258
0.07	7	0.022	-1.018	0.025	-1.8907614	-0.8021412	-2.86479	90.06326802	1.66730778	-20.12228496
0.08	8	0.02	-1.019	0.029	-1.4896908	-1.4896908	-2.7501984	90.04607928	1.69595568	-20.13374412
0.09	9	0.012	-1.014	0.028	-1.3178034	-1.6042824	-2.1772404	90.02889054	1.718874	-20.15093286
0.1	10	0.003	-1.007	0.028	-1.0886202	-0.9740286	-1.4896908	90.02316096	1.70741484	-20.15093286
0.11	11	-0.002	-0.996	0.031	-0.9740286	0	-1.0313244	90.01743138	1.718874	-20.15093286
0.12	12	-0.003	-0.988	0.032	-0.9167328	0.9167328	-0.6302538	90.00597222	1.72460358	-20.1394737
0.13	13	0.002	-0.987	0.033	-0.9167328	1.7761698	-0.4010706	89.99451306	1.73033316	-20.12228496
0.14	14	0.011	-0.993	0.033	-0.6875496	2.2345362	-0.1718874	89.98878348	1.73033316	-20.09936664
0.15	15	0.02	-0.999	0.03	-0.3437748	2.1772404	0.2291832	89.99451306	1.72460358	-20.07644832
0.16	16	0.025	-1.004	0.029	-0.1718874	1.6042824	0.5156622	89.99451306	1.718874	-20.06498916
0.17	17	0.026	-1.008	0.03	-0.0572958	0.859437	0.572958	89.99451306	1.71314442	-20.05353
0.18	18	0.024	-1.01	0.028	0.0572958	0.0572958	0.6302538	89.99451306	1.70741484	-20.05353
0.19	19	0.021	-1.009	0.029	0.286479	-0.5156622	0.572958	89.99451306	1.70168526	-20.05925958
0.2	20	0.017	-1.006	0.033	0.5156622	-0.9740286	0.4010706	90.01743138	1.68449652	-20.05925958
0.21	21	0.016	-1.004	0.034	0.3437748	-0.8021412	0.2291832	90.02316096	1.67876694	-20.07071874
0.22	22	0.02	-1.005	0.033	0.1718874	-0.7448454	0	90.02316096	1.67876694	-20.07644832
0.23	23	0.022	-1.005	0.036	0.4583664	-0.6875496	0	90.02889054	1.67876694	-20.0821779
0.24	24	0.021	-1.005	0.037	0.9167328	-0.7448454	0	90.0403497	1.67876694	-20.09363706
0.25	25	0.019	-1.006	0.038	1.432395	-1.0313244	0.1145916	90.0689976	1.67303736	-20.09936664
0.26	26	0.016	-1.007	0.039	1.7761698	-1.0313244	0.286479	90.08618634	1.67303736	-20.1108258
0.27	27	0.016	-1.007	0.038	2.0626488	-1.145916	0.3437748	90.10910466	1.66730778	-20.12228496
0.28	28	0.015	-1.007	0.04	2.291832	-1.2605076	0.286479	90.13202298	1.66730778	-20.13374412
0.29	29	0.016	-1.008	0.039	2.291832	-1.3750992	0.1718874	90.1549413	1.6615782	-20.14520328
0.3	30	0.018	-1.007	0.035	2.1772404	-1.432395	0.1145916	90.1835892	1.6615782	-20.15666244
0.31	31	0.023	-1.006	0.035	2.1772404	-1.0313244	0.1145916	90.20650752	1.6615782	-20.1681216
0.32	32	0.025	-1.006	0.039	2.0626488	-0.9740286	0.1718874	90.22942584	1.65584862	-20.17958076
0.33	33	0.026	-1.004	0.044	2.005353	-1.2032118	0.2291832	90.24661458	1.65584862	-20.19103992
0.34	34	0.026	-1.004	0.048	2.005353	-1.0313244	0.1718874	90.2695329	1.65584862	-20.20249908
0.35	35	0.025	-1.008	0.045	1.9480572	-1.0886202	0.1145916	90.30391038	1.65584862	-20.21395824
0.36	36	0.022	-1.01	0.043	1.6615782	-1.2032118	0	90.32109912	1.65584862	-20.2254174
0.37	37	0.021	-1.009	0.041	1.6615782	-1.3750992	0	90.33828786	1.65584862	-20.23687656
0.38	38	0.02	-1.008	0.038	1.9480572	-1.6042824	0	90.3554766	1.65584862	-20.2540653
0.39	39	0.021	-1.01	0.036	2.005353	-1.6615782	0.1145916	90.37839492	1.65584862	-20.27125404
0.4	40	0.022	-1.011	0.034	1.8334656	-1.6615782	0.2291832	90.40131324	1.65584862	-20.28844278
0.41	41	0.022	-1.013	0.032	1.6615782	-1.6042824	0.3437748	90.41850198	1.65011904	-20.30563152
0.42	42	0.022	-1.01	0.032	1.432395	-1.7761698	0.3437748	90.42996114	1.65011904	-20.32282026
0.43	43	0.021	-1.004	0.035	1.5469866	-1.8907614	0.4010706	90.44714988	1.64438946	-20.340009
0.44	44	0.02	-0.999	0.037	1.4896908	-2.005353	0.4010706	90.46433862	1.63865988	-20.35719774
0.45	45	0.02	-0.999	0.039	1.3750992	-2.005353	0.5156622	90.48152736	1.6329303	-20.38011606
0.46	46	0.021	-1.002	0.037	1.2605076	-1.9480572	0.572958	90.49298652	1.62720072	-20.3973048
0.47	47	0.022	-1.004	0.035	1.2032118	-1.9480572	0.572958	90.50444568	1.62147114	-20.42022312
0.48	48	0.021	-1.007	0.034	1.0313244	-1.8907614	0.4583664	90.51590484	1.62147114	-20.43741186
0.49	49	0.018	-1.008	0.035	0.9740286	-1.6042824	0.4010706	90.527364	1.61574156	-20.4546006
0.5	50	0.018	-1.007	0.032	0.9740286	-1.3750992	0.4010706	90.53882316	1.6042824	-20.46605976
0.51	51	0.016	-1.004	0.032	0.9167328	-1.145916	0.5156622	90.54455274	1.59855282	-20.47751892
0.52	52	0.015	-1.005	0.036	0.8021412	-0.9167328	0.572958	90.5560119	1.59282324	-20.4832485
0.53	53	0.015	-1.009	0.033	0.572958	-0.3437748	0.5156622	90.56174148	1.59282324	-20.48897808
0.54	54	0.017	-1.012	0.033	0.3437748	0.0572958	0.4583664	90.56747106	1.58709366	-20.48897808
0.55	55	0.019	-1.011	0.036	0.1718874	0.6302538	0.4010706	90.57320064	1.5756345	-20.47751892
0.56	56	0.019	-1.006	0.038	0.1718874	0.9740286	0.4583664	90.57893022	1.56990492	-20.46605976
0.57	57	0.019	-1.004	0.04	0.4010706	1.145916	0.5156622	90.5846598	1.56417534	-20.4546006
0.58	58	0.021	-1.003	0.04	0.6302538	1.145916	0.6302538	90.59038938	1.55844576	-20.44314144
0.59	59	0.021	-1.006	0.041	0.8021412	0.859437	0.8021412	90.59611896	1.5469866	-20.43741186
0.6	60	0.021	-1.011	0.042	0.6302538	0.5156622	0.859437	90.61903728	1.54125702	-20.43168228
0.61	61	0.019	-1.014	0.04	0.572958	0.1145916	0.6875496	90.62476686	1.52979786	-20.4259527
0.62	62	0.017	-1.016	0.04	0.4583664	0.0572958	0.5156622	90.63049644	1.52406828	-20.4259527
0.63	63	0.016	-1.014	0.039	0.3437748	0.572958	0.4583664	90.63622602	1.52406828	-20.42022312
0.64	64	0.015	-1.01	0.037	0.4010706	0.6875496	0.3437748	90.6419556	1.5183387	-20.41449354
0.65	65	0.014	-1.007	0.036	0.4010706	0.6302538	0.4010706	90.64768518	1.50114996	-20.40303438
0.66	66	0.016	-1.005	0.035	0.5156622	0.859437	0.4010706	90.65341476	1.49542038	-20.3973048
