TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.001	-1.028	-0.014	-6.016059	5.3858052	-3.8388186	87.25004424	-1.61001198	-31.18037436
0.02	2	0.002	-1.031	-0.011	-7.6203414	5.5003968	-3.8388186	87.16983012	-1.56990492	-31.12880814
0.03	3	0.005	-1.028	-0.011	-8.8235532	5.5003968	-3.9534102	87.07815684	-1.52979786	-31.07724192
0.04	4	0.008	-1.022	-0.013	-9.3965112	5.9014674	-4.010706	86.98075398	-1.4896908	-31.01994612
0.05	5	0.01	-1.017	-0.01	-9.6256944	6.6463128	-4.0680018	86.88335112	-1.432395	-30.9683799
0.06	6	0.012	-1.013	-0.006	-9.6829902	7.8495246	-3.9534102	86.78594826	-1.38655836	-30.89389536
0.07	7	0.013	-1.011	-0.001	-9.9121734	9.5683986	-3.6096354	86.68281582	-1.35218088	-30.80222208
0.08	8	0.015	-1.012	0.002	-10.5424272	10.9434978	-3.151269	86.56822422	-1.3178034	-30.69908964
0.09	9	0.02	-1.012	0.004	-11.2872726	11.6883432	-2.5210152	86.44790304	-1.2891555	-30.58449804
0.1	10	0.025	-1.019	0.004	-12.2040054	11.45916	-2.005353	86.33331144	-1.24331886	-30.4813656
0.11	11	0.032	-1.022	0.002	-12.891555	11.745639	-1.8907614	86.19580152	-1.22613012	-30.366774
0.12	12	0.036	-1.019	-0.002	-13.1207382	12.0894138	-1.718874	86.0582916	-1.2032118	-30.2521824
0.13	13	0.035	-1.011	-0.006	-13.1207382	12.1467096	-1.5469866	85.92078168	-1.18602306	-30.13186122
0.14	14	0.037	-1.005	-0.006	-13.0634424	11.5737516	-1.432395	85.78327176	-1.16310474	-30.0229992
0.15	15	0.043	-1.001	0	-12.605076	10.599723	-1.2605076	85.66868016	-1.1172681	-29.93132592
0.16	16	0.047	-0.998	0.008	-12.1467096	9.0527364	-1.3178034	85.5426294	-1.10580894	-29.84538222
0.17	17	0.051	-0.992	0.02	-11.8029348	7.5057498	-1.4896908	85.41657864	-1.08289062	-29.77089768
0.18	18	0.049	-0.986	0.031	-11.45916	5.3285094	-1.7761698	85.30198704	-1.06570188	-29.72506104
0.19	19	0.043	-0.984	0.041	-11.3445684	4.010706	-2.0626488	85.18166586	-1.04278356	-29.68495398
0.2	20	0.034	-0.989	0.048	-11.45916	3.3231564	-2.1772404	85.10718132	-0.99121734	-29.66776524
0.21	21	0.03	-0.993	0.059	-11.8602306	2.6356068	-1.9480572	84.98686014	-0.96829902	-29.64484692
0.22	22	0.029	-1.002	0.066	-12.2040054	1.5469866	-1.718874	84.86080938	-0.95111028	-29.63338776
0.23	23	0.025	-1.009	0.071	-12.2613012	0.2291832	-1.6615782	84.73475862	-0.93965112	-29.63338776
0.24	24	0.018	-1.019	0.079	-12.4904844	-0.859437	-1.8907614	84.60870786	-0.92246238	-29.64484692
0.25	25	0.006	-1.027	0.09	-13.0061466	-1.0886202	-2.291832	84.53422332	-0.8880849	-29.66776524
0.26	26	-0.014	-1.032	0.091	-13.5791046	0.5156622	-3.6096354	84.3967134	-0.85370742	-29.66776524
0.27	27	-0.029	-1.031	0.084	-13.8082878	3.0939732	-4.7555514	84.25920348	-0.8021412	-29.63911734
0.28	28	-0.034	-1.028	0.076	-13.9228794	5.72958	-5.443101	84.11596398	-0.7448454	-29.5932807
0.29	29	-0.029	-1.023	0.062	-14.2666542	8.1932994	-5.6722842	83.9669949	-0.68182002	-29.51879616
0.3	30	-0.013	-1.014	0.054	-14.32395	9.9694692	-5.7868758	83.84667372	-0.61879464	-29.42712288
