TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.002	-0.992	0.183	0.0572958	-0.0572958	0.0572958	99.61447788	0.92819196	-45.6074568
0.02	2	-0.001	-0.991	0.182	0	0.1145916	0.1718874	99.61447788	0.92819196	-45.60172722
0.03	3	-0.001	-0.993	0.182	-0.0572958	0.1145916	0.1718874	99.61447788	0.92246238	-45.60172722
0.04	4	0	-0.991	0.182	0	0.2291832	0.1718874	99.61447788	0.92246238	-45.60172722
0.05	5	0.001	-0.991	0.183	0	0.2291832	0.1145916	99.5801004	0.88235532	-45.59599764
0.06	6	0.002	-0.991	0.184	0.0572958	0.2291832	0.1145916	99.5801004	0.87662574	-45.59599764
0.07	7	0.002	-0.99	0.184	0.0572958	0.2291832	0.1145916	99.5801004	0.87662574	-45.59599764
0.08	8	0.002	-0.991	0.186	0	0.4010706	0.0572958	99.5801004	0.87662574	-45.59026806
0.09	9	0.003	-0.992	0.185	0.0572958	0.4583664	0.1145916	99.58582998	0.87089616	-45.58453848
0.1	10	0.004	-0.994	0.186	0	0.4010706	0.0572958	99.57437082	0.859437	-45.5788089
0.11	11	0.001	-0.995	0.187	0	0.1718874	0.0572958	99.57437082	0.859437	-45.5788089
0.12	12	0.002	-0.995	0.185	0.0572958	0.0572958	0.0572958	99.57437082	0.859437	-45.5788089
0.13	13	0.004	-0.995	0.187	0	0	0.0572958	99.57437082	0.859437	-45.5788089
0.14	14	0.006	-0.995	0.187	0	0.0572958	0	99.57437082	0.85370742	-45.5788089
0.15	15	0.006	-0.995	0.185	0	0.1145916	0	99.5514525	0.84797784	-45.57307932
0.16	16	0.007	-0.995	0.187	-0.1145916	-0.1145916	0	99.5514525	0.84797784	-45.5788089
0.17	17	0.006	-0.995	0.187	-0.1718874	-0.2291832	0	99.54572292	0.84797784	-45.5788089
0.18	18	0.005	-0.994	0.186	-0.2291832	-0.286479	0.0572958	99.54572292	0.84797784	-45.58453848
0.19	19	0.002	-0.992	0.187	-0.3437748	-0.2291832	0.0572958	99.53999334	0.84797784	-45.58453848
