TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.018	-1.008	0.061	-0.8021412	0	0.4010706	92.92232844	-0.8880849	-23.60014002
0.02	2	-0.02	-1.005	0.062	-0.7448454	0	0.3437748	92.91659886	-0.89381448	-23.60014002
0.03	3	-0.02	-1.003	0.063	-0.6302538	0	0.1718874	92.91086928	-0.89381448	-23.60014002
0.04	4	-0.017	-1.001	0.064	-0.6302538	0	0	92.9051397	-0.89381448	-23.60014002
0.05	5	-0.014	-1	0.062	-0.572958	-0.1145916	-0.1145916	92.86503264	-0.87662574	-23.6058696
0.06	6	-0.013	-1.003	0.063	-0.572958	-0.2291832	-0.2291832	92.85930306	-0.87662574	-23.61159918
0.07	7	-0.013	-1.006	0.063	-0.6875496	-0.3437748	-0.1718874	92.85357348	-0.87662574	-23.61159918
0.08	8	-0.013	-1.006	0.063	-0.6875496	-0.4010706	-0.1718874	92.8478439	-0.87089616	-23.61732876
0.09	9	-0.014	-1.006	0.066	-0.6302538	-0.4583664	0	92.84211432	-0.87089616	-23.62305834
0.1	10	-0.018	-1.006	0.069	-0.4010706	-0.3437748	0.0572958	92.83065516	-0.87662574	-23.62305834
0.11	11	-0.023	-1.004	0.071	-0.286479	-0.0572958	0.1718874	92.82492558	-0.87662574	-23.62878792
0.12	12	-0.025	-1.005	0.072	-0.0572958	0.4010706	0.1145916	92.82492558	-0.87662574	-23.62305834
0.13	13	-0.025	-1.007	0.072	0	0.859437	0	92.82492558	-0.88235532	-23.61159918
0.14	14	-0.023	-1.01	0.072	0	1.0313244	0	92.82492558	-0.88235532	-23.6058696
0.15	15	-0.018	-1.012	0.071	-0.0572958	0.9740286	-0.0572958	92.819196	-0.87662574	-23.59441044
0.16	16	-0.013	-1.009	0.07	-0.2291832	1.0886202	0	92.819196	-0.87662574	-23.58295128
0.17	17	-0.009	-1.005	0.068	-0.3437748	1.2032118	0	92.81346642	-0.87662574	-23.57149212
0.18	18	-0.008	-1.002	0.065	-0.2291832	0.9740286	0	92.81346642	-0.87662574	-23.56576254
0.19	19	-0.012	-1.002	0.064	-0.2291832	0.6875496	0	92.80773684	-0.87662574	-23.55430338
0.2	20	-0.014	-1.002	0.064	-0.1145916	0.4010706	0	92.77908894	-0.84797784	-23.56003296
0.21	21	-0.018	-1.004	0.067	-0.0572958	0.1718874	0	92.77908894	-0.85370742	-23.56003296
0.22	22	-0.02	-1.005	0.068	-0.1145916	0.1145916	0.1718874	92.77908894	-0.85370742	-23.56003296
0.23	23	-0.021	-1.006	0.069	-0.1718874	0.1718874	0.2291832	92.77335936	-0.85370742	-23.55430338
0.24	24	-0.019	-1.006	0.07	-0.1145916	0.286479	0.286479	92.77335936	-0.859437	-23.55430338
0.25	25	-0.015	-1.007	0.07	-0.1145916	0.3437748	0.286479	92.76762978	-0.84224826	-23.55430338
0.26	26	-0.013	-1.006	0.068	-0.1145916	0.2291832	0.1718874	92.76762978	-0.84797784	-23.55430338
0.27	27	-0.01	-1.004	0.067	-0.0572958	0.0572958	0.0572958	92.76762978	-0.84797784	-23.55430338
0.28	28	-0.01	-1.003	0.066	-0.1718874	-0.1718874	0	92.76762978	-0.84797784	-23.55430338
0.29	29	-0.013	-1.003	0.066	-0.2291832	-0.4010706	-0.0572958	92.7619002	-0.84224826	-23.56003296
0.3	30	-0.016	-1.003	0.068	-0.286479	-0.6302538	-0.0572958	92.75617062	-0.83651868	-23.56576254
0.31	31	-0.018	-1.004	0.068	-0.2291832	-0.7448454	-0.0572958	92.75617062	-0.83651868	-23.5772217
0.32	32	-0.021	-1.004	0.069	-0.1718874	-0.6302538	0.0572958	92.75617062	-0.83651868	-23.58295128
0.33	33	-0.021	-1.005	0.07	0	-0.4010706	0.1718874	92.75617062	-0.83651868	-23.58868086
0.34	34	-0.021	-1.006	0.068	0	-0.1718874	0.286479	92.75617062	-0.83651868	-23.58868086
0.35	35	-0.019	-1.006	0.069	0.1145916	0	0.4010706	92.75044104	-0.83651868	-23.58868086
0.36	36	-0.015	-1.006	0.069	0.0572958	0	0.2291832	92.75617062	-0.84224826	-23.58868086
0.37	37	-0.012	-1.008	0.067	-0.1145916	0	0.0572958	92.75044104	-0.84224826	-23.58868086
0.38	38	-0.011	-1.006	0.064	-0.1718874	-0.2291832	0.0572958	92.75044104	-0.84224826	-23.59441044
0.39	39	-0.012	-1.004	0.063	-0.1145916	-0.286479	0.0572958	92.75044104	-0.84224826	-23.59441044
0.4	40	-0.016	-1.005	0.061	0	-0.572958	-0.0572958	92.71033398	-0.83651868	-23.6058696
