TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	0.012	-1	0.102	-2.0626488	1.6042824	-0.0572958	94.7386053	1.1745639	-42.15824964
0.02	2	0.014	-1.001	0.104	-2.1772404	1.432395	-0.0572958	94.71568698	1.1745639	-42.14679048
0.03	3	0.015	-1	0.104	-2.1772404	1.3750992	0	94.69276866	1.16883432	-42.12960174
0.04	4	0.015	-1.001	0.103	-2.005353	1.4896908	0	94.67557992	1.16883432	-42.11814258
0.05	5	0.013	-1.002	0.107	-1.6615782	1.3750992	0.0572958	94.65839118	1.16310474	-42.10668342
0.06	6	0.013	-1.004	0.109	-1.718874	1.3750992	0.0572958	94.64120244	1.16310474	-42.08949468
0.07	7	0.012	-1.004	0.107	-2.005353	1.432395	0	94.6240137	1.16310474	-42.07803552
0.08	8	0.013	-1.003	0.106	-2.1199446	1.5469866	0	94.60109538	1.15737516	-42.06084678
0.09	9	0.013	-1.004	0.108	-2.0626488	1.6042824	-0.0572958	94.57817706	1.15737516	-42.04365804
0.1	10	0.014	-1.004	0.108	-2.0626488	1.7761698	0	94.56098832	1.15737516	-42.0264693
0.11	11	0.014	-1.003	0.106	-1.8907614	1.5469866	0.0572958	94.54379958	1.15164558	-42.01501014
0.12	12	0.015	-1.003	0.108	-1.718874	1.432395	0.2291832	94.52088126	1.15164558	-41.9978214
0.13	13	0.015	-1.005	0.109	-1.718874	1.3178034	0.3437748	94.50369252	1.145916	-41.98636224
0.14	14	0.013	-1.005	0.108	-1.8907614	1.2032118	0.4583664	94.48650378	1.14018642	-41.97490308
0.15	15	0.013	-1.005	0.109	-1.9480572	1.0886202	0.572958	94.47504462	1.12872726	-41.96344392
0.16	16	0.011	-1.006	0.107	-2.1199446	1.0886202	0.6302538	94.4521263	1.12299768	-41.95198476
0.17	17	0.01	-1.005	0.109	-2.2345362	0.859437	0.6302538	94.42920798	1.11153852	-41.94625518
0.18	18	0.01	-1.006	0.111	-2.1199446	0.9740286	0.572958	94.40628966	1.10580894	-41.93479602
0.19	19	0.011	-1.006	0.11	-2.2345362	0.9740286	0.572958	94.38337134	1.10007936	-41.92906644
0.2	20	0.011	-1.006	0.109	-2.6356068	0.9740286	0.572958	94.36045302	1.09434978	-41.91760728
0.21	21	0.012	-1.005	0.104	-3.151269	0.9740286	0.6302538	94.33180512	1.08289062	-41.90614812
0.22	22	0.013	-1.006	0.099	-3.4950438	0.4583664	0.8021412	94.29169806	1.07716104	-41.90614812
0.23	23	0.014	-1.009	0.097	-3.724227	-0.1145916	0.9740286	94.25732058	1.06570188	-41.90614812
0.24	24	0.016	-1.01	0.098	-3.8961144	-0.859437	1.2032118	94.21721352	1.05424272	-41.91760728
0.25	25	0.02	-1.01	0.099	-4.1252976	-1.6042824	1.4896908	94.17710646	1.04278356	-41.93479602
0.26	26	0.022	-1.012	0.097	-4.583664	-2.3491278	1.718874	94.12554024	1.02559482	-41.96344392
0.27	27	0.023	-1.015	0.096	-5.0993262	-3.6096354	1.9480572	94.07397402	1.00840608	-41.9978214
0.28	28	0.023	-1.018	0.094	-5.5576926	-5.0420304	2.2345362	94.01667822	0.99121734	-42.04938762
0.29	29	0.022	-1.022	0.091	-6.1879464	-6.7036086	2.6356068	93.95365284	0.9740286	-42.11814258
0.3	30	0.021	-1.025	0.088	-6.7036086	-8.8235532	3.151269	93.88489788	0.95111028	-42.20981586
0.31	31	0.023	-1.025	0.086	-7.2192708	-11.0580894	3.6096354	93.81041334	0.92246238	-42.32440746
0.32	32	0.024	-1.027	0.086	-7.5630456	-13.178034	4.0680018	93.7359288	0.89381448	-42.4561878
0.33	33	0.022	-1.02	0.082	-7.7922288	-15.183387	4.4690724	93.65571468	0.86516658	-42.61088646
