TimeStamp(s)	FrameCounter	AccX	AccY	AccZ	GyrX	GyrY	GyrZ	EulerX	EulerY	EulerZ
0.01	1	-0.017	-1.001	0.07	-1.8907614	0.4583664	0.4583664	93.1629708	-1.61001198	-13.24678896
0.02	2	-0.015	-1	0.069	-2.86479	0.1145916	0.4583664	93.1343229	-1.61574156	-13.24678896
0.03	3	-0.018	-1.001	0.066	-3.0366774	0.4010706	0.4583664	93.105675	-1.62147114	-13.24678896
0.04	4	-0.019	-1.001	0.069	-2.9793816	0.572958	0.286479	93.07129752	-1.62147114	-13.24105938
0.05	5	-0.018	-1.001	0.068	-2.6356068	0.5156622	0.2291832	93.03692004	-1.59855282	-13.24105938
0.06	6	-0.018	-1.001	0.066	-2.5210152	0.4010706	0	93.01400172	-1.59855282	-13.24105938
0.07	7	-0.02	-1.002	0.068	-2.7501984	0.5156622	-0.1145916	92.98535382	-1.59855282	-13.2353298
0.08	8	-0.019	-1.004	0.066	-2.9220858	0.6302538	-0.286479	92.95097634	-1.59855282	-13.22960022
0.09	9	-0.018	-1.003	0.063	-3.0939732	0.6302538	-0.286479	92.92232844	-1.59282324	-13.22387064
0.1	10	-0.016	-1.002	0.063	-3.2085648	0.8021412	-0.4010706	92.88222138	-1.5756345	-13.21814106
0.11	11	-0.016	-1.002	0.063	-3.151269	0.859437	-0.3437748	92.8478439	-1.56990492	-13.21241148
0.12	12	-0.019	-1.007	0.071	-2.86479	1.145916	-0.1718874	92.819196	-1.56990492	-13.20095232
0.13	13	-0.025	-1.011	0.074	-2.9220858	2.1772404	0	92.7905481	-1.56990492	-13.178034
0.14	14	-0.029	-1.009	0.078	-3.151269	3.4950438	0.0572958	92.75617062	-1.5756345	-13.14365652
0.15	15	-0.029	-1.007	0.083	-3.2085648	4.8128472	0	92.72752272	-1.5756345	-13.09781988
0.16	16	-0.022	-1.005	0.086	-3.0366774	5.6149884	0	92.69314524	-1.58136408	-13.04625366
0.17	17	-0.009	-1.003	0.09	-2.7501984	6.2452422	-0.1145916	92.66449734	-1.58136408	-12.98322828
0.18	18	0.003	-1	0.089	-2.86479	6.4744254	-0.4583664	92.63011986	-1.58136408	-12.9202029
0.19	19	0.008	-1	0.086	-2.9220858	6.2452422	-0.9740286	92.59574238	-1.58136408	-12.85717752
0.2	20	-0.001	-1.005	0.086	-3.3231564	6.2452422	-1.432395	92.56709448	-1.55844576	-12.79988172
0.21	21	-0.016	-1.011	0.083	-4.0680018	7.161975	-2.1772404	92.52125784	-1.54125702	-12.72539718
0.22	22	-0.027	-1.014	0.077	-4.9274388	8.5370742	-2.86479	92.46969162	-1.5183387	-12.64518306
0.23	23	-0.033	-1.017	0.068	-5.72958	10.313244	-3.4950438	92.40666624	-1.4896908	-12.54205062
0.24	24	-0.031	-1.016	0.059	-6.7036086	12.5477802	-4.1252976	92.3321817	-1.4610429	-12.41599986
0.25	25	-0.028	-1.017	0.05	-7.3911582	15.1260912	-4.4690724	92.25196758	-1.42666542	-12.26703078
0.26	26	-0.024	-1.016	0.041	-7.9068204	17.5325148	-4.4690724	92.16602388	-1.39228794	-12.0894138
0.27	27	-0.017	-1.011	0.034	-7.9641162	18.9649098	-4.0680018	92.0743506	-1.36364004	-11.90033766
0.28	28	-0.011	-1.005	0.033	-7.6203414	19.6524594	-3.6669312	91.9884069	-1.34072172	-11.70553194
0.29	29	-0.002	-0.998	0.034	-7.2765666	20.1108258	-3.2085648	91.90819278	-1.32353298	-11.51072622
0.3	30	0.008	-0.994	0.037	-7.1046792	20.2254174	-2.86479	91.82797866	-1.30061466	-11.31019092
0.31	31	0.018	-0.99	0.043	-6.8182002	20.05353	-2.578311	91.74776454	-1.28342592	-11.10965562
0.32	32	0.027	-0.991	0.049	-6.7036086	19.6524594	-2.4637194	91.67328	-1.27196676	-10.92057948
0.33	33	0.033	-0.99	0.055	-6.6463128	19.0795014	-2.5210152	91.59879546	-1.2605076	-10.73150334
0.34	34	0.036	-0.992	0.061	-6.4171296	18.6784308	-2.6356068	91.5300405	-1.24331886	-10.5424272
0.35	35	0.037	-0.995	0.064	-6.016059	17.761698	-2.9793816	91.46128554	-1.20894138	-10.37626938
0.36	36	0.033	-0.999	0.067	-5.8441716	16.3865988	-3.2085648	91.39826016	-1.18602306	-10.21011156
0.37	37	0.025	-0.999	0.072	-6.1306506	15.183387	-3.4950438	91.3295052	-1.15737516	-10.06114248
0.38	38	0.014	-0.998	0.072	-6.3598338	14.1520626	-3.437748	91.26075024	-1.13445684	-9.92363256
0.39	39	0.003	-1	0.072	-6.4171296	13.6364004	-3.3231564	91.19199528	-1.10580894	-9.78612264
0.4	40	-0.001	-1	0.066	-6.4171296	12.9488508	-2.9220858	91.1289699	-1.07716104	-9.66007188
0.41	41	-0.004	-0.999	0.066	-6.5317212	12.1467096	-2.6356068	91.05448536	-1.0599723	-9.5397507
0.42	42	-0.003	-0.995	0.07	-6.4171296	11.3445684	-2.3491278	90.9857304	-1.03705398	-9.4251591
0.43	43	-0.002	-0.992	0.069	-6.4171296	10.9434978	-2.1199446	90.91697544	-1.02559482	-9.32202666
0.44	44	0	-0.989	0.069	-6.6463128	10.886202	-2.0626488	90.84822048	-1.00840608	-9.21316464
0.45	45	0	-0.988	0.07	-6.8182002	10.886202	-2.2345362	90.7851951	-0.98548776	-9.1100322
0.46	46	-0.001	-0.99	0.065	-7.5057498	10.6570188	-2.4064236	90.70498098	-0.96256944	-9.00117018
0.47	47	-0.004	-0.992	0.057	-8.1360036	10.026765	-2.6356068	90.61903728	-0.9453807	-8.90376732
0.48	48	-0.003	-0.992	0.053	-8.3651868	8.9954406	-2.9793816	90.527364	-0.9167328	-8.81782362
0.49	49	-0.003	-0.992	0.048	-8.59437	7.8495246	-3.2658606	90.4414203	-0.8880849	-8.7376095
0.5	50	-0.002	-0.989	0.042	-9.3965112	6.875496	-3.6669312	90.34401744	-0.84797784	-8.67458412
